# EDICTOR
@modified: 2015-02-02 16:0
#
ID	IPA	SOURCE	WOLD	TOWEROFBABEL	SCAID	NOTE	CONCEPT	ENTRY_IN_SOURCE	CHINESE	SWADESH_1952	COGID	SWADESH_1955	HANZI	DOCULECT	BORROWING	ALIGNMENT	TOKENS	ABVD	OMEGAWIKI	GLOSS_IN_SOURCE	POS	IELEX	SUBGROUP	MORPHEME_STRUCTURE	PARADIGM_1	PARADIGM_3	PARADIGM_4	PARADIGM_2	DUPLICATES
212			1.84	ashes(43)	0		the ashes		灰	ashes(4)	0	ashes(2)		Zbu				ashes (146)	264		Noun	ashes (5)	rGyalrongic						
#
213			4.19		0		the back		背	back (person's)(6)	0			Dashi				back (13)	5648		Noun	back (7)	Bai						
214			4.19		0		the back		背	back (person's)(6)	0			Zhaozhuang				back (13)	5648		Noun	back (7)	Bai						
215			4.19		0		the back		背	back (person's)(6)	0			Ega				back (13)	5648		Noun	back (7)	Bai						
216			4.19		0		the back		背	back (person's)(6)	0			Enqi				back (13)	5648		Noun	back (7)	Bai						
217			4.19		0		the back		背	back (person's)(6)	0			Eryuan				back (13)	5648		Noun	back (7)	Bai						
218			4.19		0		the back		背	back (person's)(6)	0			Gongxing				back (13)	5648		Noun	back (7)	Bai						
219			4.19		0		the back		背	back (person's)(6)	0			Heqi				back (13)	5648		Noun	back (7)	Bai						
220			4.19		0		the back		背	back (person's)(6)	0			Jianchuan				back (13)	5648		Noun	back (7)	Bai						
221			4.19		0		the back		背	back (person's)(6)	0			Jinman				back (13)	5648		Noun	back (7)	Bai						
222			4.19		0		the back		背	back (person's)(6)	0			Jinxing				back (13)	5648		Noun	back (7)	Bai						
223			4.19		0		the back		背	back (person's)(6)	0			Luobenzhuo				back (13)	5648		Noun	back (7)	Bai						
224			4.19		0		the back		背	back (person's)(6)	0			Mazhelong				back (13)	5648		Noun	back (7)	Bai						
225			4.19		0		the back		背	back (person's)(6)	0			Qiliqiao				back (13)	5648		Noun	back (7)	Bai						
226			4.19		0		the back		背	back (person's)(6)	0			Xiangyun				back (13)	5648		Noun	back (7)	Bai						
227			4.19		0		the back		背	back (person's)(6)	0			Yunlong				back (13)	5648		Noun	back (7)	Bai						
228			4.19		0		the back		背	back (person's)(6)	0			Zhoucheng				back (13)	5648		Noun	back (7)	Bai						
229			4.19		0		the back		背	back (person's)(6)	0			Cone_Tibetan				back (13)	5648		Noun	back (7)	Bodic						
230			4.19		0		the back		背	back (person's)(6)	0			Lhasa_Tibetan				back (13)	5648		Noun	back (7)	Bodic						
231	rgʲab		4.19		0		the back		背	back (person's)(6)	0			Old_Tibetan				back (13)	5648		Noun	back (7)	Bodic						
232			4.19		0		the back		背	back (person's)(6)	0			Achang_Lianghe				back (13)	5648		Noun	back (7)	Burmish						
233			4.19		0		the back		背	back (person's)(6)	0			Achang_Longchuan				back (13)	5648		Noun	back (7)	Burmish						
234			4.19		0		the back		背	back (person's)(6)	0			Achang_Luxi				back (13)	5648		Noun	back (7)	Burmish						
235			4.19		0		the back		背	back (person's)(6)	0			Atsi				back (13)	5648		Noun	back (7)	Burmish						
236			4.19		0		the back		背	back (person's)(6)	0			Bola				back (13)	5648		Noun	back (7)	Burmish						
237			4.19		0		the back		背	back (person's)(6)	0			Burmese				back (13)	5648		Noun	back (7)	Burmish						
238			4.19		0		the back		背	back (person's)(6)	0			Hpun				back (13)	5648		Noun	back (7)	Burmish						
239			4.19		0		the back		背	back (person's)(6)	0			Lashi				back (13)	5648		Noun	back (7)	Burmish						
240			4.19		0		the back		背	back (person's)(6)	0			Maru				back (13)	5648		Noun	back (7)	Burmish						
241			4.19		0		the back		背	back (person's)(6)	0			Old_Burmese				back (13)	5648		Noun	back (7)	Burmish						
242			4.19		0		the back		背	back (person's)(6)	0			Xiandau				back (13)	5648		Noun	back (7)	Burmish						
243			4.19		0		the back		背	back (person's)(6)	0			Dumi				back (13)	5648		Noun	back (7)	Kiranti						
244			4.19		0		the back		背	back (person's)(6)	0			Khaling				back (13)	5648		Noun	back (7)	Kiranti						
245			4.19		0		the back		背	back (person's)(6)	0			Limbu				back (13)	5648		Noun	back (7)	Kiranti						
246			4.19		0		the back		背	back (person's)(6)	0			Wambule				back (13)	5648		Noun	back (7)	Kiranti						
247			4.19		0		the back		背	back (person's)(6)	0			Yakkha				back (13)	5648		Noun	back (7)	Kiranti						
248			4.19		0		the back		背	back (person's)(6)	0			Yamphu				back (13)	5648		Noun	back (7)	Kiranti						
249			4.19		0		the back		背	back (person's)(6)	0			Dulong				back (13)	5648		Noun	back (7)	Nungish						
250			4.19		0		the back		背	back (person's)(6)	0			Jingpo				back (13)	5648		Noun	back (7)	SAL						
251			4.19		0		the back		背	back (person's)(6)	0			Beijing				back (13)	5648		Noun	back (7)	Sinitic						
252			4.19		0		the back		背	back (person's)(6)	0			Caijia				back (13)	5648		Noun	back (7)	Sinitic						
253			4.19		0		the back		背	back (person's)(6)	0			Changsha				back (13)	5648		Noun	back (7)	Sinitic						
254			4.19		0		the back		背	back (person's)(6)	0			Ganzhou				back (13)	5648		Noun	back (7)	Sinitic						
255			4.19		0		the back		背	back (person's)(6)	0			Guangzhou				back (13)	5648		Noun	back (7)	Sinitic						
256			4.19		0		the back		背	back (person's)(6)	0			Meixian				back (13)	5648		Noun	back (7)	Sinitic						
257	*pˤək-s		4.19		0		the back	*pˤək-s	背	back (person's)(6)	193		背	Old_Chinese			pˤ ə k ◦ s	back (13)	5648	back	Noun	back (7)	Sinitic						
258			4.19		0		the back		背	back (person's)(6)	0			Xiamen				back (13)	5648		Noun	back (7)	Sinitic						
259			4.19		0		the back		背	back (person's)(6)	0			Guiqiong				back (13)	5648		Noun	back (7)	rGyalrongic						
260	tɯ-mgɯr		4.19		0		the back	tɯ-mgɯr	背	back (person's)(6)	192			Japhug			t ɯ ◦ m g ɯ r	back (13)	5648		Noun	back (7)	rGyalrongic						
261			4.19		0		the back		背	back (person's)(6)	0			Khroskyabs_Wobzi				back (13)	5648		Noun	back (7)	rGyalrongic						
262			4.19		0		the back		背	back (person's)(6)	0			Muya				back (13)	5648		Noun	back (7)	rGyalrongic						
263			4.19		0		the back		背	back (person's)(6)	0			Stau				back (13)	5648		Noun	back (7)	rGyalrongic						
264			4.19		0		the back		背	back (person's)(6)	0			Tangut				back (13)	5648		Noun	back (7)	rGyalrongic						
265			4.19		0		the back		背	back (person's)(6)	0			Zbu				back (13)	5648		Noun	back (7)	rGyalrongic						
#
266	kue₄₂	Wang2006a, 1053	16.72		17		bad	kue42	坏	bad (deleterious or unsuitable)(7)	16			Dashi		k u e ⁴²	k u e ⁴²	bad, evil (165)	5650	bad (things)	Adjective	bad (8)	Bai						
267			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Zhaozhuang				bad, evil (165)	5650		Adjective	bad (8)	Bai						
268	quɛ₄₂	Wang2006a, 1053	16.72		17		bad	quɛ42	坏	bad (deleterious or unsuitable)(7)	16			Ega		q u ɛ ⁴²	q u ɛ ⁴²	bad, evil (165)	5650	bad (things)	Adjective	bad (8)	Bai						
269	quɛ₄₃	Wang2006a, 1053	16.72		17		bad	quE43	坏	bad (deleterious or unsuitable)(7)	16			Enqi		q u ɛ ⁴³	q u ɛ ⁴³	bad, evil (165)	5650	bad (things)	Adjective	bad (8)	Bai						
270	xe₄₄	Allen2007, 417	16.72		20		bad	xe44	坏	bad (deleterious or unsuitable)(7)	16			Eryuan		x e - ⁴⁴	x e ⁴⁴	bad, evil (165)	5650	bad / 坏	Adjective	bad (8)	Bai						
271	quɛ₄₂	Wang2006a, 1053	16.72		17		bad	quɛ42	坏	bad (deleterious or unsuitable)(7)	16			Gongxing		q u ɛ ⁴²	q u ɛ ⁴²	bad, evil (165)	5650	bad (things)	Adjective	bad (8)	Bai						
272	xe₃₃	Allen2007, 417	16.72		20		bad	xe33	坏	bad (deleterious or unsuitable)(7)	16			Heqi		x e - ³³	x e ³³	bad, evil (165)	5650	bad / 坏	Adjective	bad (8)	Bai						
273	xe₄₄	Allen2007, 417	16.72		20		bad	xe44	坏	bad (deleterious or unsuitable)(7)	16			Jianchuan		x e - ⁴⁴	x e ⁴⁴	bad, evil (165)	5650	bad / 坏	Adjective	bad (8)	Bai						
274	que₄₂	Wang2006a, 1053	16.72		17		bad	que42	坏	bad (deleterious or unsuitable)(7)	16			Jinman		q u e ⁴²	q u e ⁴²	bad, evil (165)	5650	bad (things)	Adjective	bad (8)	Bai						
275	kua₄₄	Wang2006a, 1053	16.72		17		bad	kua44	坏	bad (deleterious or unsuitable)(7)	16			Jinxing		k u a ⁴⁴	k u a ⁴⁴	bad, evil (165)	5650	bad (things)	Adjective	bad (8)	Bai						
276	ʈʰɯ₃₃	Allen2007, 417	16.72		27		bad	ʈʰɯ33	坏	bad (deleterious or unsuitable)(7)	7			Luobenzhuo		ʈʰ ɯ ³³	ʈʰ ɯ ³³	bad, evil (165)	5650	bad / 坏	Adjective	bad (8)	Bai						
277	kuɛ₄₄	Wang2006a, 1053	16.72		17		bad	kuɛ44	坏	bad (deleterious or unsuitable)(7)	16			Mazhelong		k u ɛ ⁴⁴	k u ɛ ⁴⁴	bad, evil (165)	5650	bad (things)	Adjective	bad (8)	Bai						
278	xe₄₄	Allen2007, 417	16.72		20		bad	xe44	坏	bad (deleterious or unsuitable)(7)	16			Qiliqiao		x e - ⁴⁴	x e ⁴⁴	bad, evil (165)	5650	bad / 坏	Adjective	bad (8)	Bai						
279	xɛ₄₄	Allen2007, 417	16.72		20		bad	xɛ44	坏	bad (deleterious or unsuitable)(7)	16			Xiangyun		x ɛ - ⁴⁴	x ɛ ⁴⁴	bad, evil (165)	5650	bad / 坏	Adjective	bad (8)	Bai						
280	xɛ₃₃	Allen2007, 417	16.72		20		bad	xɛ33	坏	bad (deleterious or unsuitable)(7)	16			Yunlong		x ɛ - ³³	x ɛ ³³	bad, evil (165)	5650	bad / 坏	Adjective	bad (8)	Bai						
281			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Zhoucheng				bad, evil (165)	5650		Adjective	bad (8)	Bai						
282			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Cone_Tibetan				bad, evil (165)	5650		Adjective	bad (8)	Bodic						
283			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Lhasa_Tibetan				bad, evil (165)	5650		Adjective	bad (8)	Bodic						
284	ŋan-		16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Old_Tibetan				bad, evil (165)	5650		Adjective	bad (8)	Bodic						
285			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Achang_Lianghe				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
286			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Achang_Longchuan				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
287			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Achang_Luxi				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
288			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Atsi				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
289			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Bola				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
290			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Burmese				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
291			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Hpun				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
292			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Lashi				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
293			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Maru				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
294			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Old_Burmese				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
295			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Xiandau				bad, evil (165)	5650		Adjective	bad (8)	Burmish						
296			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Dumi				bad, evil (165)	5650		Adjective	bad (8)	Kiranti						
297			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Khaling				bad, evil (165)	5650		Adjective	bad (8)	Kiranti						
298			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Limbu				bad, evil (165)	5650		Adjective	bad (8)	Kiranti						
299			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Wambule				bad, evil (165)	5650		Adjective	bad (8)	Kiranti						
300			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Yakkha				bad, evil (165)	5650		Adjective	bad (8)	Kiranti						
301			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Yamphu				bad, evil (165)	5650		Adjective	bad (8)	Kiranti						
302			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Dulong				bad, evil (165)	5650		Adjective	bad (8)	Nungish						
303			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Jingpo				bad, evil (165)	5650		Adjective	bad (8)	SAL						
304			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Beijing				bad, evil (165)	5650		Adjective	bad (8)	Sinitic						
305			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Caijia				bad, evil (165)	5650		Adjective	bad (8)	Sinitic						
306			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Changsha				bad, evil (165)	5650		Adjective	bad (8)	Sinitic						
307			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Ganzhou				bad, evil (165)	5650		Adjective	bad (8)	Sinitic						
308			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Guangzhou				bad, evil (165)	5650		Adjective	bad (8)	Sinitic						
309			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Meixian				bad, evil (165)	5650		Adjective	bad (8)	Sinitic						
310	*ʔˤak		16.72		0		bad	*ʔˤak	坏	bad (deleterious or unsuitable)(7)	834		惡	Old_Chinese			ʔˤ a k	bad, evil (165)	5650	bad, evil	Adjective	bad (8)	Sinitic						
311			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Xiamen				bad, evil (165)	5650		Adjective	bad (8)	Sinitic						
312			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Guiqiong				bad, evil (165)	5650		Adjective	bad (8)	rGyalrongic						
313	ŋɤn		16.72		0		bad	%ŋɤn	坏	bad (deleterious or unsuitable)(7)	15			Japhug	1		ŋ ɤ n	bad, evil (165)	5650		Adjective	bad (8)	rGyalrongic						
314			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Khroskyabs_Wobzi				bad, evil (165)	5650		Adjective	bad (8)	rGyalrongic						
315			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Muya				bad, evil (165)	5650		Adjective	bad (8)	rGyalrongic						
316			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Stau				bad, evil (165)	5650		Adjective	bad (8)	rGyalrongic						
317			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Tangut				bad, evil (165)	5650		Adjective	bad (8)	rGyalrongic						
318			16.72		0		bad		坏	bad (deleterious or unsuitable)(7)	0			Zbu				bad, evil (165)	5650		Adjective	bad (8)	rGyalrongic						
#
319	pia₄₂	Wang2006a, 1438	8.75	bark(102)	28		to bark	pia42	树皮	bark(8)	194	bark(3)		Dashi		p i a ⁴²	p i a ⁴²		5439	to bark	Noun	bark (9)	Bai						
321	t͡ɕya₂₁	Wang2006a, 1438	8.75	bark(102)	28		to bark	tɕya21	树皮	bark(8)	194	bark(3)		Ega		t͡ɕ y a ²¹	t͡ɕ y a ²¹		5439	to bark	Noun	bark (9)	Bai						
322	pia₂₁	Wang2006a, 1438	8.75	bark(102)	28		to bark	pia21	树皮	bark(8)	194	bark(3)		Enqi		p i a ²¹	p i a ²¹		5439	to bark	Noun	bark (9)	Bai						
323	pia₄₂	Allen2007, 382	8.75	bark(102)	28		to bark	pia42	树皮	bark(8)	194	bark(3)		Eryuan		p i a ⁴²	p i a ⁴²		5439	bark(of dog) / 吠	Noun	bark (9)	Bai						
324	d͡ʑua₂₁	Wang2006a, 1438	8.75	bark(102)	28		to bark	dʑua21	树皮	bark(8)	194	bark(3)		Gongxing		d͡ʑ u a ²¹	d͡ʑ u a ²¹		5439	to bark	Noun	bark (9)	Bai						
325	pia₄₂	Allen2007, 382	8.75	bark(102)	28		to bark	pia42	树皮	bark(8)	194	bark(3)		Heqi		p i a ⁴²	p i a ⁴²		5439	bark(of dog) / 吠	Noun	bark (9)	Bai						
326	pia₄₂	Allen2007, 382	8.75	bark(102)	28		to bark	pia42	树皮	bark(8)	194	bark(3)		Jianchuan		p i a ⁴²	p i a ⁴²		5439	bark(of dog) / 吠	Noun	bark (9)	Bai						
327	t͡ɕua₅₃	Wang2006a, 1438	8.75	bark(102)	28		to bark	tɕua53	树皮	bark(8)	194	bark(3)		Jinman		t͡ɕ u a ⁵³	t͡ɕ u a ⁵³		5439	to bark	Noun	bark (9)	Bai						
328	pio₄₂	Wang2006a, 1438	8.75	bark(102)	28		to bark	pio42	树皮	bark(8)	194	bark(3)		Jinxing		p i o ⁴²	p i o ⁴²		5439	to bark	Noun	bark (9)	Bai						
329	ʧua₄₄	Allen2007, 382	8.75	bark(102)	28		to bark	ʧua44	树皮	bark(8)	194	bark(3)		Luobenzhuo		ʧ u a ⁴⁴	ʧ u a ⁴⁴		5439	bark(of dog) / 吠	Noun	bark (9)	Bai						
330	pʰia₄₂	Wang2006a, 1438	8.75	bark(102)	28		to bark	pʰia42	树皮	bark(8)	194	bark(3)		Mazhelong		pʰ i a ⁴²	pʰ i a ⁴²		5439	to bark	Noun	bark (9)	Bai						
331	pia₄₂	Allen2007, 382	8.75	bark(102)	28		to bark	pia42	树皮	bark(8)	194	bark(3)		Qiliqiao		p i a ⁴²	p i a ⁴²		5439	bark(of dog) / 吠	Noun	bark (9)	Bai						
332	pia₄₂	Allen2007, 382	8.75	bark(102)	28		to bark	pia42	树皮	bark(8)	194	bark(3)		Xiangyun		p i a ⁴²	p i a ⁴²		5439	bark(of dog) / 吠	Noun	bark (9)	Bai						
333	pia₄₂	Allen2007, 382	8.75	bark(102)	28		to bark	pia42	树皮	bark(8)	194	bark(3)		Yunlong		p i a ⁴²	p i a ⁴²		5439	bark(of dog) / 吠	Noun	bark (9)	Bai						
334	pia₄₂	Wang2006a, 1438	8.75	bark(102)	28		to bark	pia42	树皮	bark(8)	194	bark(3)		Zhoucheng		p i a ⁴²	p i a ⁴²		5439	to bark	Noun	bark (9)	Bai						
#
320	ʦɯ³¹pe²¹		8.75	bark(102)	0		the bark	ʦɯ³¹pe²¹	树皮	bark(8)	0	bark(3)		Zhaozhuang			ʦ ɯ ³¹ p e ²¹		5439		Noun	bark (9)	Bai	ʦɯ³¹ {the tree}   pe²¹ {the skin}					
335			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Cone_Tibetan					5439		Noun	bark (9)	Bodic						
336			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Lhasa_Tibetan					5439		Noun	bark (9)	Bodic						
337	ɕiŋ.lpags		8.75	bark(102)	0		the bark	ɕiŋ.lpags	树皮	bark(8)	198	bark(3)		Old_Tibetan			ɕ i ŋ l p a gs		5439	bark	Noun	bark (9)	Bodic						
338			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Achang_Lianghe					5439		Noun	bark (9)	Burmish						
339			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Achang_Longchuan					5439		Noun	bark (9)	Burmish						
340			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Achang_Luxi					5439		Noun	bark (9)	Burmish						
341			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Atsi					5439		Noun	bark (9)	Burmish						
342			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Bola					5439		Noun	bark (9)	Burmish						
343	khok		8.75	bark(102)	0		the bark	khok	树皮	bark(8)	197	bark(3)		Burmese			kʰ o k		5439	bark	Noun	bark (9)	Burmish						
344			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Hpun					5439		Noun	bark (9)	Burmish						
345			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Lashi					5439		Noun	bark (9)	Burmish						
346			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Maru					5439		Noun	bark (9)	Burmish						
347			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Old_Burmese					5439		Noun	bark (9)	Burmish						
348			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Xiandau					5439		Noun	bark (9)	Burmish						
349			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Dumi					5439		Noun	bark (9)	Kiranti						
350	kâː		8.75	bark(102)	0		the bark	kâː	树皮	bark(8)	200	bark(3)		Khaling			k âː		5439	bark	Noun	bark (9)	Kiranti						
351	horik		8.75	bark(102)	0		the bark	horik	树皮	bark(8)	199	bark(3)		Limbu			ʰo r i k		5439	bark	Noun	bark (9)	Kiranti						
352			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Wambule					5439		Noun	bark (9)	Kiranti						
353			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Yakkha					5439		Noun	bark (9)	Kiranti						
354			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Yamphu					5439		Noun	bark (9)	Kiranti						
355			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Dulong					5439		Noun	bark (9)	Nungish						
356			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Jingpo					5439		Noun	bark (9)	SAL						
357			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Beijing					5439		Noun	bark (9)	Sinitic						
358			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Caijia					5439		Noun	bark (9)	Sinitic						
359			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Changsha					5439		Noun	bark (9)	Sinitic						
360			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Ganzhou					5439		Noun	bark (9)	Sinitic						
361			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Guangzhou					5439		Noun	bark (9)	Sinitic						
362			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Meixian					5439		Noun	bark (9)	Sinitic						
363	0		8.75	bark(102)	0		the bark	0	树皮	bark(8)	196	bark(3)		Old_Chinese			0		5439	bark	Noun	bark (9)	Sinitic						
364			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Xiamen					5439		Noun	bark (9)	Sinitic						
365			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Guiqiong					5439		Noun	bark (9)	rGyalrongic						
366	tɤ-rqʰu		8.75	bark(102)	0		the bark	tɤ-rqhu	树皮	bark(8)	195	bark(3)		Japhug			t ɤ ◦ r qʰ u		5439	bark	Noun	bark (9)	rGyalrongic						
367			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Khroskyabs_Wobzi					5439		Noun	bark (9)	rGyalrongic						
368			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Muya					5439		Noun	bark (9)	rGyalrongic						
369			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Stau					5439		Noun	bark (9)	rGyalrongic						
370	0		8.75	bark(102)	0		the bark	0	树皮	bark(8)	194	bark(3)		Tangut			0		5439	bark	Noun	bark (9)	rGyalrongic						
371			8.75	bark(102)	0		the bark		树皮	bark(8)	0	bark(3)		Zbu					5439		Noun	bark (9)	rGyalrongic						
#
372			4.74		0		to be alive		活的	to live(90)	0			Dashi				to live, be alive (76)	6028		Verb	live (95)	Bai						
373			4.74		0		to be alive		活的	to live(90)	0			Zhaozhuang				to live, be alive (76)	6028		Verb	live (95)	Bai						
