# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	IPA	SOURCE	GLOSS_IN_SOURCE	ENTRY_IN_SOURCE	POS	DOCULECT	CONCEPT	OMEGAWIKI	CHINESE_GLOSS
3416	nõ₃₁	Wang2006a, 931	you	nõ31	?	Dashi	thou	5459	?
3417	no₃₁	Wang2006a, 931	you	no31	?	Zhoucheng	thou	5459	?
3418	nen₄₂	Wang2006a, 931	you	nen42	?	Mazhelong	thou	5459	?
3419	no₃₁	Allen2007, 477	you(2 p.s.) / 你	no31	?	Jianchuan	thou	5459	你
3420	nɔ₃₁	Allen2007, 477	you(2 p.s.) / 你	nɔ31	?	Eryuan	thou	5459	你
3421	nɔ₃₁	Allen2007, 477	you(2 p.s.) / 你	nɔ31	?	Heqi	thou	5459	你
3422	nɔ₃₁	Allen2007, 477	you(2 p.s.) / 你	nɔ31	?	Lanping	thou	5459	你
3423	nɔ₃₁	Allen2007, 477	you(2 p.s.) / 你	nɔ31	?	Qiliqiao	thou	5459	你
3424	nɔ₃₁	Allen2007, 477	you(2 p.s.) / 你	nɔ31	?	Yunlong	thou	5459	你
3425	nɔ₃₁	Allen2007, 477	you(2 p.s.) / 你	nɔ31	?	Xiangyun	thou	5459	你
3426	nɔ₄₄	Allen2007, 477	you(2 p.s.) / 你	nɔ44	?	Luobenzhuo	thou	5459	你
#
3444	saŋ₅₅	Wang2006a, 799	three	saŋ55	?	Tuoluo	three	156096	?
3445	saŋ₂₄	Wang2006a, 799	three	saŋ24	?	Gongxing	three	156096	?
3446	sa₂₄	Wang2006a, 799	three	sa24	?	Enqi	three	156096	?
3447	so₅₅	Wang2006a, 799	three	so55	?	Ega	three	156096	?
3448	sã₅₅	Wang2006a, 799	three	sã55	?	Jinman	three	156096	?
3449	sɑ̃₅₅	Wang2006a, 799	three	sɑ̃55	?	Jinxing	three	156096	?
3450	sʰã₅₅	Wang2006a, 799	three	sʰã55	?	Dashi	three	156096	?
3451	sa₅₅	Wang2006a, 799	three	sa55	?	Zhoucheng	three	156096	?
3452	saŋ₅₅	Wang2006a, 799	three	saŋ55	?	Mazhelong	three	156096	?
3453	sã₅₅	Allen2007, 452	three / 三	sã55	?	Jianchuan	three	156096	三
3454	sa₅₅	Allen2007, 452	three / 三	sa55	?	Eryuan	three	156096	三
3455	sʰã₅₅	Allen2007, 452	three / 三	sʰã55	?	Heqi	three	156096	三
3456	sã₅₅	Allen2007, 452	three / 三	sã55	?	Lanping	three	156096	三
3457	sa₅₅	Allen2007, 452	three / 三	sa55	?	Qiliqiao	three	156096	三
3458	sa₅₅	Allen2007, 452	three / 三	sa55	?	Yunlong	three	156096	三
3459	sã₅₅	Allen2007, 452	three / 三	sã55	?	Xiangyun	three	156096	三
3460	sæ̃₅₅	Allen2007, 452	three / 三	sæ̃55	?	Luobenzhuo	three	156096	三
#
3461	xen₅₅ma₃₅	Wang2006a, 8	thunder	xen55ma35	?	Tuoluo	thunder	509787	?
3462	hen₅₅mæ₁₂	Wang2006a, 8	thunder	hen55mæ12	?	Gongxing	thunder	509787	?
3463	xɛ₂₄mæ₂₁	Wang2006a, 8	thunder	xE24mæ21	?	Enqi	thunder	509787	?
3464	xẽ₅₅ma₂₁	Wang2006a, 8	thunder	xẽ55ma21	?	Ega	thunder	509787	?
3465	xẽ₅₅ma₂₁	Wang2006a, 8	thunder	xẽ55ma21	?	Jinman	thunder	509787	?
3466	xen₅₅man₂₁	Wang2006a, 8	thunder	xen55man21	?	Jinxing	thunder	509787	?
3467	xen₅₅mɚ₂₁	Wang2006a, 8	thunder	xen55mɚ21	?	Dashi	thunder	509787	?
3468	xe₅₅mɛ₂₁	Wang2006a, 8	thunder	xe55mɛ21	?	Zhoucheng	thunder	509787	?
3469	xen₅₅mɚ₂₁	Wang2006a, 8	thunder	xen55mɚ21	?	Mazhelong	thunder	509787	?
3470	xẽ₅₅mɛ₂₁	Allen2007, 9	thunder(vb) / 打雷	xẽ55mɛ21	?	Jianchuan	thunder	509787	打雷
3471	xe₅₅mɛ₂₁	Allen2007, 9	thunder(vb) / 打雷	xe55mɛ21	?	Eryuan	thunder	509787	打雷
3472	xʰẽ₅₅mɛ₂₁	Allen2007, 9	thunder(vb) / 打雷	xʰẽ55mɛ21	?	Heqi	thunder	509787	打雷
3473	xẽ₅₅mæ₂₁	Allen2007, 9	thunder(vb) / 打雷	xẽ55mæ21	?	Lanping	thunder	509787	打雷
3474	xe₅₅mɛ₂₁	Allen2007, 9	thunder(vb) / 打雷	xe55mɛ21	?	Qiliqiao	thunder	509787	打雷
3475	xe₅₅mɛ₂₁	Allen2007, 9	thunder(vb) / 打雷	xe55mɛ21	?	Yunlong	thunder	509787	打雷
3476	xẽ₅₅mɛ₂₁	Allen2007, 9	thunder(vb) / 打雷	xẽ55mɛ21	?	Xiangyun	thunder	509787	打雷
3477	xẽ₅₅mã₃₁	Allen2007, 9	thunder(vb) / 打雷	xẽ55mã31	?	Luobenzhuo	thunder	509787	打雷
#
5174	xu₂₄	Wang2006a, 1269	to burn	(xu24)	?	Enqi	to burn	1299599	?
5175	fi₂₂pɛ₂₂	Wang2006a, 1269	to burn	(fi22pɛ22)	?	Ega	to burn	1299599	?
5176	fɤ₅₅ji₅₅	Wang2006a, 1269	to burn	(fv55ji55)	?	Jinman	to burn	1299599	?
5177	jĩ₃₃	Wang2006a, 1269	to burn	jĩ33	?	Jinxing	to burn	1299599	?
5178	ʂu₅₅	Wang2006a, 1269	to burn	ʂu55	?	Dashi	to burn	1299599	?
5179	su₅₅	Wang2006a, 1269	to burn	su55	?	Zhoucheng	to burn	1299599	?
5180	sɤ₅₅	Wang2006a, 1269	to burn	sv55	?	Mazhelong	to burn	1299599	?
5172	jen₃₃	Wang2006a, 1269	to burn	jen33	?	Tuoluo	to burn	1299599	?
5173	ɕy₅₅	Wang2006a, 1269	to burn	ɕy55	?	Gongxing	to burn	1299599	?
#
3512	de₄₂	Wang2006a, 139	tongue	de42	?	Tuoluo	tongue	5440	?
3513	djɛ₂₁	Wang2006a, 139	tongue	djɛ21	?	Gongxing	tongue	5440	?
3514	tjɛ₂₁	Wang2006a, 139	tongue	tjE21	?	Enqi	tongue	5440	?
3515	ti₂₁	Wang2006a, 139	tongue	ti21	?	Ega	tongue	5440	?
3516	ʈɚ₄₂	Wang2006a, 139	tongue	ʈɚ42	?	Jinman	tongue	5440	?
3517	t͡se₄₂	Wang2006a, 139	tongue	tse42	?	Jinxing	tongue	5440	?
3518	t͡ʂe₄₂	Wang2006a, 139	tongue	tʂe42	?	Dashi	tongue	5440	?
3519	t͡se₄₂	Wang2006a, 139	tongue	tse42	?	Zhoucheng	tongue	5440	?
3520	t͡sʰɛ₄₂	Wang2006a, 139	tongue	tsʰɛ42	?	Mazhelong	tongue	5440	?
3521	t͡se₄₂	Allen2007, 132	tongue / 舌头	tse42	?	Jianchuan	tongue	5440	舌头
3522	t͡ʂe₄₂pʰi₃₁	Allen2007, 132	tongue / 舌头	tʂe42pʰi31	?	Eryuan	tongue	5440	舌头
3523	t͡se₄₂pʰĩ₃₁	Allen2007, 132	tongue / 舌头	tse42pʰĩ31	?	Heqi	tongue	5440	舌头
3524	t͡sẽ₃₃pʰĩ₃₁	Allen2007, 132	tongue / 舌头	tsẽ33pʰĩ31	?	Lanping	tongue	5440	舌头
3525	t͡se₄₂pʰi₃₁	Allen2007, 132	tongue / 舌头	tse42pʰi31	?	Qiliqiao	tongue	5440	舌头
3526	t͡se₄₂pʰi₃₁	Allen2007, 132	tongue / 舌头	tse42pʰi31	?	Yunlong	tongue	5440	舌头
3527	zɿ₃₃tou₃₁	Allen2007, 132	tongue / 舌头	zɿ33tou31	?	Xiangyun	tongue	5440	舌头
3528	ʈæ̃₄₂	Allen2007, 132	tongue / 舌头	ʈæ̃42	?	Luobenzhuo	tongue	5440	舌头
#
6274	t͡ɕo₃₃pa₅₅	Allen2007, 131	tooth / 牙	tɕo33pa55	?	Luobenzhuo	tooth	5946	牙
6269	t͡sʰɿ₃₃pa₄₄	Allen2007, 131	tooth / 牙	tsʰɿ33pa44	?	Heqi	tooth	5946	牙
6271	t͡sɿ₃₃pa₄₄	Allen2007, 131	tooth / 牙	tsɿ33pa44	?	Qiliqiao	tooth	5946	牙
6272	t͡sɿ₃₃pa₃₃	Allen2007, 131	tooth / 牙	tsɿ33pa33	?	Yunlong	tooth	5946	牙
6273	t͡sɿ₃₃pa₄₄	Allen2007, 131	tooth / 牙	tsɿ33pa44	?	Xiangyun	tooth	5946	牙
6268	t͡sʰɿ₃₃pʰa₃₃	Allen2007, 131	tooth / 牙	tsʰɿ33pʰa33	?	Eryuan	tooth	5946	牙
6267	t͡sɿ₃₃pa₄₄	Allen2007, 131	tooth / 牙	tsɿ33pa44	?	Jianchuan	tooth	5946	牙
6270	t͡su₄₄pa₄₄	Allen2007, 131	tooth / 牙	tsu44pa44	?	Lanping	tooth	5946	牙
#
3529	diɯ₂₁	Wang2006a, 372	tree	diɯ21	?	Tuoluo	tree	3854	?
3530	dʐi₄₂	Wang2006a, 372	tree	dʐi42	?	Gongxing	tree	3854	?
3531	diɯ₄₃	Wang2006a, 372	tree	diɯ43	?	Enqi	tree	3854	?
3532	d͡ʑi₄₂	Wang2006a, 372	tree	dʑi42	?	Ega	tree	3854	?
3533	ɖɯ₄₂	Wang2006a, 372	tree	ɖɯ42	?	Jinman	tree	3854	?
3534	t͡sɯ₃₁	Wang2006a, 372	tree	tsɯ31	?	Jinxing	tree	3854	?
3535	t͡ʂɯ₂₁	Wang2006a, 372	tree	tʂɯ21	?	Dashi	tree	3854	?
3536	t͡sɯ₃₁	Wang2006a, 372	tree	tsɯ31	?	Zhoucheng	tree	3854	?
3537	d͡zǝɯ₂₁	Wang2006a, 372	tree	dzǝɯ21	?	Mazhelong	tree	3854	?
3538	t͡sɯ₃₁	Allen2007, 89	tree / 树	tsɯ31	?	Jianchuan	tree	3854	树
3539	t͡ʂɯ₃₁	Allen2007, 89	tree / 树	tʂɯ31	?	Eryuan	tree	3854	树
3540	t͡sɯ₃₁	Allen2007, 89	tree / 树	tsɯ31	?	Heqi	tree	3854	树
3541	t͡sɯ₂₁	Allen2007, 89	tree / 树	tsɯ21	?	Lanping	tree	3854	树
3542	t͡sɯ₃₁	Allen2007, 89	tree / 树	tsɯ31	?	Qiliqiao	tree	3854	树
3543	d͡zɯ₃₁	Allen2007, 89	tree / 树	dzɯ31	?	Yunlong	tree	3854	树
3544	zou₃₁	Allen2007, 89	tree / 树	zou31	?	Xiangyun	tree	3854	树
3545	ɖɯ₃₁	Allen2007, 89	tree / 树	ɖɯ31	?	Luobenzhuo	tree	3854	树
#
5652	t͡suen₄₂	Wang2006a, 1806	turn around	tsuen42	?	Jinxing	turn around	6055	?
5653	t͡ʂuen₄₂	Wang2006a, 1806	turn around	tʂuen42	?	Dashi	turn around	6055	?
5654	t͡sue₄₂	Wang2006a, 1806	turn around	tsue42	?	Zhoucheng	turn around	6055	?
5647	ʐyen₂₁	Wang2006a, 1806	turn around	ʐyen21	?	Tuoluo	turn around	6055	?
5648	zyen₄₂	Wang2006a, 1806	turn around	zyen42	?	Gongxing	turn around	6055	?
5649	t͡ɕyɛ₄₃	Wang2006a, 1806	turn around	tɕyE43	?	Enqi	turn around	6055	?
5650	zyɛ₄₂	Wang2006a, 1806	turn around	zyɛ42	?	Ega	turn around	6055	?
5651	zye₄₂	Wang2006a, 1806	turn around	zye42	?	Jinman	turn around	6055	?
5655	t͡suan₄₂	Wang2006a, 1806	turn around	tsuan42	?	Mazhelong	turn around	6055	?
#
3560	kpŋ₃₃	Wang2006a, 798	two	kpŋ33	?	Tuoluo	two	6248	?
3561	koŋ₃₃	Wang2006a, 798	two	koŋ33	?	Gongxing	two	6248	?
3562	ku₂₂	Wang2006a, 798	two	ku22	?	Enqi	two	6248	?
3563	kɤ₃₃	Wang2006a, 798	two	kv33	?	Ega	two	6248	?
3564	koŋ₃₃	Wang2006a, 798	two	koŋ33	?	Jinman	two	6248	?
3565	kõ₃₃	Wang2006a, 798	two	kõ33	?	Jinxing	two	6248	?
3566	koŋ₃₃	Wang2006a, 798	two	koŋ33	?	Dashi	two	6248	?
3567	kou₃₃	Wang2006a, 798	two	kou33	?	Zhoucheng	two	6248	?
3568	koŋ₃₃	Wang2006a, 798	two	koŋ33	?	Mazhelong	two	6248	?
3569	kõ₃₃	Allen2007, 451	two / 二	kõ33	?	Jianchuan	two	6248	二
3570	kɔ₃₃	Allen2007, 451	two / 二	kɔ33	?	Eryuan	two	6248	二
3571	kɔ̃u₃₃	Allen2007, 451	two / 二	kɔ̃u33	?	Heqi	two	6248	二
3572	kɔ̃₄₄	Allen2007, 451	two / 二	kɔ̃44	?	Lanping	two	6248	二
3573	ko₃₃	Allen2007, 451	two / 二	ko33	?	Qiliqiao	two	6248	二
3574	kɔ₃₃	Allen2007, 451	two / 二	kɔ33	?	Yunlong	two	6248	二
3575	kɔu₃₃	Allen2007, 451	two / 二	kɔu33	?	Xiangyun	two	6248	二
3576	kɤ₃₃	Allen2007, 451	two / 二	kɤ33	?	Luobenzhuo	two	6248	二
#
4847	tue₅₅	Wang2006a, 1002	vertical, be standing	tue55	?	Tuoluo	vertical, be standing	6053	?
4848	tyen₅₅	Wang2006a, 1002	vertical, be standing	tyen55	?	Gongxing	vertical, be standing	6053	?
4849	tyɛ₂₄	Wang2006a, 1002	vertical, be standing	tyE24	?	Enqi	vertical, be standing	6053	?
4850	to₅₅t͡ɕi₂₂	Wang2006a, 1002	vertical, be standing	to55tɕi22	?	Ega	vertical, be standing	6053	?
4851	tyi₅₅	Wang2006a, 1002	vertical, be standing	tyi55	?	Jinman	vertical, be standing	6053	?
4852	tuen₅₅	Wang2006a, 1002	vertical, be standing	tuen55	?	Jinxing	vertical, be standing	6053	?
4853	tuen₃₅	Wang2006a, 1002	vertical, be standing	tuen35	?	Dashi	vertical, be standing	6053	?
4854	tue₃₅	Wang2006a, 1002	vertical, be standing	tue35	?	Zhoucheng	vertical, be standing	6053	?
4855	t͡suen₅₅	Wang2006a, 1002	vertical, be standing	(tsuen55)	?	Mazhelong	vertical, be standing	6053	?
#
3660	kʰuɛ₃₃	Wang2006a, 1535	vomit/throw up	kʰuɛ33	verb	Tuoluo	vomit	5617	?
3661	qʰuɛ₂₂	Wang2006a, 1535	vomit/throw up	qʰuɛ22	verb	Gongxing	vomit	5617	?
3662	qʰuɛ₂₂	Wang2006a, 1535	vomit/throw up	qʰuE22	verb	Enqi	vomit	5617	?
3663	t͡ɕʰa₄₄	Wang2006a, 1535	vomit/throw up	(tɕʰa44)	verb	Ega	vomit	5617	?
3664	t͡ɕʰa₄₄	Wang2006a, 1535	vomit/throw up	(tɕʰa44)	verb	Jinman	vomit	5617	?
3665	t͡ɕʰia₄₄	Wang2006a, 1535	vomit/throw up	(tɕʰia44)	verb	Jinxing	vomit	5617	?
3666	tã₄₂	Wang2006a, 1535	vomit/throw up	(tã42)	verb	Dashi	vomit	5617	?
3667	kʰui₄₄	Wang2006a, 1535	vomit/throw up	kʰui44	verb	Zhoucheng	vomit	5617	?
3668	kʰui₃₃	Wang2006a, 1535	vomit/throw up	kʰui33	verb	Mazhelong	vomit	5617	?
3669	t͡ɕʰɛ₄₄	Allen2007, 265	vomit / 呕吐	tɕʰɛ44	verb	Jianchuan	vomit	5617	呕吐
3670	e₄₄ta₄₂	Allen2007, 265	vomit / 呕吐	e44ta42	verb	Eryuan	vomit	5617	呕吐
3671	tã₄₂	Allen2007, 265	vomit / 呕吐	tã42	verb	Heqi	vomit	5617	呕吐
3672	xue₄₄	Allen2007, 265	vomit / 呕吐	xue44	verb	Lanping	vomit	5617	呕吐
3673	ta₃₂	Allen2007, 265	vomit / 呕吐	ta32	verb	Qiliqiao	vomit	5617	呕吐
3674	ta₄₂	Allen2007, 265	vomit / 呕吐	ta42	verb	Yunlong	vomit	5617	呕吐
3675	kʰue₃₁	Allen2007, 265	vomit / 呕吐	kʰue31	verb	Xiangyun	vomit	5617	呕吐
3676	t͡ɕʰa₅₅	Allen2007, 265	vomit / 呕吐	tɕʰa55	verb	Luobenzhuo	vomit	5617	呕吐
#
6848	pe₄₄	Allen2007, 281	walk / 走	pe44	verb	Yunlong	walk	6054	走
6849	pe₄₄	Allen2007, 281	walk / 走	pe44	verb	Xiangyun	walk	6054	走
6850	ja₅₅	Allen2007, 281	walk / 走	ja55	verb	Luobenzhuo	walk	6054	走
6843	pe₄₄	Allen2007, 281	walk / 走	pe44	verb	Jianchuan	walk	6054	走
6844	pe₄₄	Allen2007, 281	walk / 走	pe44	verb	Eryuan	walk	6054	走
6845	pe₄₄	Allen2007, 281	walk / 走	pe44	verb	Heqi	walk	6054	走
6846	pe₄₄	Allen2007, 281	walk / 走	pe44	verb	Lanping	walk	6054	走
6847	pe₄₄	Allen2007, 281	walk / 走	pe44	verb	Qiliqiao	walk	6054	走
#
3694	uen₅₅	Wang2006a, 1064	lukewarm	uen55	?	Tuoluo	warm	5485	?
3695	uen₂₂	Wang2006a, 1064	lukewarm	uen22	?	Gongxing	warm	5485	?
3696	ʔuɛ₂₄	Wang2006a, 1064	lukewarm	ʔuE24	?	Enqi	warm	5485	?
3697	ʔuɛ̃₅₅	Wang2006a, 1064	lukewarm	ʔuɛ̃55	?	Ega	warm	5485	?
3698	uẽ₂₂	Wang2006a, 1064	lukewarm	uẽ22	?	Jinman	warm	5485	?
3699	ʔuen₅₅	Wang2006a, 1064	lukewarm	ʔuen55	?	Jinxing	warm	5485	?
3700	uen₃₅	Wang2006a, 1064	lukewarm	uen35	?	Dashi	warm	5485	?
3701	uɛ₃₅	Wang2006a, 1064	lukewarm	uɛ35	?	Zhoucheng	warm	5485	?
3702	men₃₃tʰen₃₃	Wang2006a, 1064	lukewarm	(men33tʰen33)	?	Mazhelong	warm	5485	?
3703	wẽ₅₅ɤɤ₄₄	Allen2007, 435	warm / 暖和	wẽ55vɤ44	?	Jianchuan	warm	5485	暖和
3704	we₃₅ɤɤ₄₄	Allen2007, 435	warm / 暖和	we35vɤ44	?	Eryuan	warm	5485	暖和
3705	wẽ₅₅	Allen2007, 435	warm / 暖和	wẽ55	?	Heqi	warm	5485	暖和
3706	wẽ₅₅	Allen2007, 435	warm / 暖和	wẽ55	?	Lanping	warm	5485	暖和
3707	we₃₅	Allen2007, 435	warm / 暖和	we35	?	Qiliqiao	warm	5485	暖和
3708	wɛ₄₄na₃₁	Allen2007, 435	warm / 暖和	wɛ44na31	?	Yunlong	warm	5485	暖和
3709	wẽ₃₅	Allen2007, 435	warm / 暖和	wẽ35	?	Xiangyun	warm	5485	暖和
3710	wẽ₅₅	Allen2007, 435	warm / 暖和	wẽ55	?	Luobenzhuo	warm	5485	暖和
#
7011	se₃₃	Allen2007, 320	wash / 洗	se33	verb	Jianchuan	wash	6069	洗
7016	se₃₃	Allen2007, 320	wash / 洗	se33	verb	Yunlong	wash	6069	洗
7017	se₃₃	Allen2007, 320	wash / 洗	se33	verb	Xiangyun	wash	6069	洗
7014	sẽ₄₄	Allen2007, 320	wash / 洗	sẽ44	verb	Lanping	wash	6069	洗
7015	se₃₃	Allen2007, 320	wash / 洗	se33	verb	Qiliqiao	wash	6069	洗
7013	sʰe₃₃	Allen2007, 320	wash / 洗	sʰe33	verb	Heqi	wash	6069	洗
7018	ɕy₃₃	Allen2007, 320	wash / 洗	ɕy33	verb	Luobenzhuo	wash	6069	洗
7012	se₃₃	Allen2007, 320	wash / 洗	se33	verb	Eryuan	wash	6069	洗
#
3711	ɕyi₃₃	Wang2006a, 47	water	ɕyi33	?	Tuoluo	water	4118	?
3712	ɕy₂₂	Wang2006a, 47	water	ɕy22	?	Gongxing	water	4118	?
3713	ɕyi₂₂	Wang2006a, 47	water	ɕyi22	?	Enqi	water	4118	?
3714	ɕyi₂₂	Wang2006a, 47	water	ɕyi22	?	Ega	water	4118	?
3715	ɕyi₂₂	Wang2006a, 47	water	ɕyi22	?	Jinman	water	4118	?
3716	ɕyi₃₃	Wang2006a, 47	water	ɕyi33	?	Jinxing	water	4118	?
3717	ɕiui₃₃	Wang2006a, 47	water	ɕiui33	?	Dashi	water	4118	?
3718	ɕyi₃₃	Wang2006a, 47	water	ɕyi33	?	Zhoucheng	water	4118	?
3719	ɕyi₃₃	Wang2006a, 47	water	ɕyi33	?	Mazhelong	water	4118	?
3720	ɕy₃₃	Allen2007, 14	water / 水	ɕy33	?	Jianchuan	water	4118	水
3721	ɕy₃₃	Allen2007, 14	water / 水	ɕy33	?	Eryuan	water	4118	水
3722	ɕy₃₃	Allen2007, 14	water / 水	ɕy33	?	Heqi	water	4118	水
3723	ɕy₃₃	Allen2007, 14	water / 水	ɕy33	?	Lanping	water	4118	水
3724	ɕy₃₃	Allen2007, 14	water / 水	ɕy33	?	Qiliqiao	water	4118	水
3725	ɕy₃₃	Allen2007, 14	water / 水	ɕy33	?	Yunlong	water	4118	水
3726	ɕy₃₃	Allen2007, 14	water / 水	ɕy33	?	Xiangyun	water	4118	水
3727	sy₃₃	Allen2007, 14	water / 水	sy33	?	Luobenzhuo	water	4118	水
#
7696	ɲa₅₅	Allen2007, 475	we(1 p.p.) / 我们	ɲa55	?	Yunlong	we	5455	我们
7691	jã₅₅	Allen2007, 475	we(1 p.p.) / 我们	jã55	?	Jianchuan	we	5455	我们
7692	ŋa₅₅	Allen2007, 475	we(1 p.p.) / 我们	ŋa55	?	Eryuan	we	5455	我们
7693	ŋa₅₅	Allen2007, 475	we(1 p.p.) / 我们	ŋa55	?	Heqi	we	5455	我们
7694	ŋã₅₅	Allen2007, 475	we(1 p.p.) / 我们	ŋã55	?	Lanping	we	5455	我们
7695	ŋa₅₅	Allen2007, 475	we(1 p.p.) / 我们	ŋa55	?	Qiliqiao	we	5455	我们
7697	ŋa₅₅	Allen2007, 475	we(1 p.p.) / 我们	ŋa55	?	Xiangyun	we	5455	我们
7698	mĩʔ₅₅	Allen2007, 475	we(1 p.p.) / 我们	mĩʔ55	?	Luobenzhuo	we	5455	我们
#
7510	xɛ₅₅	Allen2007, 420	wet / 湿	xɛ55	?	Lanping	wet	7027	湿
7511	pʰɛ₅₅	Allen2007, 420	wet / 湿	pʰɛ55	?	Qiliqiao	wet	7027	湿
7512	pʰɛ₅₅	Allen2007, 420	wet / 湿	pʰɛ55	?	Yunlong	wet	7027	湿
7513	pʰiɛ₅₅	Allen2007, 420	wet / 湿	pʰiɛ55	?	Xiangyun	wet	7027	湿
7514	xã₅₅	Allen2007, 420	wet / 湿	xã55	?	Luobenzhuo	wet	7027	湿
7509	pʰɛ̃₅₅	Allen2007, 420	wet / 湿	pʰɛ̃55	?	Heqi	wet	7027	湿
7507	xɛ̃₅₅	Allen2007, 420	wet / 湿	xɛ̃55	?	Jianchuan	wet	7027	湿
5795	so₅₅jo₄₄t͡ɕi₃₁	Allen2007, 18	wet / 水田	so55jo44tɕi31	?	Jianchuan	wet	7027	水田
5796	ɕy₃₃t͡ɕi₃₁	Allen2007, 18	wet / 水田	ɕy33tɕi31	?	Eryuan	wet	7027	水田
5798	ɕy₃₃t͡ɕi₃₁	Allen2007, 18	wet / 水田	ɕy33tɕi31	?	Lanping	wet	7027	水田
5799	kuɔ₄₂t͡ɕi₃₁	Allen2007, 18	wet / 水田	kuɔ42tɕi31	?	Qiliqiao	wet	7027	水田
5797	ɕy₃₃t͡ɕi₃₁	Allen2007, 18	wet / 水田	ɕy33tɕi31	?	Heqi	wet	7027	水田
5800	ɕy₃₃t͡ɕi₃₁	Allen2007, 18	wet / 水田	ɕy33tɕi31	?	Yunlong	wet	7027	水田
5802	pʰãõ₅₅t͡ɕĩ₄₂	Allen2007, 18	wet / 水田	pʰãõ55tɕĩ42	?	Luobenzhuo	wet	7027	水田
5801	ɕy₃₃ji₃₁	Allen2007, 18	wet / 水田	ɕy33ji31	?	Xiangyun	wet	7027	水田
7508	pʰɛ₅₅	Allen2007, 420	wet / 湿	pʰɛ55	?	Eryuan	wet	7027	湿
#
7790	ɛ₅₅xɛ̃₄₂	Allen2007, 489	what / 什么	ɛ55xɛ̃42	?	Lanping	what	5491	什么
7792	a₅₅xe₃₁	Allen2007, 489	what / 什么	a55xe31	?	Yunlong	what	5491	什么
7793	a₅₅le₃₁xɔ₄₄	Allen2007, 489	what / 什么	a55le31xɔ44	?	Xiangyun	what	5491	什么
7791	xɛ₃₁ne₃₁	Allen2007, 489	what / 什么	xɛ31ne31	?	Qiliqiao	what	5491	什么
7794	a₅₅xã₄₂	Allen2007, 489	what / 什么	a55xã42	?	Luobenzhuo	what	5491	什么
7787	ɛ₅₅xɛ̃₃₁	Allen2007, 489	what / 什么	ɛ55xɛ̃31	?	Jianchuan	what	5491	什么
7788	a₅₅ne₃₁	Allen2007, 489	what / 什么	a55ne31	?	Eryuan	what	5491	什么
7789	a₅₅xʰa₃₁	Allen2007, 489	what / 什么	a55xʰa31	?	Heqi	what	5491	什么
#
7796	a₅₅na₄₄	Allen2007, 490	where / 哪里	a55na44	?	Eryuan	where	5492	哪里
7797	ma₄₄lɯ₃₃	Allen2007, 490	where / 哪里	ma44lɯ33	?	Heqi	where	5492	哪里
7800	a₅₅na₄₄	Allen2007, 490	where / 哪里	a55na44	?	Yunlong	where	5492	哪里
7802	a₅₅mã₅₅	Allen2007, 490	where / 哪里	a55mã55	?	Luobenzhuo	where	5492	哪里
7801	t͡ɕɛ̃₃₅t͡sɿ₅₅xou₃₃	Allen2007, 490	where / 哪里	tɕɛ̃35tsɿ55xou33	?	Xiangyun	where	5492	哪里
7795	a₅₅na₄₄	Allen2007, 490	where / 哪里	a55na44	?	Jianchuan	where	5492	哪里
7798	a₅₅ma₅₅	Allen2007, 490	where / 哪里	a55ma55	?	Lanping	where	5492	哪里
7799	a₅₅na₄₄	Allen2007, 490	where / 哪里	a55na44	?	Qiliqiao	where	5492	哪里
#
3762	ba₄₂	Wang2006a, 1006	white	ba42	?	Tuoluo	white	5825	?
3763	bæ₂₁	Wang2006a, 1006	white	bæ21	?	Gongxing	white	5825	?
3764	pa₂₁	Wang2006a, 1006	white	pa21	?	Enqi	white	5825	?
3765	pa₄₂	Wang2006a, 1006	white	pa42	?	Ega	white	5825	?
3766	pa₄₂	Wang2006a, 1006	white	pa42	?	Jinman	white	5825	?
3767	pa₄₂	Wang2006a, 1006	white	pa42	?	Jinxing	white	5825	?
3768	pɚ₄₂	Wang2006a, 1006	white	pɚ42	?	Dashi	white	5825	?
3769	pɛ₄₂	Wang2006a, 1006	white	pɛ42	?	Zhoucheng	white	5825	?
3770	pʰɚ₄₂	Wang2006a, 1006	white	pʰɚ42	?	Mazhelong	white	5825	?
3771	pɛ₄₂	Allen2007, 409	white / 白	pɛ42	?	Jianchuan	white	5825	白
3772	pɛ₄₂	Allen2007, 409	white / 白	pɛ42	?	Eryuan	white	5825	白
3773	pɛ₄₂	Allen2007, 409	white / 白	pɛ42	?	Heqi	white	5825	白
3774	pæ₄₂	Allen2007, 409	white / 白	pæ42	?	Lanping	white	5825	白
3775	pɛ₄₂	Allen2007, 409	white / 白	pɛ42	?	Qiliqiao	white	5825	白
3776	pɛ₄₂	Allen2007, 409	white / 白	pɛ42	?	Yunlong	white	5825	白
3777	pɛ₄₂	Allen2007, 409	white / 白	pɛ42	?	Xiangyun	white	5825	白
3778	pa₄₄	Allen2007, 409	white / 白	pa44	?	Luobenzhuo	white	5825	白
#
7779	a₃₁to₂₁	Allen2007, 488	who / 谁	a31to21	?	Jianchuan	who	5490	谁
7780	a₃₁tɔ₂₁	Allen2007, 488	who / 谁	a31tɔ21	?	Eryuan	who	5490	谁
7781	ma₄₄tɯ₂₁	Allen2007, 488	who / 谁	ma44tɯ21	?	Heqi	who	5490	谁
