# Wordlist

# DATA
ID	SRCABBR	STEDT_GLOSS	CONCEPT	RN	GFN	SRCID	LGID	DOCULECT	REFLEX
358	ZMYYC	tile	tile	198237		358.41	200	Achang (Longchuan)	ua⁵⁵
1362	ZMYYC	tile	tile	198264		358.44	269	Anong	*
2366	ZMYYC	tile	tile	198235		358.37	311	Bai (Bijiang)	uɑ̃⁴²
3370	ZMYYC	tile	tile	198234		358.35	314	Bai (Dali)	ueʴ⁴²
4374	ZMYYC	tile	tile	198260		358.36	317	Bai (Jianchuan)	ŋuɛ⁴²
5378	ZMYYC	tile	tile	198242		358.51	368	Bokar Lhoba	*
6382	ZMYYC	tile	tile	198236		358.39	411	Burmese (Written)	ut krwɑp
7386	ZMYYC	tile	tile	198257		358.30	418	Hani (Caiyuan)	pɤŋ⁵⁵
8390	ZMYYC	tile	tile	198241		358.49	509	Darang [Taraon]	*
9394	ZMYYC	tile	tile	198232		358.31	510	Hani (Dazhai)	mɯ⁵⁵xo̱³³
10398	ZMYYC	tile	tile	198265		358.46	537	Trung [Dulong]	wɑ⁵⁵
11402	ZMYYC	tile	tile	198249		358.14	557	Ergong (Danba)	wa
12406	ZMYYC	tile	tile	198251		358.18	561	Ersu	ndʐu⁵⁵
13411	ZMYYC	tile	tile	198266		358.48	592	Kaman [Miju]	*
14415	ZMYYC	tile	tile	198225		358.17	595	Guiqiong	ɣuɑ⁵³
15419	ZMYYC	tile	tile	198267		358.50	662	Idu	*
16423	ZMYYC	tile	tile	198240		358.47	690	Jingpho	kă³³kam³³
17427	ZMYYC	tile	tile	198259		358.34	696	Jinuo	va³¹phjɛ³⁵
18431	ZMYYC	tile	tile	198233		358.33	851	Lahu (Black)	bɯ¹¹
19435	ZMYYC	tile	tile	198256		358.28	908	Naxi (Lijiang)	uɑ³³
20439	ZMYYC	tile	tile	198230		358.27	942	Lisu	wɑ³¹bɯ³¹
21443	ZMYYC	tile	tile	198238		358.43	1034	Maru [Langsu]	va³¹
22447	ZMYYC	tile	tile	198221		358.7	1088	Tsangla (Motuo)	*
23452	ZMYYC	tile	tile	198245		358.6	1092	Tshona (Mama)	*
24456	ZMYYC	tile	tile	198224		358.15	1136	Muya [Minyak]	wa⁵⁵
25460	ZMYYC	tile	tile	198226		358.19	1147	Namuyi	ŋgo⁵⁵lo⁵⁵
26464	ZMYYC	tile	tile	198239		358.45	1215	Nusu (Bijiang)	ue³¹lɔ³⁵
27468	ZMYYC	tile	tile	198223		358.11	1306	Pumi (Qinghua)	mʐɑ̃¹³
28472	ZMYYC	tile	tile	198247		358.10	1309	Pumi (Taoba)	wa⁵³
29476	ZMYYC	tile	tile	198246		358.8	1320	Qiang (Mawo)	wɑ
30480	ZMYYC	tile	tile	198222		358.9	1323	Qiang (Taoping)	χgya³³
31484	ZMYYC	tile	tile	198248		358.12	1340	rGyalrong	wa
32488	ZMYYC	tile	tile	198219		358.3	1380	Tibetan (Khams:Dege)	pha⁵³sha⁵³
33492	ZMYYC	tile	tile	198252		358.20	1409	Xumi	*
34496	ZMYYC	tile	tile	198258		358.32	1416	Hani (Shuikui)	mu⁵⁵tʃhɛ³³
35500	ZMYYC	tile	tile	198262		358.40	1428	Burmese (Spoken Rangoon)	oʔ⁴⁴tɕuʔ⁴⁴
36504	ZMYYC	tile	tile	198268		358.52	1431	Sulung [Puroik]	*
37443	ZMYYC	tile	tile	231507		358.13	1496	Tangut [Xixia]	--
38512	ZMYYC	tile	tile	198244		358.4	1550	Tibetan (Amdo:Bla-brang)	tɕo mo
39516	ZMYYC	tile	tile	198243		358.2	1557	Tibetan (Lhasa)	*
40520	ZMYYC	tile	tile	198218		358.1	1582	Tibetan (Written)	pha gu
41524	ZMYYC	tile	tile	198220		358.5	1585	Tibetan (Amdo:Zeku)	*
42528	ZMYYC	tile	tile	198261		358.38	1615	Tujia	wa⁵³
43532	ZMYYC	tile	tile	198253		358.22	1658	Yi (Dafang)	va²¹phu⁵⁵
44537	ZMYYC	tile	tile	198229		358.25	1662	Yi (Mile)	tso⁵⁵lo³³; tso⁵⁵tsho³³
45542	ZMYYC	tile	tile	198255		358.26	1663	Yi (Mojiang)	tsɒ³³phe²¹
46547	ZMYYC	tile	tile	198254		358.24	1664	Yi (Nanhua)	ȵɛ²¹
47551	ZMYYC	tile	tile	198228		358.23	1666	Yi (Nanjian)	ve²¹; ve²¹phi²¹
48555	ZMYYC	tile	tile	198227		358.21	1670	Yi (Xide)	ŋgu̱⁴⁴l(u̱)³³
49559	ZMYYC	tile	tile	198231		358.29	1676	Naxi (Yongning)	ŋua³³pha¹³
50563	ZMYYC	tile	tile	198263		358.42	1693	Atsi [Zaiwa]	va⁵¹
51568	ZMYYC	tile	tile	198250		358.16	1699	Queyu (Yajiang) [Zhaba]	wa⁵⁵
#
62	ZMYYC	time	time	183141		62.41	200	Achang (Longchuan)	xoi³¹nam³¹
1066	ZMYYC	time	time	183168		62.44	269	Anong	ŋ̩³¹ʂɿ³¹thɑ³¹
2070	ZMYYC	time	time	183139		62.37	311	Bai (Bijiang)	ȵi³³pɑ̃²¹
3074	ZMYYC	time	time	183138		62.35	314	Bai (Dali)	tsi²¹tɕɑ⁴⁴
4078	ZMYYC	time	time	183164		62.36	317	Bai (Jianchuan)	tsɛ̃²¹kɛ⁴⁴
5082	ZMYYC	time	time	183146		62.51	368	Bokar Lhoba	ja
6086	ZMYYC	time	time	183140		62.39	411	Burmese (Written)	ɑ¹khɑ²
7090	ZMYYC	time	time	183161		62.30	418	Hani (Caiyuan)	ni³³ja̱³¹
8094	ZMYYC	time	time	183145		62.49	509	Darang [Taraon]	tɑ³¹diɑu⁵⁵
9098	ZMYYC	time	time	183136		62.31	510	Hani (Dazhai)	si³¹sɤ³³
10102	ZMYYC	time	time	183169		62.46	537	Trung [Dulong]	ɑŋ³¹dʑi⁵⁵
11106	ZMYYC	time	time	183153		62.14	557	Ergong (Danba)	sɿ du̵
12110	ZMYYC	time	time	183155		62.18	561	Ersu	pu⁵⁵tshu⁵⁵
13115	ZMYYC	time	time	183170		62.48	592	Kaman [Miju]	ɹɑt⁵⁵lɑu⁵³
14119	ZMYYC	time	time	183129		62.17	595	Guiqiong	*
15123	ZMYYC	time	time	183171		62.50	662	Idu	kɑ⁵⁵di⁵⁵
16127	ZMYYC	time	time	183144		62.47	690	Jingpho	te̱n³¹
17131	ZMYYC	time	time	183163		62.34	696	Jinuo	a³¹khɛ³³
18135	ZMYYC	time	time	183137		62.33	851	Lahu (Black)	ɔ³¹zᴀ⁵³
19139	ZMYYC	time	time	183160		62.28	908	Naxi (Lijiang)	dʐɯ³¹
20143	ZMYYC	time	time	183134		62.27	942	Lisu	e⁵⁵dʒɿ³⁵
21147	ZMYYC	time	time	183142		62.43	1034	Maru [Langsu]	jɔ³¹
22151	ZMYYC	time	time	183125		62.7	1088	Tsangla (Motuo)	dy tshøʔ
23156	ZMYYC	time	time	183149		62.6	1092	Tshona (Mama)	ty¹³tshøʔ⁵³
24160	ZMYYC	time	time	183128		62.15	1136	Muya [Minyak]	nõ³⁵tie⁵³
25164	ZMYYC	time	time	183130		62.19	1147	Namuyi	ha³³thɛ⁵⁵
26168	ZMYYC	time	time	183143		62.45	1215	Nusu (Bijiang)	thɯ³¹pɔ̱⁵⁵nɑ⁵⁵
27172	ZMYYC	time	time	183127		62.11	1306	Pumi (Qinghua)	dʑi¹³khɑ¹³
28176	ZMYYC	time	time	183151		62.10	1309	Pumi (Taoba)	tyi³⁵tshə⁵³
29180	ZMYYC	time	time	183150		62.8	1320	Qiang (Mawo)	zak tɕhat
30184	ZMYYC	time	time	183126		62.9	1323	Qiang (Taoping)	ʂɿ³¹χu⁵⁵
31188	ZMYYC	time	time	183152		62.12	1340	rGyalrong	ʒɐk
32192	ZMYYC	time	time	183123		62.3	1380	Tibetan (Khams:Dege)	tu¹³
33196	ZMYYC	time	time	183156		62.20	1409	Xumi	nɔ̃³³zɿ⁵⁵tshɛ³³lɑ³³
34200	ZMYYC	time	time	183162		62.32	1416	Hani (Shuikui)	su³¹xu⁵⁵
35204	ZMYYC	time	time	183166		62.40	1428	Burmese (Spoken Rangoon)	ɑ khɑ²²
36208	ZMYYC	time	time	183172		62.52	1431	Sulung [Puroik]	ɟe³³la⁵³
37734	ZMYYC	time	time	231798		62.13	1496	Tangut [Xixia]	--
38216	ZMYYC	time	time	183148		62.4	1550	Tibetan (Amdo:Bla-brang)	ti tshol
39220	ZMYYC	time	time	183147		62.2	1557	Tibetan (Lhasa)	thyʔ¹³
40224	ZMYYC	time	time	183122		62.1	1582	Tibetan (Written)	dus tshod
41228	ZMYYC	time	time	183124		62.5	1585	Tibetan (Amdo:Zeku)	ti tshol
42232	ZMYYC	time	time	183165		62.38	1615	Tujia	si²¹tɕie²¹
43236	ZMYYC	time	time	183157		62.22	1658	Yi (Dafang)	thu⁵⁵
44241	ZMYYC	time	time	183133		62.25	1662	Yi (Mile)	tho²¹
45246	ZMYYC	time	time	183159		62.26	1663	Yi (Mojiang)	tho²¹
46251	ZMYYC	time	time	183158		62.24	1664	Yi (Nanhua)	ȵi³³xe⁵⁵
47255	ZMYYC	time	time	183132		62.23	1666	Yi (Nanjian)	ʂɿ²¹xeu⁵⁵; thɑ²¹ʂɿ²¹
48259	ZMYYC	time	time	183131		62.21	1670	Yi (Xide)	thɯ³³
49263	ZMYYC	time	time	183135		62.29	1676	Naxi (Yongning)	dʐɿ⁵⁵;tv⁵⁵tshɿ³¹
50267	ZMYYC	time	time	183167		62.42	1693	Atsi [Zaiwa]	khun⁵¹
51272	ZMYYC	time	time	183154		62.16	1699	Queyu (Yajiang) [Zhaba]	tə³⁵tʂi³⁵
#
41	ZMYYC	tin	tin	182070		41.41	200	Achang (Longchuan)	ɕek³⁵
1045	ZMYYC	tin	tin	182097		41.44	269	Anong	tshɯ³¹
2049	ZMYYC	tin	tin	182068		41.37	311	Bai (Bijiang)	lɑ⁴⁴
3053	ZMYYC	tin	tin	182067		41.35	314	Bai (Dali)	ɕi³⁵
4057	ZMYYC	tin	tin	182093		41.36	317	Bai (Jianchuan)	ɕi⁵⁵
5061	ZMYYC	tin	tin	182075		41.51	368	Bokar Lhoba	sa nə
6065	ZMYYC	tin	tin	182069		41.39	411	Burmese (Written)	thɑṁ²phru²
7069	ZMYYC	tin	tin	182090		41.30	418	Hani (Caiyuan)	sɿ³⁵
8073	ZMYYC	tin	tin	182074		41.49	509	Darang [Taraon]	sɑi⁵³ɕiŋ⁵⁵
9077	ZMYYC	tin	tin	182065		41.31	510	Hani (Dazhai)	tshi⁵⁵nɔ³¹
10081	ZMYYC	tin	tin	182098		41.46	537	Trung [Dulong]	ɕi³¹ɲi⁵⁵
11085	ZMYYC	tin	tin	182082		41.14	557	Ergong (Danba)	dʑɛ ȵe
12089	ZMYYC	tin	tin	182084		41.18	561	Ersu	xəi⁵⁵
13094	ZMYYC	tin	tin	182099		41.48	592	Kaman [Miju]	pim⁵⁵ntshɑi⁵⁵
14098	ZMYYC	tin	tin	182058		41.17	595	Guiqiong	sɿ⁵⁵ʐɑ⁵⁵
15102	ZMYYC	tin	tin	182100		41.50	662	Idu	ɕi³⁵
16106	ZMYYC	tin	tin	182073		41.47	690	Jingpho	mă³³jan³³
17110	ZMYYC	tin	tin	182092		41.34	696	Jinuo	se³¹
18114	ZMYYC	tin	tin	182066		41.33	851	Lahu (Black)	khᴀ³⁵
19118	ZMYYC	tin	tin	182089		41.28	908	Naxi (Lijiang)	si¹³
20122	ZMYYC	tin	tin	182063		41.27	942	Lisu	tshɯ⁴¹
21126	ZMYYC	tin	tin	182071		41.43	1034	Maru [Langsu]	*
22130	ZMYYC	tin	tin	182054		41.7	1088	Tsangla (Motuo)	ɕa ni
23135	ZMYYC	tin	tin	182078		41.6	1092	Tshona (Mama)	ɕᴀ⁵⁵hᴀŋ⁵⁵
24139	ZMYYC	tin	tin	182057		41.15	1136	Muya [Minyak]	χa⁵⁵jɑ̃⁵⁵
25143	ZMYYC	tin	tin	182059		41.19	1147	Namuyi	*
26147	ZMYYC	tin	tin	182072		41.45	1215	Nusu (Bijiang)	tshɯ⁵³
27151	ZMYYC	tin	tin	182056		41.11	1306	Pumi (Qinghua)	si¹³
28155	ZMYYC	tin	tin	182080		41.10	1309	Pumi (Taoba)	ha⁵⁵jã⁵⁵
29159	ZMYYC	tin	tin	182079		41.8	1320	Qiang (Mawo)	ʐa ȵi
30163	ZMYYC	tin	tin	182055		41.9	1323	Qiang (Taoping)	χtʃɿ³³
31167	ZMYYC	tin	tin	182081		41.12	1340	rGyalrong	ka ʒik
32171	ZMYYC	tin	tin	182052		41.3	1380	Tibetan (Khams:Dege)	xa⁵³
33175	ZMYYC	tin	tin	182085		41.20	1409	Xumi	tshɑ³³la⁵⁵kɑ³³bu³³
34179	ZMYYC	tin	tin	182091		41.32	1416	Hani (Shuikui)	ɕi̱³¹
35183	ZMYYC	tin	tin	182095		41.40	1428	Burmese (Spoken Rangoon)	tθɑ̃²²phju²²
36187	ZMYYC	tin	tin	182101		41.52	1431	Sulung [Puroik]	*
37501	ZMYYC	tin	tin	231565		41.13	1496	Tangut [Xixia]	--
38195	ZMYYC	tin	tin	182077		41.4	1550	Tibetan (Amdo:Bla-brang)	htɕak kar
39199	ZMYYC	tin	tin	182076		41.2	1557	Tibetan (Lhasa)	ɕa⁵³ka⁵⁵
40203	ZMYYC	tin	tin	182051		41.1	1582	Tibetan (Written)	gɕaɦ dkaɦ
41207	ZMYYC	tin	tin	182053		41.5	1585	Tibetan (Amdo:Zeku)	ɣɕa kar
42211	ZMYYC	tin	tin	182094		41.38	1615	Tujia	ɕi²¹
43215	ZMYYC	tin	tin	182086		41.22	1658	Yi (Dafang)	tɕhi¹³pɔ³³
44220	ZMYYC	tin	tin	182062		41.25	1662	Yi (Mile)	tʂhᴀ̱³³
45225	ZMYYC	tin	tin	182088		41.26	1663	Yi (Mojiang)	ɕi̱²¹
46230	ZMYYC	tin	tin	182087		41.24	1664	Yi (Nanhua)	phiu³³xɯ³³; lɛ³³
47234	ZMYYC	tin	tin	182061		41.23	1666	Yi (Nanjian)	ɕi¹³tsɿ²¹
48238	ZMYYC	tin	tin	182060		41.21	1670	Yi (Xide)	tʂho⁵⁵
49242	ZMYYC	tin	tin	182064		41.29	1676	Naxi (Yongning)	ʂe³¹v¹³ (si¹³)
50246	ZMYYC	tin	tin	182096		41.42	1693	Atsi [Zaiwa]	nam²¹san⁵⁵
51251	ZMYYC	tin	tin	182083		41.16	1699	Queyu (Yajiang) [Zhaba]	si⁵⁵
#
899	ZMYYC	tired	tired	225828		899.41	200	Achang (Longchuan)	muai³¹
1903	ZMYYC	tired	tired	225855		899.44	269	Anong	ɑ³¹xuŋ⁵⁵
2907	ZMYYC	tired	tired	225826		899.37	311	Bai (Bijiang)	ne⁴²lɑ⁴²
3911	ZMYYC	tired	tired	225825		899.35	314	Bai (Dali)	so³⁵khu³³
4915	ZMYYC	tired	tired	225851		899.36	317	Bai (Jianchuan)	so⁵⁵khu³³
5919	ZMYYC	tired	tired	225833		899.51	368	Bokar Lhoba	a pɛ
6923	ZMYYC	tired	tired	225827		899.39	411	Burmese (Written)	ȵɔŋ³
7927	ZMYYC	tired	tired	225848		899.30	418	Hani (Caiyuan)	kɔ³¹ke⁵⁵
8931	ZMYYC	tired	tired	225832		899.49	509	Darang [Taraon]	giɑi⁵³
9935	ZMYYC	tired	tired	225823		899.31	510	Hani (Dazhai)	tɕha³¹; ɣa³¹khø³¹khø³¹
10939	ZMYYC	tired	tired	225856		899.46	537	Trung [Dulong]	ɟɔŋ⁵⁵
11943	ZMYYC	tired	tired	225840		899.14	557	Ergong (Danba)	ʐkhia
12947	ZMYYC	tired	tired	225842		899.18	561	Ersu	kho⁵⁵tshe⁵⁵
13952	ZMYYC	tired	tired	225857		899.48	592	Kaman [Miju]	ɕɑi⁵⁵
14956	ZMYYC	tired	tired	225816		899.17	595	Guiqiong	kɑ³³
15960	ZMYYC	tired	tired	225858		899.50	662	Idu	ne⁵⁵tiɑ⁵⁵tɕi⁵⁵
16964	ZMYYC	tired	tired	225831		899.47	690	Jingpho	pa⁵⁵
17968	ZMYYC	tired	tired	225850		899.34	696	Jinuo	mɛ³³
18972	ZMYYC	tired	tired	225824		899.33	851	Lahu (Black)	xə³¹
19976	ZMYYC	tired	tired	225847		899.28	908	Naxi (Lijiang)	ɕy³¹; kɑ³¹
20980	ZMYYC	tired	tired	225821		899.27	942	Lisu	o³¹xɯ⁴⁴
21984	ZMYYC	tired	tired	225829		899.43	1034	Maru [Langsu]	mjauŋ³⁵
22988	ZMYYC	tired (V)	tired	225812		899.7	1088	Tsangla (Motuo)	bek
23993	ZMYYC	tired	tired	225836		899.6	1092	Tshona (Mama)	ʑᴀŋ¹³
24997	ZMYYC	tired	tired	225815		899.15	1136	Muya [Minyak]	ɦɛ³³ɕɐ⁵³
26001	ZMYYC	tired	tired	225817		899.19	1147	Namuyi	ntʂhɿ³⁵
27005	ZMYYC	tired	tired	225830		899.45	1215	Nusu (Bijiang)	dɯ⁵⁵
28009	ZMYYC	tired	tired	225814		899.11	1306	Pumi (Qinghua)	thə¹³diu⁵⁵
29013	ZMYYC	tired	tired	225838		899.10	1309	Pumi (Taoba)	ȵa³⁵tiu⁵³
30017	ZMYYC	tired	tired	225837		899.8	1320	Qiang (Mawo)	rbɑ; ʂqu
31021	ZMYYC	tired	tired	225813		899.9	1323	Qiang (Taoping)	χbɑ²⁴¹
32025	ZMYYC	tired	tired	225839		899.12	1340	rGyalrong	kɐ spɐp
33029	ZMYYC	tired	tired	225810		899.3	1380	Tibetan (Khams:Dege)	thɑŋ⁵⁵tɕhe⁵³
34033	ZMYYC	tired	tired	225843		899.20	1409	Xumi	ʁɑ³³
35037	ZMYYC	tired	tired	225849		899.32	1416	Hani (Shuikui)	tɕi⁵⁵
36041	ZMYYC	tired	tired	225853		899.40	1428	Burmese (Spoken Rangoon)	ȵɑũ⁵⁵
37045	ZMYYC	tired	tired	225859		899.52	1431	Sulung [Puroik]	ba³³kat³³muȵ³³
38043	ZMYYC	tired	tired	232107		899.13	1496	Tangut [Xixia]	--
39053	ZMYYC	tired	tired	225835		899.4	1550	Tibetan (Amdo:Bla-brang)	tɕhal
40057	ZMYYC	tired (V)	tired	225834		899.2	1557	Tibetan (Lhasa)	thaŋ⁵⁵tɕhɛʔ⁵³
41061	ZMYYC	tired (V)	tired	225809		899.1	1582	Tibetan (Written)	thaŋ tɕhad
42065	ZMYYC	tired	tired	225811		899.5	1585	Tibetan (Amdo:Zeku)	tɕhal
43069	ZMYYC	tired	tired	225852		899.38	1615	Tujia	lui³⁵
44073	ZMYYC	tired	tired	225844		899.22	1658	Yi (Dafang)	thi⁵⁵
45078	ZMYYC	tired	tired	225820		899.25	1662	Yi (Mile)	to̱²¹
46083	ZMYYC	tired	tired	225846		899.26	1663	Yi (Mojiang)	vᴀ³³
47088	ZMYYC	tired	tired	225845		899.24	1664	Yi (Nanhua)	lu̱i̱²¹
48092	ZMYYC	tired	tired	225819		899.23	1666	Yi (Nanjian)	u²¹xɯ⁵⁵
49096	ZMYYC	tired	tired	225818		899.21	1670	Yi (Xide)	dʑi⁴⁴to³³
50100	ZMYYC	tired	tired	225822		899.29	1676	Naxi (Yongning)	thi³¹
51104	ZMYYC	tired	tired	225854		899.42	1693	Atsi [Zaiwa]	moi²¹
52109	ZMYYC	tired	tired	225841		899.16	1699	Queyu (Yajiang) [Zhaba]	qa³⁵rə⁵³
#
217	ZMYYC	tobacco	tobacco	191046		217.41	200	Achang (Longchuan)	tshau³¹ʑen³¹
1221	ZMYYC	tobacco	tobacco	191073		217.44	269	Anong	ɑ³¹ȵɔ³¹
2225	ZMYYC	tobacco	tobacco	191044		217.37	311	Bai (Bijiang)	fi³³jo⁵⁵
3229	ZMYYC	tobacco	tobacco	191043		217.35	314	Bai (Dali)	je⁴⁴
4233	ZMYYC	tobacco	tobacco	191069		217.36	317	Bai (Jianchuan)	jɛ̃³³
5237	ZMYYC	tobacco	tobacco	191051		217.51	368	Bokar Lhoba	mɯ |kɯː
6241	ZMYYC	tobacco	tobacco	191045		217.39	411	Burmese (Written)	hse³
7245	ZMYYC	tobacco	tobacco	191066		217.30	418	Hani (Caiyuan)	ja⁵⁵khɔ³¹
8249	ZMYYC	tobacco	tobacco	191050		217.49	509	Darang [Taraon]	tɯ³¹wɑŋ⁵³sɯŋ⁵⁵
9253	ZMYYC	tobacco	tobacco	191041		217.31	510	Hani (Dazhai)	a³¹xø³¹
10257	ZMYYC	tobacco	tobacco	191074		217.46	537	Trung [Dulong]	nɯ̆t⁵⁵
11261	ZMYYC	tobacco	tobacco	191058		217.14	557	Ergong (Danba)	də va pho
12265	ZMYYC	tobacco	tobacco	191060		217.18	561	Ersu	ji⁵⁵
13270	ZMYYC	tobacco	tobacco	191075		217.48	592	Kaman [Miju]	tɯ³¹biɑ⁵³lɑp⁵³
14274	ZMYYC	tobacco	tobacco	191034		217.17	595	Guiqiong	tshɛ³³xɛ̃⁵³
15278	ZMYYC	tobacco	tobacco	191076		217.50	662	Idu	ɕi⁵⁵gɯ⁵⁵ɹe⁵⁵
16282	ZMYYC	tobacco	tobacco	191049		217.47	690	Jingpho	mă⁵⁵lut⁵⁵
17286	ZMYYC	tobacco	tobacco	191068		217.34	696	Jinuo	jɔ⁴⁴kho⁴²
18290	ZMYYC	tobacco	tobacco	191042		217.33	851	Lahu (Black)	su³⁵
19294	ZMYYC	tobacco	tobacco	191065		217.28	908	Naxi (Lijiang)	ʑə³³
20298	ZMYYC	tobacco	tobacco	191039		217.27	942	Lisu	mu³¹khu³¹
21302	ZMYYC	tobacco	tobacco	191047		217.43	1034	Maru [Langsu]	tʃhik⁵⁵
22306	ZMYYC	tobacco	tobacco	191030		217.7	1088	Tsangla (Motuo)	thamaʔ
23311	ZMYYC	tobacco	tobacco	191054		217.6	1092	Tshona (Mama)	tɔp³¹tᴀʔ⁵³
24315	ZMYYC	tobacco	tobacco	191033		217.15	1136	Muya [Minyak]	tsho³³je⁵⁵
25319	ZMYYC	tobacco	tobacco	191035		217.19	1147	Namuyi	jɛ³³tshɿ⁵⁵
26323	ZMYYC	tobacco	tobacco	191048		217.45	1215	Nusu (Bijiang)	iɑ³¹
27327	ZMYYC	tobacco	tobacco	191032		217.11	1306	Pumi (Qinghua)	ia⁵⁵spɑ⁵⁵
28331	ZMYYC	tobacco	tobacco	191056		217.10	1309	Pumi (Taoba)	jɛ⁵⁵pa⁵⁵
29335	ZMYYC	tobacco	tobacco	191055		217.8	1320	Qiang (Mawo)	jan
30339	ZMYYC	tobacco	tobacco	191031		217.9	1323	Qiang (Taoping)	ia³¹
31343	ZMYYC	tobacco	tobacco	191057		217.12	1340	rGyalrong	tɐ khə
32347	ZMYYC	tobacco	tobacco	191028		217.3	1380	Tibetan (Khams:Dege)	tha⁵⁵ma⁵³
33351	ZMYYC	tobacco	tobacco	191061		217.20	1409	Xumi	je⁵⁵
34355	ZMYYC	tobacco	tobacco	191067		217.32	1416	Hani (Shuikui)	ja³³xa³¹
35359	ZMYYC	tobacco	tobacco	191071		217.40	1428	Burmese (Spoken Rangoon)	hse⁵⁵
36363	ZMYYC	tobacco	tobacco	191077		217.52	1431	Sulung [Puroik]	də³³wa³³
37287	ZMYYC	tobacco	tobacco	231351		217.13	1496	Tangut [Xixia]	--
38371	ZMYYC	tobacco	tobacco	191053		217.4	1550	Tibetan (Amdo:Bla-brang)	to
39375	ZMYYC	tobacco	tobacco	191052		217.2	1557	Tibetan (Lhasa)	tha⁵³maʔ⁵³
40379	ZMYYC	tobacco	tobacco	191027		217.1	1582	Tibetan (Written)	rdo tha
41383	ZMYYC	tobacco	tobacco	191029		217.5	1585	Tibetan (Amdo:Zeku)	tolama
42387	ZMYYC	tobacco	tobacco	191070		217.38	1615	Tujia	jian⁵⁵
43391	ZMYYC	tobacco	tobacco	191062		217.22	1658	Yi (Dafang)	ʑe³³ʈhu³³
44396	ZMYYC	tobacco	tobacco	191038		217.25	1662	Yi (Mile)	ʑi³³
45401	ZMYYC	tobacco	tobacco	191064		217.26	1663	Yi (Mojiang)	mɛ³³khɯ³³(~dɒ²¹)
46406	ZMYYC	tobacco	tobacco	191063		217.24	1664	Yi (Nanhua)	ᴀ⁵⁵khɯ²¹
47410	ZMYYC	tobacco	tobacco	191037		217.23	1666	Yi (Nanjian)	ʑɪ̃³³phi²¹ɕe⁵⁵
48414	ZMYYC	tobacco	tobacco	191036		217.21	1670	Yi (Xide)	ʑi⁴⁴tɕhi³³
49418	ZMYYC	tobacco	tobacco	191040		217.29	1676	Naxi (Yongning)	ʑa³³
50422	ZMYYC	tobacco	tobacco	191072		217.42	1693	Atsi [Zaiwa]	ŋja̱⁵⁵
51427	ZMYYC	tobacco	tobacco	191059		217.16	1699	Queyu (Yajiang) [Zhaba]	khu⁵³
#
89	ZMYYC	today	today	184518		89.41	200	Achang (Longchuan)	xai⁵⁵ȵen³¹
1093	ZMYYC	today	today	184545		89.44	269	Anong	de⁵⁵ȵi³¹
2097	ZMYYC	today	today	184516		89.37	311	Bai (Bijiang)	qɑ̃⁵⁵ȵi⁴⁴
3101	ZMYYC	today	today	184515		89.35	314	Bai (Dali)	keʴ⁵⁵ȵi⁴⁴
4105	ZMYYC	today	today	184541		89.36	317	Bai (Jianchuan)	ke⁵⁵ɕɛ⁴⁴
5109	ZMYYC	today	today	184523		89.51	368	Bokar Lhoba	ɕo loː
6113	ZMYYC	today	today	184517		89.39	411	Burmese (Written)	jɑ¹ne¹
7117	ZMYYC	today	today	184538		89.30	418	Hani (Caiyuan)	jɔ³¹ni³³
8121	ZMYYC	today	today	184522		89.49	509	Darang [Taraon]	ɑ³¹tiɑ⁵⁵n̥n⁵³
9125	ZMYYC	today	today	184513		89.31	510	Hani (Dazhai)	je³¹nɔ³³
10129	ZMYYC	today	today	184546		89.46	537	Trung [Dulong]	tɑ̆n⁵⁵ni⁵³
11133	ZMYYC	today	today	184530		89.14	557	Ergong (Danba)	bɯ sni
12137	ZMYYC	today	today	184532		89.18	561	Ersu	ta⁵⁵ȵo⁵⁵
13142	ZMYYC	today	today	184547		89.48	592	Kaman [Miju]	tɯ³¹ŋin⁵⁵ɹɑ³⁵
14146	ZMYYC	today	today	184506		89.17	595	Guiqiong	tɕhɑ⁵⁵ji⁵⁵
15150	ZMYYC	today	today	184548		89.50	662	Idu	e⁵⁵tiɑ⁵⁵ȵi³¹
16154	ZMYYC	today	today	184521		89.47	690	Jingpho	tai³¹ni⁵⁵
17158	ZMYYC	today	today	184540		89.34	696	Jinuo	ja³³ni³³
18162	ZMYYC	today	today	184514		89.33	851	Lahu (Black)	zᴀ²¹ni³³
19166	ZMYYC	today	today	184537		89.28	908	Naxi (Lijiang)	tʂhɯ³³ȵi³³
20170	ZMYYC	today	today	184511		89.27	942	Lisu	ȵi⁵⁵ȵi³³
21174	ZMYYC	today	today	184519		89.43	1034	Maru [Langsu]	a³¹na⁵⁵nɛʔ³¹
22178	ZMYYC	today	today	184502		89.7	1088	Tsangla (Motuo)	thi noŋ
23183	ZMYYC	today	today	184526		89.6	1092	Tshona (Mama)	tᴀ¹³ɕi⁵³
24187	ZMYYC	today	today	184505		89.15	1136	Muya [Minyak]	pɯ⁵⁵sɯ³³
25191	ZMYYC	today	today	184507		89.19	1147	Namuyi	tɛ³³ȵi⁵⁵
26195	ZMYYC	today	today	184520		89.45	1215	Nusu (Bijiang)	ɑ⁵⁵ȵi³¹
27199	ZMYYC	today	today	184504		89.11	1306	Pumi (Qinghua)	pə⁵⁵n̥i⁵⁵
28203	ZMYYC	today	today	184528		89.10	1309	Pumi (Taoba)	pu̵⁵⁵n̥ə⁵⁵
