# Wordlist

# DATA
ID	POS	CONCEPT	LGID	RGEN	GLOSS_IN_SOURCE	ENTRY_IN_SOURCE	DOCULECT	SRCID	SRCABBR	ID_IN_SOURCE	IPA	TOKENS	SOURCE	TAXON_NAME_IN_SOURCE	SUBGROUP
9519	n	the heart	1809	352398	heart	n̥ɛ¹³	Zhaba_Daofu_County	0144.14	TBL	9519	n̥ɛ¹³	n̥ ɛ ¹³	STEDT/TBL	Zhaba (Daofu County)	Qiangic
9520	n	the heart	1809	352435	heart	ʂnɛ¹³	Zhaba_Daofu_County	0144.14	TBL	9520	ʂnɛ¹³	ʂ n ɛ ¹³	STEDT/TBL	Zhaba (Daofu County)	Qiangic
26089	n	the heart	1818	352406	heart	xɑ³¹po⁵⁵tiɑi⁵³	Darang_Taraon	0144.22	TBL	26089	xɑ³¹po⁵⁵tiɑi⁵³	x ɑ ³¹ ◦ p o ⁵⁵ ◦ t i ɑ i ⁵³	STEDT/TBL	Darang [Taraon]	Deng
28967	n	the heart	1820	352408	heart	ɦoŋ puk	Bokar	0144.24	TBL	28967	ɦoŋ puk	ɦ o ŋ _ p u k	STEDT/TBL	Bokar	Western Tani
76123	n	the heart	1846	352432	heart	ɕĩ⁵⁵	Bai_Jianchuan	0144.48	TBL	76123	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵	STEDT/TBL	Bai (Jianchuan)	Bai
27509	n	the heart	1819	352407	heart	lɯm³⁵	Kaman_Miju	0144.23	TBL	27509	lɯm³⁵	l ɯ m ³⁵	STEDT/TBL	Kaman [Miju]	Deng
11441	n	the heart	1810	352399	heart	jɐ⁵³	Muya	0144.15	TBL	11441	jɐ⁵³	j ɐ ⁵³	STEDT/TBL	Muya	Qiangic
22763	n	the heart	1816	352404	heart	ɹɯ³¹mɛʔ⁵⁵	Dulong	0144.20	TBL	22763	ɹɯ³¹mɛʔ⁵⁵	ɹ ɯ ³¹ ◦ m ɛ ʔ ⁵⁵	STEDT/TBL	Dulong	Nungic
78087	n	the heart	1847	352433	heart	li⁵⁵khu⁵⁵li⁵⁵	Tujia	0144.49	TBL	78087	li⁵⁵khu⁵⁵li⁵⁵	l i ⁵⁵ ◦ kh u ⁵⁵ ◦ l i ⁵⁵	STEDT/TBL	Tujia	Tujia
79571	n	the heart	1848	352389	heart	rȵ̥aŋ	Tibetan_Alike	0144.05	TBL	79571	rȵ̥aŋ	r ◦ ȵ̥ a ŋ	STEDT/TBL	Tibetan (Alike)	Tibetan
18760	n	the heart	1814	352403	heart	să³¹lum³³	Jingpho	0144.19	TBL	18760	să³¹lum³³	s ă ³¹ ◦ l u m ³³	STEDT/TBL	Jingpho	Jingpho
63494	n	the heart	1839	352425	heart	nɯ³³ma³³	Hani_Lüchun	0144.41	TBL	63494	nɯ³³ma³³	n ɯ ³³ ◦ m a ³³	STEDT/TBL	Hani (Lüchun)	Southern Loloish
30867	n	the heart	1821	352409	heart	ɑ⁵⁵po⁵⁵bɹɑ³⁵	Yidu	0144.25	TBL	30867	ɑ⁵⁵po⁵⁵bɹɑ³⁵	ɑ ⁵⁵ ◦ p o ⁵⁵ ◦ b ɹ ɑ ³⁵	STEDT/TBL	Yidu	Deng
15035	n	the heart	1812	352401	heart	ȵɛ⁵³mi³³	Xumi	0144.17	TBL	15035	ȵɛ⁵³mi³³	ȵ ɛ ⁵³ ◦ m i ³³	STEDT/TBL	Xumi	Qiangic
59889	n	the heart	1837	352388	heart	hȵaŋ	Tibetan_Xiahe	0144.04	TBL	59889	hȵaŋ	h ȵ a ŋ	STEDT/TBL	Tibetan (Xiahe)	Tibetan
81159	n	the heart	1849	352434	heart	tθa̱⁵⁵phiø³¹	Karen	0144.50	TBL	81159	tθa̱⁵⁵phiø³¹	tθ a̱ ⁵⁵ ◦ ph i ø ³¹	STEDT/TBL	Karen	Karenic
48609	n	the heart	1831	352418	heart	ȵ̥i̱⁵³lɔ⁵³	Nusu_Central	0144.34	TBL	48609	ȵ̥i̱⁵³lɔ⁵³	ȵ̥ i̱ ⁵³ ◦ l ɔ ⁵³	STEDT/TBL	Nusu (Central)	Northern Loloish
65286	n	the heart	1840	352426	heart	nɯ³³mɔ³³	Hani_Mojiang	0144.42	TBL	65286	nɯ³³mɔ³³	n ɯ ³³ ◦ m ɔ ³³	STEDT/TBL	Hani (Mojiang)	Southern Loloish
#
329	n	the hoof	1804	358760	hoof (odd number)	sug gʑi	Tibetan_Written	0264.01	TBL	329	sug gʑi	s u g _ gʑ i	STEDT/TBL	Tibetan (Written)	Tibetan
330	n	the hoof	1804	358810	hoof (even number)	rmig pa	Tibetan_Written	0264.01	TBL	330	rmig pa	r ◦ m i g _ p a	STEDT/TBL	Tibetan (Written)	Tibetan
17034	n	the hoof	1813	358777	hoof	ŋu⁵⁵khua⁵³	Lyuzu	0264.18	TBL	17034	ŋu⁵⁵khua⁵³	ŋ u ⁵⁵ ◦ kh u a ⁵³	STEDT/TBL	Lyuzu	Qiangic
82836	n	the hoof	1850	358765	hoof	ne³⁵wa⁵³	Cuona_Menba	0264.06	TBL	82836	ne³⁵wa⁵³	n e ³⁵ ◦ w a ⁵³	STEDT/TBL	Cuona Menba	Bodic
50530	n	the hoof	1832	358794	hoof (even number)	bi⁵⁵	Yi_Xide	0264.35	TBL	50530	bi⁵⁵	b i ⁵⁵	STEDT/TBL	Yi (Xide)	Northern Loloish
50531	n	the hoof	1832	358814	hoof (odd number)	ɕɿ̄³³khɑ³³	Yi_Xide	0264.35	TBL	50531	ɕɿ̄³³khɑ³³	ɕ ɿ̄ ³³ ◦ kh ɑ ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
67237	n	the hoof	1841	358802	hoof	khɯ³³ɕi¹¹	Lahu_Lancang	0264.43	TBL	67237	khɯ³³ɕi¹¹	kh ɯ ³³ ◦ ɕ i ¹¹	STEDT/TBL	Lahu (Lancang)	Central Loloish
2321	n	the hoof	1805	358769	hoof	kuɑ³⁵sɑ⁵⁵	Pumi_Jiulong	0264.10	TBL	2321	kuɑ³⁵sɑ⁵⁵	k u ɑ ³⁵ ◦ s ɑ ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
84633	n	the hoof	1851	358766	hoof	bi dʑok taŋ	Motuo_Menba	0264.07	TBL	84633	bi dʑok taŋ	b i _ dʑ o k _ t a ŋ	STEDT/TBL	Motuo Menba	Bodic
52517	n	the hoof	1833	358795	hoof	by̱²¹	Yi_Weishan	0264.36	TBL	52517	by̱²¹	b y̱ ²¹	STEDT/TBL	Yi (Weishan)	Northern Loloish
69064	n	the hoof	1842	358803	hoof	phrə⁴⁴pœ⁵⁵	Jinuo	0264.44	TBL	69064	phrə⁴⁴pœ⁵⁵	ph r ə ⁴⁴ ◦ p œ ⁵⁵	STEDT/TBL	Jinuo	Central Loloish
3989	n	the hoof	1806	358770	hoof	tɑ kɑ	rGyalrong_Maerkang	0264.11	TBL	3989	tɑ kɑ	t ɑ _ k ɑ	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
20793	n	the hoof	1815	358761	hoof (odd number)	mik⁵⁵pə⁵⁵	Tibetan_Lhasa	0264.02	TBL	20793	mik⁵⁵pə⁵⁵	m i k ⁵⁵ ◦ p ə ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
20794	n	the hoof	1815	358811	hoof (even number)	sup⁵⁵thiː⁵⁵	Tibetan_Lhasa	0264.02	TBL	20794	sup⁵⁵thiː⁵⁵	s u p ⁵⁵ ◦ th iː ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
86339	n	the hoof	1852	358767	hoof	tʃuə◦χ	Qiang_Mawo	0264.08	TBL	86339	tʃuə◦χ	tʃ u ə ◦ ◦ χ	STEDT/TBL	Qiang (Mawo)	Qiangic
63623	n	the hoof	1839	358800	hoof	se³¹	Hani_Lüchun	0264.41	TBL	63623	se³¹	s e ³¹	STEDT/TBL	Hani (Lüchun)	Southern Loloish
70897	n	the hoof	1843	358804	hoof	khuɑ³³be²¹	Naxi	0264.45	TBL	70897	khuɑ³³be²¹	kh u ɑ ³³ ◦ b e ²¹	STEDT/TBL	Naxi	Naxi
5865	n	the hoof	1807	358771	hoof	rȵu pa	Daofu	0264.12	TBL	5865	rȵu pa	r ◦ ȵ u _ p a	STEDT/TBL	Daofu	rGyalrongic
88275	n	the hoof	1853	358768	hoof	fpɑ⁵⁵	Pumi_Lanping	0264.09	TBL	88275	fpɑ⁵⁵	f ◦ p ɑ ⁵⁵	STEDT/TBL	Pumi (Lanping)	Qiangic
22886	n	the hoof	1816	358779	hoof	tɕi³¹gɹi⁵³	Dulong	0264.20	TBL	22886	tɕi³¹gɹi⁵³	tɕ i ³¹ ◦ g ɹ i ⁵³	STEDT/TBL	Dulong	Nungic
39644	n	the hoof	1826	358762	hoof (odd number)	shu⁵⁵ɤɪ⁵³	Tibetan_Batang	0264.03	TBL	39644	shu⁵⁵ɤɪ⁵³	sh u ⁵⁵ ɤ ɪ ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
56260	n	the hoof	1835	358797	hoof	bɤ̱⁵⁵	Yi_Wuding	0264.38	TBL	56260	bɤ̱⁵⁵	b ɤ̱ ⁵⁵	STEDT/TBL	Yi (Wuding)	Northern Loloish
72733	n	the hoof	1844	358805	hoof	qha⁵⁵tsæ³¹	Namuyi	0264.46	TBL	72733	qha⁵⁵tsæ³¹	qh a ⁵⁵ ◦ ts æ ³¹	STEDT/TBL	Namuyi	Qiangic
26209	n	the hoof	1818	358781	hoof	gɹoŋ⁵³tioŋ⁵⁵	Darang_Taraon	0264.22	TBL	26209	gɹoŋ⁵³tioŋ⁵⁵	g ɹ o ŋ ⁵³ ◦ t i o ŋ ⁵⁵	STEDT/TBL	Darang [Taraon]	Deng
24728	n	the hoof	1817	358780	hoof	ŋˌ³¹go³¹ȵin³¹	Nung	0264.21	TBL	24728	ŋˌ³¹go³¹ȵin³¹	ŋ ˌ³ ¹ ◦ g o ³¹ ◦ ȵ i n ³¹	STEDT/TBL	Nung	Nungic
39645	n	the hoof	1826	358812	hoof (even number)	mi⁵⁵pa⁵³	Tibetan_Batang	0264.03	TBL	39645	mi⁵⁵pa⁵³	m i ⁵⁵ ◦ p a ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
74558	n	the hoof	1845	358806	hoof	(ŋ³¹) thi²⁴kho²⁴mɛ³³	Gazhuo	0264.47	TBL	74558	(ŋ³¹) thi²⁴kho²⁴mɛ³³	◦ ( ŋ ³¹ ) _ th i ²⁴ ◦ kh o ²⁴ ◦ m ɛ ³³	STEDT/TBL	Gazhuo	Northern Loloish
58195	n	the hoof	1836	358798	hoof	bɤ²	Yi_Sani	0264.39	TBL	58195	bɤ²	b ɤ ²	STEDT/TBL	Yi (Sani)	Central Loloish
9653	n	the hoof	1809	358773	hoof	khui⁵⁵	Zhaba_Daofu_County	0264.14	TBL	9653	khui⁵⁵	kh u i ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
9654	n	the hoof	1809	358813	hoof	khui⁵⁵tɕhʌ⁵⁵	Zhaba_Daofu_County	0264.14	TBL	9654	khui⁵⁵tɕhʌ⁵⁵	kh u i ⁵⁵ ◦ tɕh ʌ ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
76249	n	the hoof	1846	358807	hoof	pɑ̃⁴²	Bai_Jianchuan	0264.48	TBL	76249	pɑ̃⁴²	p ɑ̃ ∼ ⁴²	STEDT/TBL	Bai (Jianchuan)	Bai
60014	n	the hoof	1837	358763	hoof	hȵəχ kwa	Tibetan_Xiahe	0264.04	TBL	60014	hȵəχ kwa	h ȵ ə χ _ k w a	STEDT/TBL	Tibetan (Xiahe)	Tibetan
27630	n	the hoof	1819	358782	hoof	biup³⁵	Kaman_Miju	0264.23	TBL	27630	biup³⁵	b i u p ³⁵	STEDT/TBL	Kaman [Miju]	Deng
11574	n	the hoof	1810	358774	hoof	quə³³tshə⁵³	Muya	0264.15	TBL	11574	quə³³tshə⁵³	q u ə ³³ ◦ tsh ə ⁵³	STEDT/TBL	Muya	Qiangic
54414	n	the hoof	1834	358796	hoof	bə̱²¹	Yi_Nanhua	0264.37	TBL	54414	bə̱²¹	b ə̱ ²¹	STEDT/TBL	Yi (Nanhua)	Northern Loloish
61782	n	the hoof	1838	358799	hoof	e⁵⁵dʒi̱³³	Lisu	0264.40	TBL	61782	e⁵⁵dʒi̱³³	e ⁵⁵ ◦ dʒ i̱ ³³	STEDT/TBL	Lisu	Central Loloish
78207	n	the hoof	1847	358808	hoof	thi²¹kho³⁵	Tujia	0264.49	TBL	78207	thi²¹kho³⁵	th i ²¹ ◦ kh o ³⁵	STEDT/TBL	Tujia	Tujia
29102	n	the hoof	1820	358783	hoof	lə buk	Bokar	0264.24	TBL	29102	lə buk	l ə _ b u k	STEDT/TBL	Bokar	Western Tani
13500	n	the hoof	1811	358775	hoof	n◦ʒə³⁵◦tu⁵⁵	Guiqiong	0264.16	TBL	13500	n◦ʒə³⁵◦tu⁵⁵	n ◦ ◦ ʒ ə ³⁵ ◦ ◦ t u ⁵⁵	STEDT/TBL	Guiqiong	Qiangic
79693	n	the hoof	1848	358764	hoof	rȵuk xa	Tibetan_Alike	0264.05	TBL	79693	rȵuk xa	r ◦ ȵ u k _ x a	STEDT/TBL	Tibetan (Alike)	Tibetan
7825	n	the hoof	1808	358772	hoof	qa⁵⁵ɕye⁵⁵	Queyu_Xinlong	0264.13	TBL	7825	qa⁵⁵ɕye⁵⁵	q a ⁵⁵ ◦ ɕ y e ⁵⁵	STEDT/TBL	Queyu (Xinlong)	Qiangic
30987	n	the hoof	1821	358784	hoof	kɹu⁵³	Yidu	0264.25	TBL	30987	kɹu⁵³	k ɹ u ⁵³	STEDT/TBL	Yidu	Deng
81279	n	the hoof	1849	358809	hoof	*	Karen	0264.50	TBL	81279	*	*	STEDT/TBL	Karen	Karenic
18884	n	the hoof	1814	358778	hoof	lă³¹khʒuʔ³¹	Jingpho	0264.19	TBL	18884	lă³¹khʒuʔ³¹	l ă ³¹ ◦ khʒ u ʔ ³¹	STEDT/TBL	Jingpho	Jingpho
15167	n	the hoof	1812	358776	hoof	biæ⁵⁵	Xumi	0264.17	TBL	15167	biæ⁵⁵	b i æ ⁵⁵	STEDT/TBL	Xumi	Qiangic
48732	n	the hoof	1831	358793	hoof	khua³³	Nusu_Central	0264.34	TBL	48732	khua³³	kh u a ³³	STEDT/TBL	Nusu (Central)	Northern Loloish
65419	n	the hoof	1840	358801	hoof	sɛ³¹	Hani_Mojiang	0264.42	TBL	65419	sɛ³¹	s ɛ ³¹	STEDT/TBL	Hani (Mojiang)	Southern Loloish
#
328	n	the horn (keratinized skin)	1804	358708	horn	rwa	Tibetan_Written	0263.01	TBL	328	rwa	r w a	STEDT/TBL	Tibetan (Written)	Tibetan
26208	n	the horn (keratinized skin)	1818	358729	horn	ɹɑu⁵⁵	Darang_Taraon	0263.22	TBL	26208	ɹɑu⁵⁵	ɹ ɑ u ⁵⁵	STEDT/TBL	Darang [Taraon]	Deng
17033	n	the horn (keratinized skin)	1813	358725	horn	əʴ³³bu⁵³	Lyuzu	0263.18	TBL	17033	əʴ³³bu⁵³	əʴ ³³ ◦ b u ⁵³	STEDT/TBL	Lyuzu	Qiangic
82835	n	the horn (keratinized skin)	1850	358713	horn	ru³⁵	Cuona_Menba	0263.06	TBL	82835	ru³⁵	r u ³⁵	STEDT/TBL	Cuona Menba	Bodic
50529	n	the horn (keratinized skin)	1832	358742	horn	o³³fu³³	Yi_Xide	0263.35	TBL	50529	o³³fu³³	o ³³ ◦ f u ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
67236	n	the horn (keratinized skin)	1841	358750	horn	ɔ³¹khɔ³³	Lahu_Lancang	0263.43	TBL	67236	ɔ³¹khɔ³³	ɔ ³¹ ◦ kh ɔ ³³	STEDT/TBL	Lahu (Lancang)	Central Loloish
2320	n	the horn (keratinized skin)	1805	358717	horn	tʂhu⁵⁵bø⁵⁵	Pumi_Jiulong	0263.10	TBL	2320	tʂhu⁵⁵bø⁵⁵	tʂh u ⁵⁵ ◦ b ø ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
52516	n	the horn (keratinized skin)	1833	358743	horn	khu̪⁵⁵	Yi_Weishan	0263.36	TBL	52516	khu̪⁵⁵	kh u̪ ⁵⁵	STEDT/TBL	Yi (Weishan)	Northern Loloish
27629	n	the horn (keratinized skin)	1819	358730	horn	kɹɑ̆ŋ³⁵	Kaman_Miju	0263.23	TBL	27629	kɹɑ̆ŋ³⁵	k ɹ ɑ̆ ŋ ³⁵	STEDT/TBL	Kaman [Miju]	Deng
3988	n	the horn (keratinized skin)	1806	358718	horn	tə ru	rGyalrong_Maerkang	0263.11	TBL	3988	tə ru	t ə _ r u	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
20792	n	the horn (keratinized skin)	1815	358709	horn	ra⁵⁵ko⁵²	Tibetan_Lhasa	0263.02	TBL	20792	ra⁵⁵ko⁵²	r a ⁵⁵ ◦ k o ⁵²	STEDT/TBL	Tibetan (Lhasa)	Tibetan
86338	n	the horn (keratinized skin)	1852	358715	horn	ɹəχ	Qiang_Mawo	0263.08	TBL	86338	ɹəχ	ɹ ə χ	STEDT/TBL	Qiang (Mawo)	Qiangic
70896	n	the horn (keratinized skin)	1843	358752	horn	kho³³	Naxi	0263.45	TBL	70896	kho³³	kh o ³³	STEDT/TBL	Naxi	Naxi
29101	n	the horn (keratinized skin)	1820	358731	horn	a rəŋ	Bokar	0263.24	TBL	29101	a rəŋ	a _ r ə ŋ	STEDT/TBL	Bokar	Western Tani
5864	n	the horn (keratinized skin)	1807	358719	horn	qrə mbə	Daofu	0263.12	TBL	5864	qrə mbə	q r ə _ m ◦ b ə	STEDT/TBL	Daofu	rGyalrongic
88274	n	the horn (keratinized skin)	1853	358716	horn	tʂhy⁵⁵	Pumi_Lanping	0263.09	TBL	88274	tʂhy⁵⁵	tʂh y ⁵⁵	STEDT/TBL	Pumi (Lanping)	Qiangic
22885	n	the horn (keratinized skin)	1816	358727	horn	dɯ⁵⁵ɹɯŋ⁵³	Dulong	0263.20	TBL	22885	dɯ⁵⁵ɹɯŋ⁵³	d ɯ ⁵⁵ ◦ ɹ ɯ ŋ ⁵³	STEDT/TBL	Dulong	Nungic
39643	n	the horn (keratinized skin)	1826	358710	horn	ʐa¹³jo⁵³	Tibetan_Batang	0263.03	TBL	39643	ʐa¹³jo⁵³	ʐ a ¹³ ◦ j o ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
7824	n	the horn (keratinized skin)	1808	358720	horn	tʂhi⁵⁵mbə⁵⁵	Queyu_Xinlong	0263.13	TBL	7824	tʂhi⁵⁵mbə⁵⁵	tʂh i ⁵⁵ m ◦ b ə ⁵⁵	STEDT/TBL	Queyu (Xinlong)	Qiangic
24727	n	the horn (keratinized skin)	1817	358728	horn	ʔi⁵⁵khɯ³¹	Nung	0263.21	TBL	24727	ʔi⁵⁵khɯ³¹	ʔ i ⁵⁵ ◦ kh ɯ ³¹	STEDT/TBL	Nung	Nungic
74557	n	the horn (keratinized skin)	1845	358754	horn	(ŋ³¹) tshv³³khɤ³³	Gazhuo	0263.47	TBL	74557	(ŋ³¹) tshv³³khɤ³³	◦ ( ŋ ³¹ ) _ tsh v ³³ ◦ kh ɤ ³³	STEDT/TBL	Gazhuo	Northern Loloish
9652	n	the horn (keratinized skin)	1809	358721	horn	ʐʌ³³pə⁵⁵	Zhaba_Daofu_County	0263.14	TBL	9652	ʐʌ³³pə⁵⁵	ʐ ʌ ³³ ◦ p ə ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
69063	n	the horn (keratinized skin)	1842	358751	horn	vu⁴⁴khi⁴⁴	Jinuo	0263.44	TBL	69063	vu⁴⁴khi⁴⁴	v u ⁴⁴ ◦ kh i ⁴⁴	STEDT/TBL	Jinuo	Central Loloish
56259	n	the horn (keratinized skin)	1835	358745	horn	tɕhɯ¹¹ɣɯ³³	Yi_Wuding	0263.38	TBL	56259	tɕhɯ¹¹ɣɯ³³	tɕh ɯ ¹¹ ◦ ɣ ɯ ³³	STEDT/TBL	Yi (Wuding)	Northern Loloish
61781	n	the horn (keratinized skin)	1838	358747	horn	tʃhi̱³³bu̱³¹	Lisu	0263.40	TBL	61781	tʃhi̱³³bu̱³¹	tʃh i̱ ³³ ◦ b u̱ ³¹	STEDT/TBL	Lisu	Central Loloish
72732	n	the horn (keratinized skin)	1844	358753	horn	khu⁵³|əʴ³¹	Namuyi	0263.46	TBL	72732	khu⁵³|əʴ³¹	kh u ⁵³| əʴ ³¹	STEDT/TBL	Namuyi	Qiangic
76248	n	the horn (keratinized skin)	1846	358755	horn	ko̱³³	Bai_Jianchuan	0263.48	TBL	76248	ko̱³³	k o̱ ³³	STEDT/TBL	Bai (Jianchuan)	Bai
60013	n	the horn (keratinized skin)	1837	358711	horn	ra tɕo	Tibetan_Xiahe	0263.04	TBL	60013	ra tɕo	r a _ tɕ o	STEDT/TBL	Tibetan (Xiahe)	Tibetan
58194	n	the horn (keratinized skin)	1836	358746	horn	khɯ³³	Yi_Sani	0263.39	TBL	58194	khɯ³³	kh ɯ ³³	STEDT/TBL	Yi (Sani)	Central Loloish
11572	n	the horn (keratinized skin)	1810	358722	horn	tʂhə̱⁵³	Muya	0263.15	TBL	11572	tʂhə̱⁵³	tʂh ə̱ ⁵³	STEDT/TBL	Muya	Qiangic
11573	n	the horn (keratinized skin)	1810	358758	horn	tʂhə̱⁵⁵mbɐ⁵³	Muya	0263.15	TBL	11573	tʂhə̱⁵⁵mbɐ⁵³	tʂh ə̱ ⁵⁵ m ◦ b ɐ ⁵³	STEDT/TBL	Muya	Qiangic
54413	n	the horn (keratinized skin)	1834	358744	horn	tɕhi³³tə³³	Yi_Nanhua	0263.37	TBL	54413	tɕhi³³tə³³	tɕh i ³³ ◦ t ə ³³	STEDT/TBL	Yi (Nanhua)	Northern Loloish
78206	n	the horn (keratinized skin)	1847	358756	horn	khɯe⁵⁵	Tujia	0263.49	TBL	78206	khɯe⁵⁵	kh ɯ e ⁵⁵	STEDT/TBL	Tujia	Tujia
13499	n	the horn (keratinized skin)	1811	358723	horn	wi⁵⁵	Guiqiong	0263.16	TBL	13499	wi⁵⁵	w i ⁵⁵	STEDT/TBL	Guiqiong	Qiangic
79692	n	the horn (keratinized skin)	1848	358712	horn	ra tɕho	Tibetan_Alike	0263.05	TBL	79692	ra tɕho	r a _ tɕh o	STEDT/TBL	Tibetan (Alike)	Tibetan
63622	n	the horn (keratinized skin)	1839	358748	horn	khø⁵⁵	Hani_Lüchun	0263.41	TBL	63622	khø⁵⁵	kh ø ⁵⁵	STEDT/TBL	Hani (Lüchun)	Southern Loloish
30986	n	the horn (keratinized skin)	1821	358732	horn	ɹu⁵⁵	Yidu	0263.25	TBL	30986	ɹu⁵⁵	ɹ u ⁵⁵	STEDT/TBL	Yidu	Deng
18883	n	the horn (keratinized skin)	1814	358726	horn	n³¹|ʒuŋ³³	Jingpho	0263.19	TBL	18883	n³¹|ʒuŋ³³	n ³¹| ◦ ʒ u ŋ ³³	STEDT/TBL	Jingpho	Jingpho
15166	n	the horn (keratinized skin)	1812	358724	horn	qhuɛ⁵³	Xumi	0263.17	TBL	15166	qhuɛ⁵³	qh u ɛ ⁵³	STEDT/TBL	Xumi	Qiangic
81278	n	the horn (keratinized skin)	1849	358757	horn	a³¹nø³³	Karen	0263.50	TBL	81278	a³¹nø³³	a ³¹ ◦ n ø ³³	STEDT/TBL	Karen	Karenic
48731	n	the horn (keratinized skin)	1831	358741	horn	khɹɯ³³	Nusu_Central	0263.34	TBL	48731	khɹɯ³³	kh ɹ ɯ ³³	STEDT/TBL	Nusu (Central)	Northern Loloish
65418	n	the horn (keratinized skin)	1840	358749	horn	v̩³¹tɕhi⁵⁵	Hani_Mojiang	0263.42	TBL	65418	v̩³¹tɕhi⁵⁵	v̩ ³¹ ◦ tɕh i ⁵⁵	STEDT/TBL	Hani (Mojiang)	Southern Loloish
84632	n	the horn (keratinized skin)	1851	358714	horn	wa roŋ	Motuo_Menba	0263.07	TBL	84632	wa roŋ	w a _ r o ŋ	STEDT/TBL	Motuo Menba	Bodic
#
335	n	the horse	1804	358978	horse	rta	Tibetan_Written	0268.01	TBL	335	rta	r ◦ t a	STEDT/TBL	Tibetan (Written)	Tibetan
17038	n	the horse	1813	358995	horse	nboʴ³⁵	Lyuzu	0268.18	TBL	17038	nboʴ³⁵	n ◦ b oʴ ³⁵	STEDT/TBL	Lyuzu	Qiangic
24732	n	the horse	1817	358998	horse	mɛn³¹	Nung	0268.21	TBL	24732	mɛn³¹	m ɛ n ³¹	STEDT/TBL	Nung	Nungic
50535	n	the horse	1832	359012	horse	mu²¹pɑ⁵⁵	Yi_Xide	0268.35	TBL	50535	mu²¹pɑ⁵⁵	m u ²¹ ◦ p ɑ ⁵⁵	STEDT/TBL	Yi (Xide)	Northern Loloish
67241	n	the horse	1841	359020	horse	i³⁵mv⁵³	Lahu_Lancang	0268.43	TBL	67241	i³⁵mv⁵³	i ³⁵ m v ⁵³	STEDT/TBL	Lahu (Lancang)	Central Loloish
56265	n	the horse	1835	359015	horse	mv̩³³	Yi_Wuding	0268.38	TBL	56265	mv̩³³	m v̩ ³³	STEDT/TBL	Yi (Wuding)	Northern Loloish
2327	n	the horse	1805	358987	horse	ʐuẽ³⁵	Pumi_Jiulong	0268.10	TBL	2327	ʐuẽ³⁵	ʐ u ẽ ∼ ³⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
84637	n	the horse	1851	358984	horse	kur ta	Motuo_Menba	0268.07	TBL	84637	kur ta	k u r _ t a	STEDT/TBL	Motuo Menba	Bodic
52521	n	the horse	1833	359013	horse	ɑ⁵⁵m̩²¹	Yi_Weishan	0268.36	TBL	52521	ɑ⁵⁵m̩²¹	ɑ ⁵⁵ m̩ ²¹	STEDT/TBL	Yi (Weishan)	Northern Loloish
69068	n	the horse	1842	359021	horse	mjo⁴⁴tha⁴²	Jinuo	0268.44	TBL	69068	mjo⁴⁴tha⁴²	m j o ⁴⁴ ◦ th a ⁴²	STEDT/TBL	Jinuo	Central Loloish
3993	n	the horse	1806	358988	horse	mbro	rGyalrong_Maerkang	0268.11	TBL	3993	mbro	m ◦ b r o	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
61786	n	the horse	1838	359017	horse	ɑ⁵⁵mo³¹zɑ³¹	Lisu	0268.40	TBL	61786	ɑ⁵⁵mo³¹zɑ³¹	ɑ ⁵⁵ ◦ m o ³¹ ◦ z ɑ ³¹	STEDT/TBL	Lisu	Central Loloish
86343	n	the horse	1852	358985	horse	ɹu	Qiang_Mawo	0268.08	TBL	86343	ɹu	ɹ u	STEDT/TBL	Qiang (Mawo)	Qiangic
20799	n	the horse	1815	358979	horse	ta⁵⁵	Tibetan_Lhasa	0268.02	TBL	20799	ta⁵⁵	t a ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
70901	n	the horse	1843	359022	horse	ʐuɑ³³	Naxi	0268.45	TBL	70901	ʐuɑ³³	ʐ u ɑ ³³	STEDT/TBL	Naxi	Naxi
82840	n	the horse	1850	358983	horse	te⁵³	Cuona_Menba	0268.06	TBL	82840	te⁵³	t e ⁵³	STEDT/TBL	Cuona Menba	Bodic
29107	n	the horse	1820	359001	horse	ɕə kɯ	Bokar	0268.24	TBL	29107	ɕə kɯ	ɕ ə _ k ɯ	STEDT/TBL	Bokar	Western Tani
5870	n	the horse	1807	358989	horse	rɣi	Daofu	0268.12	TBL	5870	rɣi	r ◦ ɣ i	STEDT/TBL	Daofu	rGyalrongic
