ID	DOCULECT	CONCEPT	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	CHINESE_GLOSS_IN_SOURCE	IPA	HANZI	SOURCE	TOKENS
1175	Jinan	to blow (of wind)	175	1738	blow (of wind) // blow // blow	刮風 // 刮风 // 吹	kua²¹³fəŋ²¹² // kua²¹³/²³+fəŋ²¹³ // ʈʂʰuei²¹⁴	刮風 // 刮风 // 吹	BeijingDaxue1964, Hou2004, Liu2007	k u a ²¹³ f ə ŋ ²¹²
1407	Meixian	to blow (of wind)	175	1738	blow (of wind) // blow // blow	刮風 // 刮风 // 吹	put²¹fuŋ⁴⁴ // hi³¹+fuŋ⁴⁴ // pʰaŋ³³	不 風 // 起风 // 囗	BeijingDaxue1964, Hou2004, Liu2007	p u t ²¹ f u ŋ ⁴⁴
1639	Nanchang	to blow (of wind)	175	1738	blow (of wind) // blow // blow	刮風 // 刮风 // 吹	tɕʰi²¹³fuŋ⁴² // tɕʰi²¹³+fuŋ⁴² // tsʰui⁴²	起風 // 起风 // 吹	BeijingDaxue1964, Hou2004, Liu2007	tɕʰ i ²¹³ f u ŋ ⁴²
1871	Suzhou	to blow (of wind)	175	1738	blow (of wind) // blow (of wind) // blow // blow // blow	刮風 // 刮風 // 刮风 // 刮风 // 吹	tsʰʮ⁴⁴foŋ⁴⁴ // kuaʔ⁴foŋ⁴⁴₃₅ // tsʰʮ⁵⁵+foŋ⁵⁵ // tɕʰi⁵¹+foŋ⁵⁵ // tsʰʯ⁴⁴	吹風 // 刮風 // 吹风 // 起风 // 吹	BeijingDaxue1964, BeijingDaxue1964, Hou2004, Hou2004, Liu2007	tsʰ ʮ ⁴⁴ f o ŋ ⁴⁴
2103	Wenzhou	to blow (of wind)	175	1738	blow (of wind) // blow // blow // blow	刮風 // 刮风 // 刮风 // 吹	tiɛ⁴⁵hoŋ⁴⁴ // tiɛ³⁵/²¹+hoŋ³³ // jau³⁵/²¹+hoŋ³³ // tsʰɿ⁴⁴	打風 // 打风 // 有风 // 吹	BeijingDaxue1964, Hou2004, Hou2004, Liu2007	t i ɛ ⁴⁵ h o ŋ ⁴⁴
2335	Xiamen	to blow (of wind)	175	1738	blow (of wind) // blow // blow	刮風 // 刮风 // 吹	kʰi⁵¹₅₅hɔŋ⁵⁵ // kʰi⁵³/⁵⁵+hɔŋ⁵⁵ // pun²⁴	起風 // 起风 // 㖹	BeijingDaxue1964, Hou2004, Liu2007	kʰ i ⁵¹₅₅ h ɔ ŋ ⁵⁵
18	Beijing	to burn [intransitive]	1428	1269	burn	燒	ʂɑu⁵⁵	烧	Liu2007	ʂ ɑ u ⁵⁵
250	Changsha	to burn [intransitive]	1428	1269	burn	燒	sau³³	烧	Liu2007	s a u ³³
482	Chengdu	to burn [intransitive]	1428	1269	burn	燒	sau⁴⁵	烧	Liu2007	s a u ⁴⁵
714	Fuzhou	to burn [intransitive]	1428	1269	burn	燒	sieu⁵⁵	烧	Liu2007	s i e u ⁵⁵
946	Guangzhou	to burn [intransitive]	1428	1269	burn	燒	siu⁵³	烧	Liu2007	s i u ⁵³
1178	Jinan	to burn [intransitive]	1428	1269	burn	燒	ʂɔ²¹⁴	烧	Liu2007	ʂ ɔ ²¹⁴
1410	Meixian	to burn [intransitive]	1428	1269	burn	燒	sau³³	烧	Liu2007	s a u ³³
1642	Nanchang	to burn [intransitive]	1428	1269	burn	燒	sɛu⁴²	烧	Liu2007	s ɛ u ⁴²
1874	Suzhou	to burn [intransitive]	1428	1269	burn	燒	sæ⁴⁴	烧	Liu2007	s æ ⁴⁴
2106	Wenzhou	to burn [intransitive]	1428	1269	burn	燒	ɕiɛ⁴⁴	烧	Liu2007	ɕ i ɛ ⁴⁴
2338	Xiamen	to burn [intransitive]	1428	1269	burn	燒	sio⁵⁵	烧	Liu2007	s i o ⁵⁵
19	Beijing	to buy	1869	1516	*buy cloth	買布	mai²¹⁴₂₁pu⁵¹	買布	BeijingDaxue1964	m a i ²¹⁴₂₁ p u ⁵¹
251	Changsha	to buy	1869	1516	*buy cloth	買布	tsʰə⁴¹pu⁵⁵	扯布	BeijingDaxue1964	tsʰ ə ⁴¹ p u ⁵⁵
483	Chengdu	to buy	1869	1516	*buy cloth	買布	tsʰe⁵³pu¹³	扯布	BeijingDaxue1964	tsʰ e ⁵³ p u ¹³
715	Fuzhou	to buy	1869	1516	*buy cloth	買布	touŋ²⁴²₅₂puɔ²¹³	丈布	BeijingDaxue1964	t o u ŋ ²⁴²₅₂ p u ɔ ²¹³
947	Guangzhou	to buy	1869	1516	*buy cloth	買布	tʃin³⁵pou³³	剪布	BeijingDaxue1964	tʃ i n ³⁵ p o u ³³
1179	Jinan	to buy	1869	1516	*buy cloth	買布	tɕie⁴²pu²¹	截布	BeijingDaxue1964	tɕ i e ⁴² p u ²¹
1411	Meixian	to buy	1869	1516	*buy cloth	買布	tsiɛn³¹pu⁴²	剪布	BeijingDaxue1964	ts i ɛ n ³¹ p u ⁴²
1643	Nanchang	to buy	1869	1516	*buy cloth	買布	tsʰa²¹³pu⁵⁵	扯布	BeijingDaxue1964	tsʰ a ²¹³ p u ⁵⁵
1875	Suzhou	to buy	1869	1516	*buy cloth	買布	tsiɪ⁴¹pu⁵¹³	剪布	BeijingDaxue1964	ts i ɪ ⁴¹ p u ⁵¹³
2107	Wenzhou	to buy	1869	1516	*buy cloth	買布	tɕi⁴⁵pøy⁴²	剪布	BeijingDaxue1964	tɕ i ⁴⁵ p ø y ⁴²
2339	Xiamen	to buy	1869	1516	*buy cloth	買布	tsian⁵¹₅₅pɔ¹¹	剪布	BeijingDaxue1964	ts i a n ⁵¹₅₅ p ɔ ¹¹
20	Beijing	to chew	321	1424	chew	嚼	tɕiau³⁵	嚼	BeijingDaxue1964	tɕ i a u ³⁵
252	Changsha	to chew	321	1424	chew	嚼	tɕio²⁴	嚼	BeijingDaxue1964	tɕ i o ²⁴
484	Chengdu	to chew	321	1424	chew	嚼	tɕiau³¹	嚼	BeijingDaxue1964	tɕ i a u ³¹
716	Fuzhou	to chew	321	1424	chew	嚼	tsuɔʔ⁴	嚼	BeijingDaxue1964	ts u ɔ ʔ ⁴
948	Guangzhou	to chew	321	1424	chew	嚼	tʃiu²²	!	BeijingDaxue1964	tʃ i u ²²
1180	Jinan	to chew	321	1424	chew	嚼	tɕiɔ⁴²	嚼	BeijingDaxue1964	tɕ i ɔ ⁴²
1412	Meixian	to chew	321	1424	chew	嚼	@tsʰiau⁴²		BeijingDaxue1964	@ tsʰ i a u ⁴²
1644	Nanchang	to chew	321	1424	chew	嚼	tɕiɔk⁵	嚼	BeijingDaxue1964	tɕ i ɔ k ⁵
1876	Suzhou	to chew	321	1424	chew	嚼	ziɒʔ²³	嚼	BeijingDaxue1964	z i ɒ ʔ ²³
2108	Wenzhou	to chew	321	1424	chew	嚼	ɦia¹²	嚼	BeijingDaxue1964	ɦ i a ¹²
2340	Xiamen	to chew	321	1424	chew	嚼	pɔ³³	哺	BeijingDaxue1964	p ɔ ³³
24	Beijing	to come	1446	1491	come	來	lɛ³⁵	來	Liu2007	l ɛ ³⁵
256	Changsha	to come	1446	1491	come	來	lai¹³	來	Liu2007	l a i ¹³
488	Chengdu	to come	1446	1491	come	來	lai²¹	來	Liu2007	l a i ²¹
720	Fuzhou	to come	1446	1491	come	來	li³²	來	Liu2007	l i ³²
952	Guangzhou	to come	1446	1491	come	來	lɔi²¹	來	Liu2007	l ɔ i ²¹
1184	Jinan	to come	1446	1491	come	來	lɛ⁵³	來	Liu2007	l ɛ ⁵³
1416	Meixian	to come	1446	1491	come	來	loi¹¹	來	Liu2007	l o i ¹¹
1648	Nanchang	to come	1446	1491	come	來	lai⁴⁵	來	Liu2007	l a i ⁴⁵
1880	Suzhou	to come	1446	1491	come	來	le̞¹³	來	Liu2007	l e̞ ¹³
2112	Wenzhou	to come	1446	1491	come	來	tsau²⁴/²⁴²+lo⁰	走 來	Liu2007	ts a u ²⁴/²⁴² + l o ⁰
2344	Xiamen	to come	1446	1491	come	來	lai²⁴	來	Liu2007	l a i ²⁴
26	Beijing	to count	1420	1640	count [verb]	數[動]	ʂu²¹³	數	Liu2007	ʂ u ²¹³
258	Changsha	to count	1420	1640	count [verb]	數[動]	səu⁴¹	數	Liu2007	s ə u ⁴¹
490	Chengdu	to count	1420	1640	count [verb]	數[動]	su⁵³	數	Liu2007	s u ⁵³
722	Fuzhou	to count	1420	1640	count [verb]	數[動]	sou²¹²	數	Liu2007	s o u ²¹²
954	Guangzhou	to count	1420	1640	count [verb]	數[動]	sou³⁵	數	Liu2007	s o u ³⁵
1186	Jinan	to count	1420	1640	count [verb]	數[動]	ʂu⁴⁵	數	Liu2007	ʂ u ⁴⁵
1418	Meixian	to count	1420	1640	count [verb]	數[動]	sɿ⁵³	數	Liu2007	s ɿ ⁵³
1650	Nanchang	to count	1420	1640	count [verb]	數[動]	su²¹³	數	Liu2007	s u ²¹³
1882	Suzhou	to count	1420	1640	count [verb]	數[動]	səu⁵²	數	Liu2007	s ə u ⁵²
2114	Wenzhou	to count	1420	1640	count [verb]	數[動]	ti²⁴	點	Liu2007	t i ²⁴
2346	Xiamen	to count	1420	1640	count [verb]	數[動]	sɔ²¹	數	Liu2007	s ɔ ²¹
27	Beijing	to cry (weep)	1839	1485	weep, cry	哭	kʰu⁵⁵	哭	BeijingDaxue1964	kʰ u ⁵⁵
259	Changsha	to cry (weep)	1839	1485	weep, cry	哭	kʰu²⁴	哭	BeijingDaxue1964	kʰ u ²⁴
491	Chengdu	to cry (weep)	1839	1485	weep, cry	哭	kʰu³¹	哭	BeijingDaxue1964	kʰ u ³¹
723	Fuzhou	to cry (weep)	1839	1485	weep, cry	哭	tʰie⁵²	啼	BeijingDaxue1964	tʰ i e ⁵²
955	Guangzhou	to cry (weep)	1839	1485	weep, cry	哭	hʊk⁵	哭	BeijingDaxue1964	h ʊ k ⁵
1187	Jinan	to cry (weep)	1839	1485	weep, cry	哭	kʰu²¹³	哭	BeijingDaxue1964	kʰ u ²¹³
1419	Meixian	to cry (weep)	1839	1485	weep, cry	哭	kiau⁴²	叫	BeijingDaxue1964	k i a u ⁴²
1651	Nanchang	to cry (weep)	1839	1485	weep, cry // weep, cry	哭 // 哭	tɕiɛu⁵⁵ // kʰuk⁵	叫 // 哭	BeijingDaxue1964, BeijingDaxue1964	tɕ i ɛ u ⁵⁵
1883	Suzhou	to cry (weep)	1839	1485	weep, cry	哭	kʰoʔ⁴	哭	BeijingDaxue1964	kʰ o ʔ ⁴
2115	Wenzhou	to cry (weep)	1839	1485	weep, cry	哭	kʰu²³	哭	BeijingDaxue1964	kʰ u ²³
2347	Xiamen	to cry (weep)	1839	1485	weep, cry // weep, cry	哭 // 哭	kʰiau¹¹ // hau⁵¹	! □ // 吼	BeijingDaxue1964, BeijingDaxue1964	kʰ i a u ¹¹
31	Beijing	to die	1494	1651	die // die // die // die	死 // 死了 // 死了 // 死	sๅ²¹⁴ // kɤr²¹⁴/²¹+lə⁴ // sɿ²¹⁴+lə⁴ // sɿ²¹³	死 // 嗝了 // 死了 // 死	BeijingDaxue1964, Hou2004, Hou2004, Liu2007	s ๅ ²¹⁴
263	Changsha	to die	1494	1651	die // die // die // die // die // die // die // die	死 // 死了 // 死了 // 死了 // 死了 // 死 // 死 // 死	sๅ⁴¹ // sɿ⁴¹+ka⁰+ta⁰ // ko⁵⁵+ka⁰+ta⁰ // kua³³+ka⁰+ta⁰ // tan¹³+ka⁰+ta⁰ // sɿ⁴¹ // kua³³ // tan¹³+sɿ⁵⁵+lan¹³	死 // 死咖哒 // 过咖哒 // 瓜咖哒 // 弹咖哒 // 死 // 瓜 // 彈 四 郎	BeijingDaxue1964, Hou2004, Hou2004, Hou2004, Hou2004, Liu2007, Liu2007, Liu2007	s ๅ ⁴¹
495	Chengdu	to die	1494	1651	die // die // die // die // die // die	死 // 死了 // 死了 // 死了 // 死了 // 死	sๅ⁵³ // sɿ⁵³+no⁰ // nau⁵³+no⁵³ // tɕʰie¹³+no⁵³ // tɕʰiau⁵⁵+kər⁵³ // sɿ⁵³	死 // 死了 // 老了 // 去了 // 翘跟 // 死	BeijingDaxue1964, Hou2004, Hou2004, Hou2004, Hou2004, Liu2007	s ๅ ⁵³
727	Fuzhou	to die	1494	1651	die // die // die // die // die	死 // 死 // 死了 // 死了 // 死	si³¹ // seiŋ⁴⁴ // si³²+o⁰ // kuo²¹²/⁵³+ɑu²⁴² // si³²	死 // 生 // 死去 // 过后 // 死	BeijingDaxue1964, BeijingDaxue1964, Hou2004, Hou2004, Liu2007	s i ³¹
959	Guangzhou	to die	1494	1651	die // die // die // die	死 // 死了 // 死了 // 死	ʃei³⁵ // sei³⁵+tsɔ³⁵ // kwɔ³³+sɐn⁵⁵ // sei³⁵	死 // 死咗 // 过身 // 死	BeijingDaxue1964, Hou2004, Hou2004, Liu2007	ʃ e i ³⁵
1191	Jinan	to die	1494	1651	die // die // die // die // die // die // die	死 // 死了 // 死了 // 死了 // 死了 // 死了 // 死	sๅ⁵⁵ // sɿ⁵⁵/²¹³+lia⁰ // pu²¹³+tsɛ²¹/⁵⁴⁴+lia⁰ // kə²¹/⁵⁴⁴+tɕʰi⁰+lia⁰ // mu⁴²/⁵⁵+lia⁰ // lɔ⁵⁵/²¹³+lia⁰ // sɿ⁴⁵	死 // 死唡 // 不在唡 // 过去唡 // 殁唡 // 老唡 // 死	BeijingDaxue1964, Hou2004, Hou2004, Hou2004, Hou2004, Hou2004, Liu2007	s ๅ ⁵⁵
1423	Meixian	to die	1494	1651	die // die // die	死 // 死了 // 死	si³¹ // si³¹+pʰet¹+le⁰ // sɿ³¹	死 // 死撇了 // 死	BeijingDaxue1964, Hou2004, Liu2007	s i ³¹
1655	Nanchang	to die	1494	1651	die // die // die // die // die	死 // 死了 // 死了 // 死了 // 死	sๅ²¹³ // sɿ²¹³+pɨʔ⁰⁴+liɛu⁰⁴ // kuo⁴⁵+sɿ⁴⁵ // tɕʰiɛu⁴²+pʰiɛn²¹+tsɿ⁰² // sɿ²¹³	死 // 死不了 // 过世 // 锹辫子 // 死	BeijingDaxue1964, Hou2004, Hou2004, Hou2004, Liu2007	s ๅ ²¹³
1887	Suzhou	to die	1494	1651	die // die // die // die	死 // 死了 // 死了 // 死	si⁴¹ // kəu⁵¹³/⁵⁵+sʮ⁵¹³/³³+tsᴇ⁰ // ɦuɑ³¹/¹³+tə⁰+tsᴇ⁰ // si⁵²	死 // 过世哉 // 坏脱哉 // 死	BeijingDaxue1964, Hou2004, Hou2004, Liu2007	s i ⁴¹
2119	Wenzhou	to die	1494	1651	die // die // die // die // die // die // die	死 // 死了 // 死了 // 死了 // 死了 // 死了 // 死	sๅ⁴⁵ // sɿ³⁵+ɦuɔ³¹/⁴⁵ // nau³⁵+ɦuɔ³¹/⁴⁵ // ku⁴²/²¹+sei⁴²+ɦuɔ³¹/²¹ // ku⁴²/²¹+pai⁴²+ɦuɔ³¹/²¹ // tsau³⁵/²¹+kʰei⁴²+ɦuɔ³¹/²¹ // sɿ²⁴²	死 // 死爻 // 冇爻 // 过世爻 // 过背爻 // 走去爻 // 死	BeijingDaxue1964, Hou2004, Hou2004, Hou2004, Hou2004, Hou2004, Liu2007	s ๅ ⁴⁵
2351	Xiamen	to die	1494	1651	die // die // die // die	死 // 死了 // 死了 // 死	si⁵¹ // si⁵³+kʰi⁰ // ke²¹/⁵³+sin⁵⁵ // si⁵³	死 // 死去 // 过身 // 死	BeijingDaxue1964, Hou2004, Hou2004, Liu2007	s i ⁵¹
32	Beijing	to dig	1418	1698	dig	挖	ua̠⁵⁵	挖	Liu2007	u a̠ ⁵⁵
264	Changsha	to dig	1418	1698	dig	挖	ua²⁴	挖	Liu2007	u a ²⁴
496	Chengdu	to dig	1418	1698	dig // dig // dig	挖 // 挖 // 挖	ua⁴⁵ // pʰau²¹ // tsua²¹	挖 // 刨 // 啄	Liu2007, Liu2007, Liu2007	u a ⁴⁵
728	Fuzhou	to dig	1418	1698	dig	挖	uaʔ²⁴*	挖	Liu2007	u a ʔ ²⁴*
960	Guangzhou	to dig	1418	1698	dig	挖	uat³	挖	Liu2007	u a t ³
1192	Jinan	to dig	1418	1698	dig	挖	va²¹⁴	挖	Liu2007	v a ²¹⁴
1424	Meixian	to dig	1418	1698	dig	挖	vat¹	挖	Liu2007	v a t ¹
1656	Nanchang	to dig	1418	1698	dig	挖	ua⁴²	挖	Liu2007	u a ⁴²
1888	Suzhou	to dig	1418	1698	dig	挖	uaʔ⁴	挖	Liu2007	u a ʔ ⁴
2120	Wenzhou	to dig	1418	1698	dig	挖	lau⁴⁴	𫦉	Liu2007	l a u ⁴⁴
2352	Xiamen	to dig	1418	1698	dig	挖	ɔ⁵³	摀	Liu2007	ɔ ⁵³
35	Beijing	to drink	1401	1370	drink // drink	喝 // 喝	xə⁵⁵ // xɤ⁵⁵	喝 // 喝	BeijingDaxue1964, Liu2007	x ə ⁵⁵
267	Changsha	to drink	1401	1370	drink // drink // drink	喝 // 喝 // 喝	tɕʰia²⁴ // tɕʰia²⁴ // xo²⁴	吃 // 喫 // 喝	BeijingDaxue1964, Liu2007, Liu2007	tɕʰ i a ²⁴
499	Chengdu	to drink	1401	1370	drink // drink // drink	喝 // 喝 // 喝	tsʰๅ³¹ // xo⁴⁴ // xo⁴⁵	吃 // 喝 // 喝	BeijingDaxue1964, BeijingDaxue1964, Liu2007	tsʰ ๅ ³¹
731	Fuzhou	to drink	1401	1370	drink // drink // drink // drink	喝 // 喝 // 喝 // 喝	tsʰuɔʔ²³ // sieʔ⁴ // tsʰuoʔ²⁴* // siøʔ⁵	啜 // 食 // 啜 // 食	BeijingDaxue1964, BeijingDaxue1964, Liu2007, Liu2007	tsʰ u ɔ ʔ ²³
963	Guangzhou	to drink	1401	1370	drink // drink	喝 // 喝	jɐm³⁵ // iɐm³⁵	飲 // 飲	BeijingDaxue1964, Liu2007	j ɐ m ³⁵
1195	Jinan	to drink	1401	1370	drink // drink	喝 // 喝	xə²¹³ // xɤ²¹⁴	喝 // 喝	BeijingDaxue1964, Liu2007	x ə ²¹³
1427	Meixian	to drink	1401	1370	drink // drink	喝 // 喝	sət⁴ // sət⁵	食 // 食	BeijingDaxue1964, Liu2007	s ə t ⁴
1659	Nanchang	to drink	1401	1370	drink // drink	喝 // 喝	tɕʰiak⁵ // hot²	吃 // 喝	BeijingDaxue1964, Liu2007	tɕʰ i a k ⁵
1891	Suzhou	to drink	1401	1370	drink // drink // drink	喝 // 喝 // 喝	tɕʰiɪʔ⁴ // tɕʰiəʔ⁴ // haʔ⁴	吃 // 喫 // 呷	BeijingDaxue1964, Liu2007, Liu2007	tɕʰ i ɪ ʔ ⁴
2123	Wenzhou	to drink	1401	1370	drink // drink // drink	喝 // 喝 // 喝	tsʰๅ²³ // ha²³ // ha⁴¹	 // 喝 // 喝	BeijingDaxue1964, BeijingDaxue1964, Liu2007	tsʰ ๅ ²³
2355	Xiamen	to drink	1401	1370	drink // drink	喝 // 喝	lim⁵⁵ // lim⁵⁵	啉 // 啉	BeijingDaxue1964, Liu2007	l i m ⁵⁵
42	Beijing	to eat	1336	1198	eat // eat	吃 // 吃	tʂʰʅ⁵⁵ // ʈʂʰʅ⁵⁵	吃 // 吃	BeijingDaxue1964, Liu2007	tʂʰ ʅ ⁵⁵
274	Changsha	to eat	1336	1198	eat // eat	吃 // 吃	tɕʰia²⁴ // tɕʰia²⁴	吃 // 喫	BeijingDaxue1964, Liu2007	tɕʰ i a ²⁴
506	Chengdu	to eat	1336	1198	eat // eat	吃 // 吃	tsʰๅ³¹ // tsʰɿ²¹	吃 // 吃	BeijingDaxue1964, Liu2007	tsʰ ๅ ³¹
738	Fuzhou	to eat	1336	1198	eat // eat	吃 // 吃	sieʔ⁴ // sieʔ⁵	食 // 食	BeijingDaxue1964, Liu2007	s i e ʔ ⁴
970	Guangzhou	to eat	1336	1198	eat // eat // eat	吃 // 吃 // 吃	ʃɪk² // jak³³ // sek²	食 // 吃 // 食	BeijingDaxue1964, BeijingDaxue1964, Liu2007	ʃ ɪ k ²
1202	Jinan	to eat	1336	1198	eat // eat	吃 // 吃	tʂʰʅ²¹³ // ʈʂʰʅ²¹⁴	吃 // 吃	BeijingDaxue1964, Liu2007	tʂʰ ʅ ²¹³
1434	Meixian	to eat	1336	1198	eat // eat	吃 // 吃	sət⁴ // sət⁵	食 // 食	BeijingDaxue1964, Liu2007	s ə t ⁴
1666	Nanchang	to eat	1336	1198	eat // eat	吃 // 吃	tɕʰiak⁵ // tɕʰiaʔ⁵	吃 // 喫	BeijingDaxue1964, Liu2007	tɕʰ i a k ⁵
1898	Suzhou	to eat	1336	1198	eat // eat	吃 // 吃	tɕʰiɪʔ⁴ // tɕʰiəʔ⁴	吃 // 喫	BeijingDaxue1964, Liu2007	tɕʰ i ɪ ʔ ⁴
2130	Wenzhou	to eat	1336	1198	eat // eat	吃 // 吃	tsʰๅ²³ // tsʰɿ⁴¹	吃 // 吃	BeijingDaxue1964, Liu2007	tsʰ ๅ ²³
2362	Xiamen	to eat	1336	1198	eat // eat	吃 // 吃	tsiaʔ⁵ // tsiaʔ⁵	食 // 食	BeijingDaxue1964, Liu2007	ts i a ʔ ⁵
49	Beijing	to fight	1423	1234	fight // fight	打架 // 打	ta²¹⁴₂₁tɕia⁵¹ // tɑ²¹/²¹⁴+tɕiɑ⁵¹	打架 // 打 架	BeijingDaxue1964, Liu2007	t a ²¹⁴₂₁ tɕ i a ⁵¹
281	Changsha	to fight	1423	1234	fight // fight	打架 // 打	ta⁴¹tɕia⁵⁵ // ta⁴⁴/⁴¹+tɕia⁵⁵	打架 // 打 架	BeijingDaxue1964, Liu2007	t a ⁴¹ tɕ i a ⁵⁵
513	Chengdu	to fight	1423	1234	fight // fight // fight // fight // fight	打架 // 打架 // 打 // 打 // 打	ta⁵³tɕia¹³ // ta⁵³tsʰuei³¹ // ta⁵⁵/⁵³+tɕia²¹³ // ta⁵⁵/⁵³+tsʰuei²¹ // ko⁵⁵/²¹+ɲie²¹	打架 // 打錘 // 打 架 // 打 錘 // 角 逆	BeijingDaxue1964, BeijingDaxue1964, Liu2007, Liu2007, Liu2007	t a ⁵³ tɕ i a ¹³
745	Fuzhou	to fight	1423	1234	fight // fight	打架 // 打	souŋ⁴⁴₅₂pʰaʔ²³ // souŋ⁵³/⁵⁵+pʰaʔ²¹*/²¹	相拍 // 相 拍	BeijingDaxue1964, Liu2007	s o u ŋ ⁴⁴₅₂ pʰ a ʔ ²³
977	Guangzhou	to fight	1423	1234	fight // fight	打架 // 打	ta³⁵kau⁵³ // ta³⁵+kau⁵⁵	打交 // 打 架	BeijingDaxue1964, Liu2007	t a ³⁵ k a u ⁵³
1209	Jinan	to fight	1423	1234	fight // fight	打架 // 打	ta⁵⁵tɕia²¹ // ta⁴⁵+tɕia²¹	打架 // 打 架	BeijingDaxue1964, Liu2007	t a ⁵⁵ tɕ i a ²¹
1441	Meixian	to fight	1423	1234	fight // fight	打架 // 打	siɔŋ⁴⁴ta³¹ // ta³¹+kau⁵³/³³+e⁰	相打 // 打 交	BeijingDaxue1964, Liu2007	s i ɔ ŋ ⁴⁴ t a ³¹
1673	Nanchang	to fight	1423	1234	fight // fight	打架 // 打	ta²¹³ka⁵⁵ // ta²¹³+ka⁴⁵	打架 // 打 架	BeijingDaxue1964, Liu2007	t a ²¹³ k a ⁵⁵
1905	Suzhou	to fight	1423	1234	fight // fight	打架 // 打	taŋ⁴¹siaŋ⁴⁴₃₅taŋ⁴¹₂₁ // tã∼⁵²+siã∼³¹/⁴⁴+tã∼³¹/⁵²	打相打 // 打 相 打	BeijingDaxue1964, Liu2007	t a ŋ ⁴¹ s i a ŋ ⁴⁴₃₅ t a ŋ ⁴¹₂₁
2137	Wenzhou	to fight	1423	1234	fight // fight // fight	打架 // 打 // 打	ɕi⁴²tiɛ⁴⁵ // tiə²⁴/²⁴²+tsʰɿ⁰ // tøy⁵³/²⁴²+tiɛ²²/²⁴²	相打 // 打 起 // 賭 打	BeijingDaxue1964, Liu2007, Liu2007	ɕ i ⁴² t i ɛ ⁴⁵
2369	Xiamen	to fight	1423	1234	fight // fight	打架 // 打	sio⁵⁵₃₃pʰaʔ³² // sio²²/⁵⁵+pʰaʔ³²*/³²	相拍 // 相 拍	BeijingDaxue1964, Liu2007	s i o ⁵⁵₃₃ pʰ a ʔ ³²
54	Beijing	to float	1574	1553	float	漂浮	pʰiɑu⁵⁵+fu³⁵	漂 浮	Liu2007	pʰ i ɑ u ⁵⁵ + f u ³⁵
286	Changsha	to float	1574	1553	float	漂浮	pʰiau³³+fu⁰	漂 浮	Liu2007	pʰ i a u ³³ + f u ⁰
518	Chengdu	to float	1574	1553	float	漂浮	pʰiau⁴⁵	漂	Liu2007	pʰ i a u ⁴⁵
750	Fuzhou	to float	1574	1553	float // float	漂浮 // 漂浮	pʰieu⁵⁵+lɛ³² // pʰu⁵³+lɛ³²	漂 𡅏 // 浮 𡅏	Liu2007, Liu2007	pʰ i e u ⁵⁵ + l ɛ ³²
982	Guangzhou	to float	1574	1553	float	漂浮	pʰiu⁵³+fɐu²¹	漂 浮	Liu2007	pʰ i u ⁵³ + f ɐ u ²¹
1214	Jinan	to float	1574	1553	float	漂浮	pʰiɔ²¹⁴+fu⁵³	漂 浮	Liu2007	pʰ i ɔ ²¹⁴ + f u ⁵³
1446	Meixian	to float	1574	1553	float	漂浮	feu¹¹	浮	Liu2007	f e u ¹¹
1678	Nanchang	to float	1574	1553	float // float // float	漂浮 // 漂浮 // 漂浮	pʰiɛu⁴² // fəu⁴⁵ // pʰiɛu⁴²+fɛu⁴⁵	漂 // 浮 // 漂 浮	Liu2007, Liu2007, Liu2007	pʰ i ɛ u ⁴²
1910	Suzhou	to float	1574	1553	float	漂浮	tʰən⁵²	氽	Liu2007	tʰ ə n ⁵²
2142	Wenzhou	to float	1574	1553	float // float	漂浮 // 漂浮	və³⁴¹ // taŋ⁵¹	浮 // 氽	Liu2007, Liu2007	v ə ³⁴¹
2374	Xiamen	to float	1574	1553	float	漂浮	pʰu²⁴	浮	Liu2007	pʰ u ²⁴
55	Beijing	to flow	2003	1502	flow	流	liou³⁵	流	Liu2007	l i o u ³⁵
287	Changsha	to flow	2003	1502	flow	流	liəu¹³	流	Liu2007	l i ə u ¹³
519	Chengdu	to flow	2003	1502	flow	流	liəu²¹	流	Liu2007	l i ə u ²¹
751	Fuzhou	to flow	2003	1502	flow	流	lau⁵³	流	Liu2007	l a u ⁵³
983	Guangzhou	to flow	2003	1502	flow	流	lɐu²¹	流	Liu2007	l ɐ u ²¹
1215	Jinan	to flow	2003	1502	flow	流	liou⁵³	流	Liu2007	l i o u ⁵³
1447	Meixian	to flow	2003	1502	flow	流	liu¹¹	流	Liu2007	l i u ¹¹
1679	Nanchang	to flow	2003	1502	flow	流	liu⁴⁵	流	Liu2007	l i u ⁴⁵
1911	Suzhou	to flow	2003	1502	flow	流	tʰɑ̃∼⁵²	淌	Liu2007	tʰ ɑ̃ ∼ ⁵²
2143	Wenzhou	to flow	2003	1502	flow	流	lɤu³⁴¹	流	Liu2007	l ɤ u ³⁴¹
2375	Xiamen	to flow	2003	1502	flow	流	lau²⁴	流	Liu2007	l a u ²⁴
57	Beijing	to fly (move through air)	1441	1318	fly	飛	fei⁵⁵	飛	Liu2007	f e i ⁵⁵
289	Changsha	to fly (move through air)	1441	1318	fly	飛	fei³³	飛	Liu2007	f e i ³³
521	Chengdu	to fly (move through air)	1441	1318	fly	飛	fei⁴⁵	飛	Liu2007	f e i ⁴⁵
753	Fuzhou	to fly (move through air)	1441	1318	fly	飛	puoi⁵⁵	飛	Liu2007	p u o i ⁵⁵
