# Wordlist

# META
@tree:(((((Beijing,Shenyang),Jinan),Xian),((((Changsha,Nanchang),((((((Chaozhou,Xiamen),Fuzhou),Meixian),(Guangzhou,Yangjiang)),Wenzhou),Suzhou)),(Hefei,Yangzhou)),Kunming)),Chengdu);

# DATA
ID	DOCULECT	CONCEPT	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS	NOTE	GLOSS_IN_SOURCE	COGID	ALIGNMENT
4393	Shenyang	the meat	〔豬〕肉	(tsu³³)iou⁴¹	201	iou⁴¹	i o u ⁴¹		pork	71	i - o u - ⁴¹
4394	Xian	the meat	〔豬〕肉	(pfu²¹)ʐou⁴⁵	201	ʐou⁴⁵	ʐ o u ⁴⁵		pork	71	- ʐ o u - ⁴⁵
4395	Chengdu	the meat	〔豬〕肉	(tsu⁴⁴)zəu¹³	201	zəu¹³	z ə u ¹³		pork	71	- z ə u - ¹³
4396	Kunming	the meat	〔豬〕肉	(tʂu⁴⁴)ʐəu¹³	201	ʐəu¹³	ʐ ə u ¹³		pork	71	- ʐ ə u - ¹³
4397	Hefei	the meat	〔豬〕肉	(tʂu²¹²)	201	none	!	! missing entry	pork	71	- - - ! - -
4398	Yangzhou	the meat	〔豬〕肉	(tsu³¹)lɤɯ⁵⁵	201	lɤɯ⁵⁵	l ɤ ɯ ⁵⁵		pork	71	- l ɤ ɯ - ⁵⁵
4399	Suzhou	the meat	豬肉	tsʮ⁴⁴ȵioʔ²³₂₁	201	tsʮ⁴⁴ȵioʔ²³₂₁	ts ʮ ⁴⁴ ȵ i o ʔ ²³₂₁		pork	940	ts ʮ ⁴⁴ ȵ i o ʔ ²³₂₁
4400	Suzhou	the meat	肉	[2] ȵioʔ²³	201	ȵioʔ²³	ȵ i o ʔ ²³	[2]	pork	822	ȵ i o ʔ ²³
4402	Changsha	the meat	〔豬〕肉	(tɕy³³)zeu²⁴	201	zeu²⁴	z e u ²⁴		pork	71	- z e u - ²⁴
4403	Nanchang	the meat	〔豬〕肉	(tɕy⁴²)ȵiuk⁵	201	ȵiuk⁵	ȵ i u k ⁵		pork	71	- ȵ i u k ⁵
4404	Meixian	the meat	〔豬〕肉	(tsu⁴⁴)ȵiɔk²¹	201	ȵiɔk²¹	ȵ i ɔ k ²¹		pork	71	- ȵ i ɔ k ²¹
4405	Guangzhou	the meat	〔豬〕肉	(tʃy⁵³)jʊk²	201	jʊk²	j ʊ k ²		pork	71	- j - ʊ k ²
#
4280	Kunming	the moon	月亮	ie³¹₁₃liã¹³	2	ie³¹₁₃liã¹³	i e ³¹₁₃ l i ã ∼ ¹³		moon	568	i - e - ³¹₁₃ l i ã ∼ ¹³
4281	Hefei	the moon	月亮	yəʔ⁴niã⁵³	2	yəʔ⁴niã⁵³	y ə ʔ ⁴ n i ã ∼ ⁵³		moon	568	y - ə ʔ ⁴ n i ã ∼ ⁵³
4282	Yangzhou	the moon	月亮	yeʔ⁴liɑŋ⁵⁵	2	yeʔ⁴liɑŋ⁵⁵	y e ʔ ⁴ l i ɑ ŋ ⁵⁵		moon	568	y - e ʔ ⁴ l i ɑ ŋ ⁵⁵
4283	Yangzhou	the moon	亮月子	[2] liɑŋ⁵⁵₃₄yəʔ⁴tsɛ⁰	2	liɑŋ⁵⁵₃₄yəʔ⁴tsɛ⁰	l i ɑ ŋ ⁵⁵₃₄ y ə ʔ ⁴ ts ɛ ⁰	[2]	moon	137	l i ɑ ŋ ⁵⁵₃₄ y ə ʔ ⁴ ts ɛ ⁰
4284	Suzhou	the moon	月亮 ？	ŋɣʔ²³liaŋ³¹₂₁	2	ŋɣʔ²³liaŋ³¹₂₁	ŋ ɣ ʔ ²³ l i a ŋ ³¹₂₁		moon	569	ŋ ɣ ʔ ²³ l i a ŋ ³¹₂₁
4285	Wenzhou	the moon	月光	ȵy¹²kuɔ⁴⁴	2	ȵy¹²kuɔ⁴⁴	ȵ y ¹² k u ɔ ⁴⁴		moon	570	ȵ y - - ¹² k u ɔ - ⁴⁴
4286	Changsha	the moon	月亮	ye²⁴lian²¹	2	ye²⁴lian²¹	y e ²⁴ l i a n ²¹		moon	568	y - e - ²⁴ l i a n ²¹
4287	Nanchang	the moon	月光	ȵiɔt⁵kuɔŋ⁴²	2	ȵiɔt⁵kuɔŋ⁴²	ȵ i ɔ t ⁵ k u ɔ ŋ ⁴²		moon	570	ȵ i ɔ t ⁵ k u ɔ ŋ ⁴²
4288	Meixian	the moon	月光	ȵiat⁴kuɔŋ⁴⁴	2	ȵiat⁴kuɔŋ⁴⁴	ȵ i a t ⁴ k u ɔ ŋ ⁴⁴		moon	570	ȵ i a t ⁴ k u ɔ ŋ ⁴⁴
4293	Chaozhou	the moon	月	gueʔ⁴	2	gueʔ⁴	g u e ʔ ⁴		moon	567	g u e ʔ ⁴
4294	Chaozhou	the moon	月娘	[2] gueʔ⁴₂₁nie⁵⁵	2	gueʔ⁴₂₁nie⁵⁵	g u e ʔ ⁴₂₁ n i e ⁵⁵	[2]	moon	571	g u e ʔ ⁴₂₁ n i e - ⁵⁵
4295	Fuzhou	the moon	月	ŋuɔʔ⁴	2	ŋuɔʔ⁴	ŋ u ɔ ʔ ⁴		moon	567	ŋ u ɔ ʔ ⁴
4275	Beijing	the moon	月亮	ye⁵¹liaŋ⁰	2	ye⁵¹liaŋ⁰	y e ⁵¹ l i a ŋ ⁰		moon	568	y - e - ⁵¹ l i a ŋ ⁰
4276	Jinan	the moon	月亮	ye²¹liaŋ⁰	2	ye²¹liaŋ⁰	y e ²¹ l i a ŋ ⁰		moon	568	y - e - ²¹ l i a ŋ ⁰
4278	Xian	the moon	月亮	ye²¹liɑŋ⁰	2	ye²¹liɑŋ⁰	y e ²¹ l i ɑ ŋ ⁰		moon	568	y - e - ²¹ l i ɑ ŋ ⁰
4279	Chengdu	the moon	月亮	ye³¹niaŋ¹³	2	ye³¹niaŋ¹³	y e ³¹ n i a ŋ ¹³		moon	568	y - e - ³¹ n i a ŋ ¹³
4289	Guangzhou	the moon	月光	jyt²²kwɔŋ⁵⁵	2	jyt²²kwɔŋ⁵⁵	j y t ²² k w ɔ ŋ ⁵⁵		moon	570	j y - t ²² k w ɔ ŋ ⁵⁵
4290	Yangjiang	the moon	月亮	jit⁴⁵⁴liɛŋ⁴⁵⁴	2	jit⁴⁵⁴liɛŋ⁴⁵⁴	j i t ⁴⁵⁴ l i ɛ ŋ ⁴⁵⁴		moon	568	- j i t ⁴⁵⁴ l i ɛ ŋ ⁴⁵⁴
4291	Xiamen	the moon	月	geʔ⁵	2	geʔ⁵	g e ʔ ⁵		moon	567	g e - ʔ ⁵
4292	Xiamen	the moon	月娘	[2] geʔ⁵₃₂nĩũ²⁴	2	geʔ⁵₃₂nĩũ²⁴	g e ʔ ⁵₃₂ n ĩ ũ ∼ ²⁴	[2]	moon	571	g e - ʔ ⁵₃₂ n ĩ ũ ∼ ²⁴
4277	Shenyang	the moon	月亮	ye⁴¹liaŋ⁰	2	ye⁴¹liaŋ⁰	y e ⁴¹ l i a ŋ ⁰		moon	568	y - e - ⁴¹ l i a ŋ ⁰
#
891	Beijing	the mosquito	蚊子	uən³⁵tsɿ⁰	119	uən³⁵tsɿ⁰	u ə n ³⁵ ts ɿ ⁰		mosquito	878	u - ə n ³⁵ ts ɿ ⁰
892	Jinan	the mosquito	蚊子	uẽ⁴²tsɿ⁰	119	uẽ⁴²tsɿ⁰	u ẽ ∼ ⁴² ts ɿ ⁰		mosquito	878	u - ẽ ∼ ⁴² ts ɿ ⁰
894	Xian	the mosquito	蚊子	vẽ²⁴tsɿ⁰	119	vẽ²⁴tsɿ⁰	v ẽ ∼ ²⁴ ts ɿ ⁰		mosquito	878	- v ẽ ∼ ²⁴ ts ɿ ⁰
896	Kunming	the mosquito	蚊子	uə̃³¹tsɿ⁵³	119	uə̃³¹tsɿ⁵³	u ə̃ ∼ ³¹ ts ɿ ⁵³		mosquito	878	u - ə̃ ∼ ³¹ ts ɿ ⁵³
897	Hefei	the mosquito	蚊子	un⁵⁵tsə⁰	119	un⁵⁵tsə⁰	u n ⁵⁵ ts ə ⁰		mosquito	878	- - u n ⁵⁵ ts ə ⁰
898	Yangzhou	the mosquito	蚊子	uəŋ³⁴tsɛ⁰	119	uəŋ³⁴tsɛ⁰	u ə ŋ ³⁴ ts ɛ ⁰		mosquito	878	u - ə ŋ ³⁴ ts ɛ ⁰
899	Suzhou	the mosquito	蚊子	mən²⁴₂₂tsɿ⁴¹₄₄	119	mən²⁴₂₂tsɿ⁴¹₄₄	m ə n ²⁴₂₂ ts ɿ ⁴¹₄₄		mosquito	878	- m ə n ²⁴₂₂ ts ɿ ⁴¹₄₄
900	Wenzhou	the mosquito	蚊蟲	maŋ³¹dʑyoŋ³¹	119	maŋ³¹dʑyoŋ³¹	m a ŋ ³¹ dʑ y o ŋ ³¹		mosquito	879	m a ŋ ³¹ dʑ y o ŋ ³¹
901	Changsha	the mosquito	蚊子	mən³³tsɿ⁰	119	mən³³tsɿ⁰	m ə n ³³ ts ɿ ⁰		mosquito	878	- m ə n ³³ ts ɿ ⁰
902	Nanchang	the mosquito	蚊蟲	un⁵⁵tsʰuŋ²⁴	119	un⁵⁵tsʰuŋ²⁴	u n ⁵⁵ tsʰ u ŋ ²⁴		mosquito	879	- u n ⁵⁵ tsʰ u - ŋ ²⁴
903	Meixian	the mosquito	蚊	mun⁴⁴	119	mun⁴⁴	m u n ⁴⁴		mosquito	877	m u n ⁴⁴
904	Guangzhou	the mosquito	蚊	mɐn²¹₅₅	119	mɐn²¹₅₅	m ɐ n ²¹₅₅		mosquito	877	m ɐ n ²¹₅₅
905	Yangjiang	the mosquito	蚊蟲	mɐn⁴⁴³tʃʰʊŋ⁴⁴³	119	mɐn⁴⁴³tʃʰʊŋ⁴⁴³	m ɐ n ⁴⁴³ tʃʰ ʊ ŋ ⁴⁴³		mosquito	879	m ɐ n ⁴⁴³ tʃʰ ʊ - ŋ ⁴⁴³
906	Xiamen	the mosquito	蠓仔	baŋ⁵¹₅₅ã⁵¹	119	baŋ⁵¹₅₅ã⁵¹	b a ŋ ⁵¹₅₅ ã ∼ ⁵¹		mosquito	908	b a ŋ ⁵¹₅₅ ã ∼ ⁵¹
907	Chaozhou	the mosquito	虻	maŋ⁵³	119	maŋ⁵³	m a ŋ ⁵³		mosquito	876	m a ŋ ⁵³
908	Chaozhou	the mosquito	蚊	[2] buŋ³³	119	buŋ³³	b u ŋ ³³	[2]	mosquito	877	b u ŋ ³³
909	Fuzhou	the mosquito	風蚊	xuŋ⁴⁴muɔŋ⁵²	119	xuŋ⁴⁴muɔŋ⁵²	x u ŋ ⁴⁴ m u ɔ ŋ ⁵²		mosquito	1081	x u ŋ ⁴⁴ m u ɔ ŋ ⁵²
893	Shenyang	the mosquito	蚊子	uən³⁵tsɿ⁰	119	uən³⁵tsɿ⁰	u ə n ³⁵ ts ɿ ⁰		mosquito	878	u - ə n ³⁵ ts ɿ ⁰
895	Chengdu	the mosquito	蚊子	uən³¹tsɿ⁵³	119	uən³¹tsɿ⁵³	u ə n ³¹ ts ɿ ⁵³		mosquito	878	u - ə n ³¹ ts ɿ ⁵³
#
14183	Yangjiang	the mother	阿奶	[3] a³³nai²¹	426	a³³nai²¹	a ³³ n a i ²¹	[3]	mother (mommy)	1010	a ³³ n a i ²¹
14185	Xiamen	the mother	母仔	[2] bu⁵¹a⁵¹₁₁	426	bu⁵¹a⁵¹₁₁	b u ⁵¹ a ⁵¹₁₁	[2]	mother (mommy)	600	b u ⁵¹ a ⁵¹₁₁
14187	Chaozhou	the mother	阿媽	a³³₂₃ma⁵⁵	426	a³³₂₃ma⁵⁵	a ³³₂₃ m a ⁵⁵		mother (mommy)	1014	a ³³₂₃ m a ⁵⁵
14188	Chaozhou	the mother	阿娘	[2] a³³₂₃nie⁵⁵	426	a³³₂₃nie⁵⁵	a ³³₂₃ n i e ⁵⁵	[2]	mother (mommy)	1013	a ³³₂₃ n i e - ⁵⁵
14189	Chaozhou	the mother	阿姈	[3] a³³₂₃ne³³	426	a³³₂₃ne³³	a ³³₂₃ n e ³³	[3]	mother (mommy)	1012	a ³³₂₃ n e ³³
14193	Fuzhou	the mother	娘奶	[3] nouŋ⁵²₃₁nɛ³¹	426	nouŋ⁵²₃₁nɛ³¹	n o u ŋ ⁵²₃₁ n ɛ ³¹	[3]	mother (mommy)	359	n o u ŋ ⁵²₃₁ n ɛ ³¹
14159	Beijing	the mother	媽媽	ma⁵⁵ma⁰	426	ma⁵⁵ma⁰	m a ⁵⁵ m a ⁰		mother (mommy)	372	m a ⁵⁵ m a ⁰
14160	Beijing	the mother	娘	[2] niaŋ³⁵	426	niaŋ³⁵	n i a ŋ ³⁵	[2]	mother (mommy)	355	n i a ŋ ³⁵
14161	Jinan	the mother	娘〔媽〕	ȵiaŋ⁴²(ma⁰)	426	ȵiaŋ⁴²	ȵ i a ŋ ⁴²		mother (mommy)	356	ȵ i a ŋ ⁴²
14162	Shenyang	the mother	媽媽	ma³³ma⁰	426	ma³³ma⁰	m a ³³ m a ⁰		mother (mommy)	372	m a ³³ m a ⁰
14163	Xian	the mother	媽	mɑ²¹	426	mɑ²¹	m ɑ ²¹		mother (mommy)	370	m ɑ ²¹
14164	Chengdu	the mother	媽媽	ma⁴⁴ma⁴⁴	426	ma⁴⁴ma⁴⁴	m a ⁴⁴ m a ⁴⁴		mother (mommy)	372	m a ⁴⁴ m a ⁴⁴
14165	Kunming	the mother	媽	ma⁵³	426	ma⁵³	m a ⁵³		mother (mommy)	370	m a ⁵³
14166	Kunming	the mother	媽媽	[2] ma⁴⁴ma⁴⁴	426	ma⁴⁴ma⁴⁴	m a ⁴⁴ m a ⁴⁴	[2]	mother (mommy)	372	m a ⁴⁴ m a ⁴⁴
14167	Hefei	the mother	媽〔爺〕	ma²¹²(i⁵⁵)	426	ma²¹²	m a ²¹²		mother (mommy)	371	m a ²¹²
14168	Yangzhou	the mother	媽媽	mɑ³¹mɑ³¹	426	mɑ³¹mɑ³¹	m ɑ ³¹ m ɑ ³¹		mother (mommy)	372	m ɑ ³¹ m ɑ ³¹
14169	Yangzhou	the mother	姆媽	[2] ṃ³⁴mɑ³¹	426	ṃ³⁴mɑ³¹	ṃ ³⁴ m ɑ ³¹	[2]	mother (mommy)	351	ṃ ³⁴ m ɑ ³¹
14170	Suzhou	the mother	姆媽	ṃ⁴⁴mɒ⁴⁴₂₁	426	ṃ⁴⁴mɒ⁴⁴₂₁	ṃ ⁴⁴ m ɒ ⁴⁴₂₁		mother (mommy)	351	ṃ ⁴⁴ m ɒ ⁴⁴₂₁
14171	Suzhou	the mother	娘	[2] ȵiaŋ²⁴	426	ȵiaŋ²⁴	ȵ i a ŋ ²⁴	[2]	mother (mommy)	355	ȵ i a ŋ ²⁴
14172	Wenzhou	the mother	阿媽	a²³ma⁴⁵	426	a²³ma⁴⁵	a ²³ m a ⁴⁵		mother (mommy)	1014	a ²³ m a ⁴⁵
14173	Wenzhou	the mother	〔阿〕奶	[2] (a²³)na⁴⁴	426	na⁴⁴	n a ⁴⁴	[2]	mother (mommy)	74	n a ⁴⁴
14174	Changsha	the mother	媽媽	ma³³ma³³	426	ma³³ma³³	m a ³³ m a ³³		mother (mommy)	372	m a ³³ m a ³³
14175	Nanchang	the mother	姆媽	ṃ⁴²ma⁰	426	ṃ⁴²ma⁰	ṃ ⁴² m a ⁰		mother (mommy)	351	ṃ ⁴² m a ⁰
14176	Nanchang	the mother	娘	[2] ȵiɔŋ⁵⁵	426	ȵiɔŋ⁵⁵	ȵ i ɔ ŋ ⁵⁵	[2]	mother (mommy)	355	ȵ i ɔ ŋ ⁵⁵
14177	Meixian	the mother	阿姆	a⁴⁴mɛ⁴⁴	426	a⁴⁴mɛ⁴⁴	a ⁴⁴ m ɛ ⁴⁴		mother (mommy)	1011	a ⁴⁴ m ɛ ⁴⁴
14178	Meixian	the mother	!	[2] @ɔi⁴⁴ɛ⁰	426	@ɔi⁴⁴ɛ⁰	@ ɔ i ⁴⁴ ɛ ⁰	[2]	mother (mommy)	2	@ - ɔ i - ⁴⁴ - - - ɛ - ⁰
14179	Guangzhou	the mother	媽媽	ma⁵⁵₂₁ma⁵⁵	426	ma⁵⁵₂₁ma⁵⁵	m a ⁵⁵₂₁ m a ⁵⁵		mother (mommy)	372	m a ⁵⁵₂₁ m a ⁵⁵
14180	Guangzhou	the mother	老母	[2] lou²³mou²³₃₅	426	lou²³mou²³₃₅	l o u ²³ m o u ²³₃₅	[2]	mother (mommy)	797	l o u ²³ m o u ²³₃₅
14181	Yangjiang	the mother	阿媽	a³³ma²⁴	426	a³³ma²⁴	a ³³ m a ²⁴		mother (mommy)	1014	a ³³ m a ²⁴
14182	Yangjiang	the mother	阿娘	[2] a³³niɛŋ⁴⁴³	426	a³³niɛŋ⁴⁴³	a ³³ n i ɛ ŋ ⁴⁴³	[2]	mother (mommy)	1013	a ³³ n i ɛ ŋ ⁴⁴³
14186	Xiamen	the mother	老母	[3] lau³³₁₁bu⁵¹	426	lau³³₁₁bu⁵¹	l a u ³³₁₁ b u ⁵¹	[3]	mother (mommy)	797	l a u ³³₁₁ b - u ⁵¹
14190	Chaozhou	the mother	阿嬡	[4] a³³₂₃ai⁵⁵➍	426	a³³₂₃ai⁵⁵➍	a ³³₂₃ a i ⁵⁵ ➍	[4]	mother (mommy)	1015	a ³³₂₃ a i ⁵⁵ ➍
14191	Fuzhou	the mother	依 媽	*i⁴⁴ma⁴⁴	426	i⁴⁴ma⁴⁴	i ⁴⁴ m a ⁴⁴	[*]	mother (mommy)	175	i ⁴⁴ m a ⁴⁴
14192	Fuzhou	the mother	依 奶	[2] *i⁴⁴₅₂nɛ³¹	426	i⁴⁴₅₂nɛ³¹	i ⁴⁴₅₂ n ɛ ³¹	[2][*]	mother (mommy)	174	i ⁴⁴₅₂ n ɛ ³¹
14184	Xiamen	the mother	阿母〔仔〕	a⁵⁵₃₃bu⁵¹(a⁵¹₁₁)	426	a⁵⁵₃₃bu⁵¹	a ⁵⁵₃₃ b u ⁵¹		mother (mommy)	1016	a ⁵⁵₃₃ b u ⁵¹
#
26397	Beijing	the mouse or rat	耗子	xau⁵¹tsɿ⁰	70	xau⁵¹tsɿ⁰	x a u ⁵¹ ts ɿ ⁰		rat, mouse	811	x a u ⁵¹ ts ɿ ⁰
26398	Jinan	the mouse or rat	老鼠	lɔ⁵⁵ʂu⁰	70	lɔ⁵⁵ʂu⁰	l ɔ ⁵⁵ ʂ u ⁰		rat, mouse	804	l ɔ - ⁵⁵ ʂ u - ⁰
26399	Shenyang	the mouse or rat	耗子	xau⁴¹tsɿ⁰	70	xau⁴¹tsɿ⁰	x a u ⁴¹ ts ɿ ⁰		rat, mouse	811	x a u ⁴¹ ts ɿ ⁰
26400	Xian	the mouse or rat	老鼠	lɑu⁵³₂₁fu⁰	70	lɑu⁵³₂₁fu⁰	l ɑ u ⁵³₂₁ f u ⁰		rat, mouse	804	l ɑ u ⁵³₂₁ f u - ⁰
26402	Kunming	the mouse or rat	老鼠	lau⁵³tʂʰu⁵³	70	lau⁵³tʂʰu⁵³	l a u ⁵³ tʂʰ u ⁵³		rat, mouse	804	l a u ⁵³ tʂʰ u - ⁵³
26403	Hefei	the mouse or rat	老鼠子	nɔ²⁴tʂʰu²⁴tsə⁰	70	nɔ²⁴tʂʰu²⁴tsə⁰	n ɔ ²⁴ tʂʰ u ²⁴ ts ə ⁰		rat, mouse	805	n ɔ - ²⁴ tʂʰ u ²⁴ ts ə ⁰
26404	Yangzhou	the mouse or rat	老鼠	lɔ⁴²tsʰu⁰	70	lɔ⁴²tsʰu⁰	l ɔ ⁴² tsʰ u ⁰		rat, mouse	804	l ɔ - ⁴² tsʰ u - ⁰
26406	Wenzhou	the mouse or rat	老鼠	lɜ²⁴tsʰei⁴⁵	70	lɜ²⁴tsʰei⁴⁵	l ɜ ²⁴ tsʰ e i ⁴⁵		rat, mouse	804	l ɜ - ²⁴ tsʰ e i ⁴⁵
26408	Nanchang	the mouse or rat	老鼠	lau³¹ɕy²¹³	70	lau³¹ɕy²¹³	l a u ³¹ ɕ y ²¹³		rat, mouse	804	l a u ³¹ ɕ y - ²¹³
26409	Meixian	the mouse or rat	老鼠	lau³¹tsʰu³¹	70	lau³¹tsʰu³¹	l a u ³¹ tsʰ u ³¹		rat, mouse	804	l a u ³¹ tsʰ u - ³¹
26410	Guangzhou	the mouse or rat	老鼠	lou²³ʃy³⁵	70	lou²³ʃy³⁵	l o u ²³ ʃ y ³⁵		rat, mouse	804	l o u ²³ ʃ y - ³⁵
26411	Yangjiang	the mouse or rat	老鼠	lou²¹ʃi²¹	70	lou²¹ʃi²¹	l o u ²¹ ʃ i ²¹		rat, mouse	804	l o u ²¹ ʃ i - ²¹
26412	Xiamen	the mouse or rat	貓鼠	nĩãũ⁵⁵₃₃tsʰu⁵¹	70	nĩãũ⁵⁵₃₃tsʰu⁵¹	n ĩ ã ũ ∼ ⁵⁵₃₃ tsʰ u ⁵¹		rat, mouse	950	n ĩ ã ũ ∼ ⁵⁵₃₃ tsʰ u ⁵¹
26414	Fuzhou	the mouse or rat	老鼠	lɔ³¹₄₅zy³¹(tsʰ-)	70	lɔ³¹₄₅zy³¹	l ɔ ³¹₄₅ z y ³¹		rat, mouse	804	l ɔ - ³¹₄₅ z y - ³¹
26405	Suzhou	the mouse or rat	老蟲	læ³¹₂₂zoŋ²⁴₃₃	70	læ³¹₂₂zoŋ²⁴₃₃	l æ ³¹₂₂ z o ŋ ²⁴₃₃		rat, mouse	801	l æ ³¹₂₂ z o ŋ ²⁴₃₃
26413	Chaozhou	the mouse or rat	貓鼠	ŋiəu³³₃₅tsʰɿ⁵³₂₁	70	ŋiəu³³₃₅tsʰɿ⁵³₂₁	ŋ i ə u ³³₃₅ tsʰ ɿ ⁵³₂₁		rat, mouse	950	ŋ i ə u - ³³₃₅ tsʰ ɿ ⁵³₂₁
26401	Chengdu	the mouse or rat	耗子	xau¹³tsɿ⁵³	70	xau¹³tsɿ⁵³	x a u ¹³ ts ɿ ⁵³		rat, mouse	811	x a u ¹³ ts ɿ ⁵³
26407	Changsha	the mouse or rat	老鼠子	lau⁴¹ɕy⁴¹tsɿ⁰	70	lau⁴¹ɕy⁴¹tsɿ⁰	l a u ⁴¹ ɕ y ⁴¹ ts ɿ ⁰		rat, mouse	805	l a u ⁴¹ ɕ y ⁴¹ ts ɿ ⁰
#
33177	Beijing	the mouth	! 一□水	i⁵¹kʰou²¹⁴₃₅ʂuei²¹⁴	850	i⁵¹kʰou²¹⁴₃₅ʂuei²¹⁴	i ⁵¹ kʰ o u ²¹⁴₃₅ ʂ u e i ²¹⁴		mouth (classifier for water)	35	- i - ⁵¹ kʰ - o u ²¹⁴₃₅ ʂ u e i ²¹⁴
33178	Jinan	the mouth	! 一□水	i²¹³kʰou⁵⁵ʂuei⁵⁵	850	i²¹³kʰou⁵⁵ʂuei⁵⁵	i ²¹³ kʰ o u ⁵⁵ ʂ u e i ⁵⁵		mouth (classifier for water)	35	- i - ²¹³ kʰ - o u ⁵⁵ ʂ u e i ⁵⁵
33179	Shenyang	the mouth	! 一□水	i⁴¹kʰou²¹³₃₅suei²¹³	850	i⁴¹kʰou²¹³₃₅suei²¹³	i ⁴¹ kʰ o u ²¹³₃₅ s u e i ²¹³		mouth (classifier for water)	35	- i - ⁴¹ kʰ - o u ²¹³₃₅ s u e i ²¹³
33180	Xian	the mouth	! 一□水	i²¹kʰou⁵³fei⁵³	850	i²¹kʰou⁵³fei⁵³	i ²¹ kʰ o u ⁵³ f e i ⁵³		mouth (classifier for water)	35	- i - ²¹ kʰ - o u ⁵³ f e - i ⁵³
33181	Chengdu	the mouth	! 一□水	i³¹kʰəu⁵³suei⁵³	850	i³¹kʰəu⁵³suei⁵³	i ³¹ kʰ ə u ⁵³ s u e i ⁵³		mouth (classifier for water)	35	- i - ³¹ kʰ - ə u ⁵³ s u e i ⁵³
33182	Kunming	the mouth	! 一□水	i³¹₁₃kʰəu⁵³ʂue⁵³	850	i³¹₁₃kʰəu⁵³ʂue⁵³	i ³¹₁₃ kʰ ə u ⁵³ ʂ u e ⁵³		mouth (classifier for water)	35	- i - ³¹₁₃ kʰ - ə u ⁵³ ʂ u - e ⁵³
33183	Hefei	the mouth	! 一□水	iəʔ⁴kʰɯ²⁴ʂui²⁴	850	iəʔ⁴kʰɯ²⁴ʂui²⁴	i ə ʔ ⁴ kʰ ɯ ²⁴ ʂ u i ²⁴		mouth (classifier for water)	35	i ə ʔ ⁴ kʰ - - ɯ ²⁴ ʂ u - i ²⁴
33184	Yangzhou	the mouth	! 一□水	iəʔ⁴kʰɤɯ⁴²suəi⁴²	850	iəʔ⁴kʰɤɯ⁴²suəi⁴²	i ə ʔ ⁴ kʰ ɤ ɯ ⁴² s u ə i ⁴²		mouth (classifier for water)	35	i ə ʔ ⁴ kʰ - ɤ ɯ ⁴² s u ə i ⁴²
33185	Suzhou	the mouth	! 一□水	iɪʔ⁴kʰʏ⁴¹sʮ⁴¹	850	iɪʔ⁴kʰʏ⁴¹sʮ⁴¹	i ɪ ʔ ⁴ kʰ ʏ ⁴¹ s ʮ ⁴¹		mouth (classifier for water)	35	i ɪ ʔ ⁴ kʰ - - ʏ ⁴¹ s - - ʮ ⁴¹
33186	Wenzhou	the mouth	! 一□水	i²³kʰau⁴⁵sๅ⁴⁵	850	i²³kʰau⁴⁵sๅ⁴⁵	i ²³ kʰ a u ⁴⁵ s ๅ ⁴⁵		mouth (classifier for water)	35	- i - ²³ kʰ - a u ⁴⁵ s ๅ - - ⁴⁵
33187	Changsha	the mouth	! 一□水	i²⁴kʰəu⁴¹ɕyei⁴¹	850	i²⁴kʰəu⁴¹ɕyei⁴¹	i ²⁴ kʰ ə u ⁴¹ ɕ y e i ⁴¹		mouth (classifier for water)	35	- i - ²⁴ kʰ - ə u ⁴¹ ɕ y e i ⁴¹
33188	Nanchang	the mouth	! 一□水	it⁵kʰiɛu²¹³sui²¹³	850	it⁵kʰiɛu²¹³sui²¹³	i t ⁵ kʰ i ɛ u ²¹³ s u i ²¹³		mouth (classifier for water)	35	- i t ⁵ kʰ i ɛ u ²¹³ s u - i ²¹³
33189	Meixian	the mouth	! 一□水	jit²¹kʰɛu³¹sui³¹	850	jit²¹kʰɛu³¹sui³¹	j i t ²¹ kʰ ɛ u ³¹ s u i ³¹		mouth (classifier for water)	35	j i t ²¹ kʰ - ɛ u ³¹ s u - i ³¹
33190	Guangzhou	the mouth	一啖水	jɐt⁵tam²²ʃøy³⁵	850	jɐt⁵tam²²ʃøy³⁵	j ɐ t ⁵ t a m ²² ʃ ø y ³⁵		mouth (classifier for water)	81	j ɐ t ⁵ t a m ²² ʃ ø y ³⁵
33191	Yangjiang	the mouth	一啖水	jɐt²⁴tam⁴⁵⁴ʃui²¹	850	jɐt²⁴tam⁴⁵⁴ʃui²¹	j ɐ t ²⁴ t a m ⁴⁵⁴ ʃ u i ²¹		mouth (classifier for water)	81	j ɐ t ²⁴ t a m ⁴⁵⁴ ʃ u i ²¹
33192	Xiamen	the mouth	一咀水	tsit⁵₃₂tsʰui¹¹₅₁tsui⁵¹	850	tsit⁵₃₂tsʰui¹¹₅₁tsui⁵¹	ts i t ⁵₃₂ tsʰ u i ¹¹₅₁ ts u i ⁵¹		mouth (classifier for water)	80	ts i t ⁵₃₂ tsʰ u i ¹¹₅₁ ts u i ⁵¹
