# Wordlist

# DATA
ID	GFN	CONCEPT	LGID	RGEN	STEDT_GLOSS	REFLEX	DOCULECT	SRCID	SRCABBR	STEDT_RN	IPA	TOKENS
76758	n	noon	1846	383663	noon	jə̱³³tə̃²¹tsa⁴²ka̱³³	Bai (Jianchuan)	0750.48	TBL	76758	jə̱³³tə̃²¹tsa⁴²ka̱³³	j ə̱ ³³ ◦ t ə̃ ∼ ²¹ ◦ ts a ⁴² ◦ k a̱ ³³
40157	n	noon	1826	383618	noon	ȵĩ¹³ŋgu⁵⁵	Tibetan (Batang)	0750.03	TBL	40157	ȵĩ¹³ŋgu⁵⁵	ȵ ĩ ∼ ¹³ ŋ ◦ g u ⁵⁵
12095	n	noon	1810	383630	noon	tʂə³³tʂe⁵³pu³³	Muya	0750.15	TBL	12095	tʂə³³tʂe⁵³pu³³	tʂ ə ³³ ◦ tʂ e ⁵³ ◦ p u ³³
45708	n	noon	1829	383647	noon	ŋji³⁵kauŋ³¹tu̱⁵⁵	Bola (Luxi)	0750.32	TBL	45708	ŋji³⁵kauŋ³¹tu̱⁵⁵	ŋ j i ³⁵ ◦ k a u ŋ ³¹ ◦ t u̱ ⁵⁵
78693	n	noon	1847	383664	noon	pan³⁵jin⁵⁵tsoŋ⁵⁵	Tujia	0750.49	TBL	78693	pan³⁵jin⁵⁵tsoŋ⁵⁵	p a n ³⁵ ◦ j i n ⁵⁵ ◦ ts o ŋ ⁵⁵
80198	n	noon	1848	383620	noon	ȵə ma koŋ	Tibetan (Alike)	0750.05	TBL	80198	ȵə ma koŋ	ȵ ə _ m a _ k o ŋ
47527	n	noon	1830	383648	noon	ŋjei⁵⁵kuŋ³¹	Leqi (Luxi)	0750.33	TBL	47527	ŋjei⁵⁵kuŋ³¹	ŋ j e i ⁵⁵ ◦ k u ŋ ³¹
15673	n	noon	1812	383632	noon	jæ³³tshɿ⁵⁵ʁu³⁵	Xumi	0750.17	TBL	15673	jæ³³tshɿ⁵⁵ʁu³⁵	j æ ³³ ◦ tsh ɿ ⁵⁵ ◦ ʁ u ³⁵
81765	n	noon	1849	383665	noon	*	Karen	0750.50	TBL	81765	*	*
49230	n	noon	1831	383649	noon	ȵi³³khɹɯ³¹	Nusu (Central)	0750.34	TBL	49230	ȵi³³khɹɯ³¹	ȵ i ³³ ◦ kh ɹ ɯ ³¹
17549	n	noon	1813	383633	noon	ndʐu⁵⁵dzɿ⁵⁵	Lyuzu	0750.18	TBL	17549	ndʐu⁵⁵dzɿ⁵⁵	n ◦ dʐ u ⁵⁵ ◦ dz ɿ ⁵⁵
83323	n	noon	1850	383621	noon	ȵin³⁵kuŋ⁵⁵	Cuona Menba	0750.06	TBL	83323	ȵin³⁵kuŋ⁵⁵	ȵ i n ³⁵ ◦ k u ŋ ⁵⁵
42068	n	noon	1827	383645	noon	ŋji⁵⁵kuŋ⁵¹tu̱²¹	Atsi [Zaiwa]	0750.30	TBL	42068	ŋji⁵⁵kuŋ⁵¹tu̱²¹	ŋ j i ⁵⁵ ◦ k u ŋ ⁵¹ ◦ t u̱ ²¹
51057	n	noon	1832	383650	noon	mɑ⁵⁵ɬɔ²¹	Yi (Xide)	0750.35	TBL	51057	mɑ⁵⁵ɬɔ²¹	m ɑ ⁵⁵ ◦ ɬ ɔ ²¹
14009	n	noon	1811	383631	noon	tsɑ̃³¹dʑa³⁵	Guiqiong	0750.16	TBL	14009	tsɑ̃³¹dʑa³⁵	ts ɑ̃ ∼ ³¹ ◦ dʑ a ³⁵
19387	n	noon	1814	383634	noon	ʃă³¹ni⁵⁵ kă³¹a³³	Jingpho	0750.19	TBL	19387	ʃă³¹ni⁵⁵ kă³¹a³³	ʃ ă ³¹ ◦ n i ⁵⁵ _ k ă ³¹ a ³³
85152	n	noon	1851	383622	noon	ŋam je naŋ	Motuo Menba	0750.07	TBL	85152	ŋam je naŋ	ŋ a m _ j e _ n a ŋ
53018	n	noon	1833	383651	noon	da²¹ȵȳ²¹ɕy⁵⁵	Yi (Weishan)	0750.36	TBL	53018	da²¹ȵȳ²¹ɕy⁵⁵	d a ²¹ ȵ ȳ ²¹ ◦ ɕ y ⁵⁵
21371	n	noon	1815	383617	noon	ȵĩ¹³kuŋ⁵⁵	Tibetan (Lhasa)	0750.02	TBL	21371	ȵĩ¹³kuŋ⁵⁵	ȵ ĩ ∼ ¹³ ◦ k u ŋ ⁵⁵
54911	n	noon	1834	383652	noon	mo²¹lo̱³³	Yi (Nanhua)	0750.37	TBL	54911	mo²¹lo̱³³	m o ²¹ ◦ l o̱ ³³
88787	n	noon	1853	383624	noon	ʃyə̃⁵⁵	Pumi (Lanping)	0750.09	TBL	88787	ʃyə̃⁵⁵	ʃ y ə̃ ∼ ⁵⁵
23393	n	noon	1816	383635	noon	nɑm⁵³ɑ³¹duŋ⁵³	Dulong	0750.20	TBL	23393	nɑm⁵³ɑ³¹duŋ⁵³	n ɑ m ⁵³ ɑ ³¹ ◦ d u ŋ ⁵³
56757	n	noon	1835	383653	noon	ɳtʂhɒ³³dzu³³thu⁵⁵	Yi (Wuding)	0750.38	TBL	56757	ɳtʂhɒ³³dzu³³thu⁵⁵	ɳ ◦ tʂh ɒ ³³ ◦ dz u ³³ ◦ th u ⁵⁵
64110	n	noon	1839	383656	noon	nɔ³³ɣɔ⁵⁵ɣɔ⁵⁵lu³³	Hani (Lüchun)	0750.41	TBL	64110	nɔ³³ɣɔ⁵⁵ɣɔ⁵⁵lu³³	n ɔ ³³ ◦ ɣ ɔ ⁵⁵ ◦ ɣ ɔ ⁵⁵ ◦ l u ³³
25218	n	noon	1817	383636	noon	ɑ³¹iɑŋ³¹mɯ³¹ɹuŋ³¹	Nung	0750.21	TBL	25218	ɑ³¹iɑŋ³¹mɯ³¹ɹuŋ³¹	ɑ ³¹ i ɑ ŋ ³¹ ◦ m ɯ ³¹ ◦ ɹ u ŋ ³¹
75048	n	noon	1845	383662	noon	m³¹lo⁵³	Gazhuo	0750.47	TBL	75048	m³¹lo⁵³	m ³¹ ◦ l o ⁵³
58687	n	noon	1836	383654	noon	n̩⁵⁵lu⁴⁴	Yi (Sani)	0750.39	TBL	58687	n̩⁵⁵lu⁴⁴	n̩ ⁵⁵ ◦ l u ⁴⁴
26695	n	noon	1818	383637	noon	n̥n⁵³thɯ³¹boŋ³⁵	Darang [Taraon]	0750.22	TBL	26695	n̥n⁵³thɯ³¹boŋ³⁵	n̥ n ⁵³ ◦ th ɯ ³¹ ◦ b o ŋ ³⁵
28120	n	noon	1819	383638	noon	ŋin⁵⁵lɑi⁵⁵	Kaman [Miju]	0750.23	TBL	28120	ŋin⁵⁵lɑi⁵⁵	ŋ i n ⁵⁵ ◦ l ɑ i ⁵⁵
62278	n	noon	1838	383655	noon	mo̱³¹lo³³ko³³	Lisu	0750.40	TBL	62278	mo̱³¹lo³³ko³³	m o̱ ³¹ ◦ l o ³³ ◦ k o ³³
86856	n	noon	1852	383623	noon	dzɛj	Qiang (Mawo)	0750.08	TBL	86856	dzɛj	dz ɛ j
29618	n	noon	1820	383639	noon	loŋ goŋ	Bokar	0750.24	TBL	29618	loŋ goŋ	l o ŋ _ g o ŋ
31473	n	noon	1821	383640	noon	ȵi⁵⁵boŋ⁵⁵mɑ⁵⁵	Yidu	0750.25	TBL	31473	ȵi⁵⁵boŋ⁵⁵mɑ⁵⁵	ȵ i ⁵⁵ ◦ b o ŋ ⁵⁵ ◦ m ɑ ⁵⁵
#
66237		old (of person)	1840	399472	old / elderly	tshv̩⁵⁵mu³¹mu³¹	Hani (Mojiang)	1058.42	TBL	66237	tshv̩⁵⁵mu³¹mu³¹	tsh v̩ ⁵⁵ ◦ m u ³¹ ◦ m u ³¹
1195		old (of person)	1804	399433	old / elderly	rgas po	Tibetan (Written)	1058.01	TBL	1195	rgas po	r ◦ g a s _ p o
35094		old (of person)	1823	399457	old / elderly	o²²	Burmese (Rangoon)	1058.27	TBL	35094	o²²	o ²²
49540		old (of person)	1831	399464	old / elderly	mɯ⁵⁵	Nusu (Central)	1058.34	TBL	49540	mɯ⁵⁵	m ɯ ⁵⁵
33197		old (of person)	1822	399456	old / elderly	o²	Burmese (Written)	1058.26	TBL	33197	o²	o ²
36957		old (of person)	1824	399458	old / elderly	muaŋ³¹	Achang (Longchuan)	1058.28	TBL	36957	muaŋ³¹	m u a ŋ ³¹
69861		old (of person)	1842	399474	old / elderly	tsə⁴⁴ɬi⁴⁴	Jinuo	1058.44	TBL	69861	tsə⁴⁴ɬi⁴⁴	ts ə ⁴⁴ ◦ ɬ i ⁴⁴
