# Wordlist

# DATA
ID	GFN	CONCEPT	LGID	RGEN	STEDT_GLOSS	REFLEX	DOCULECT	SRCID	SRCABBR
11061	v.	to kill	1809	424267	kill	she⁵⁵	Zhaba (Daofu County)	1602.14	TBL
77702	v.	to kill	1846	424260	kill	ɕɑ̱³³	Bai (Jianchuan)	1602.48	TBL
12986	v.	to kill	1810	424227	kill	nɐ³³ sɐ⁵³	Muya	1602.15	TBL
79287	v.	to kill	1847	424261	kill	pu³⁵	Tujia	1602.49	TBL
46555	v.	to kill	1829	424244	kill	sɛ̱ʔ⁵⁵	Bola (Luxi)	1602.32	TBL
80863	v.	to kill	1848	424217	kill	psat	Tibetan (Alike)	1602.05	TBL
48281	v.	to kill	1830	424245	kill	sa̱ːt⁵⁵	Leqi (Luxi)	1602.33	TBL
84125	v.	to kill	1850	424218	kill / slaughter (an animal)	sɔt⁵³ ta³¹	Cuona Menba	1602.06	TBL
16523	v.	to kill	1812	424229	kill (a person)	si⁵⁵	Xumi	1602.17	TBL
16524	v.	to kill	1812	424268	kill / slaughter (an animal)	qhɑo⁵⁵	Xumi	1602.17	TBL
82425	v.	to kill	1849	424262	kill	ma³³tθi⁵⁵	Karen	1602.50	TBL
50037	v.	to kill	1831	424246	kill	sɚ̱⁵³	Nusu (Central)	1602.34	TBL
18385	v.	to kill	1813	424230	kill (a person)	ngaɹ⁵³	Lyuzu	1602.18	TBL
18386	v.	to kill	1813	424269	kill / slaughter (an animal)	ntʂhɿ⁵³	Lyuzu	1602.18	TBL
57685	v.	to kill	1835	424250	kill	xu³³	Yi (Wuding)	1602.38	TBL
74075	v.	to kill	1844	424258	kill (a person)	nGuo³¹	Namuyi	1602.46	TBL
51999	v.	to kill	1832	424247	kill (a person)	si⁵⁵	Yi (Xide)	1602.35	TBL
52000	v.	to kill	1832	424272	kill / slaughter (an animal)	tɕhɿ³³	Yi (Xide)	1602.35	TBL
20247	v.	to kill	1814	424231	kill	sat³¹	Jingpho	1602.19	TBL
53901	v.	to kill	1833	424248	kill	ɕɪ̱²¹	Yi (Weishan)	1602.36	TBL
9163	v.	to kill	1808	424225	kill	pse⁵⁵	Queyu (Xinlong)	1602.13	TBL
87758	v.	to kill	1852	424220	kill	tʃə	Qiang (Mawo)	1602.08	TBL
22346	v.	to kill	1815	424214	kill	sɛ⁵²	Tibetan (Lhasa)	1602.02	TBL
14723	v.	to kill	1811	424228	kill	se⁵⁵	Guiqiong	1602.16	TBL
55766	v.	to kill	1834	424249	kill	se̱⁵⁵	Yi (Nanhua)	1602.37	TBL
85853	v.	to kill	1851	424219	kill	ɕe	Motuo Menba	1602.07	TBL
89639	v.	to kill	1853	424221	kill / slaughter (an animal)	thə¹³suɛ¹³	Pumi (Lanping)	1602.09	TBL
24248	v.	to kill	1816	424232	kill	sɑt⁵⁵	Dulong	1602.20	TBL
25815	v.	to kill	1817	424233	kill	sɑn⁵⁵ u³¹	Nung	1602.21	TBL
59520	v.	to kill	1836	424251	kill	xɒ¹¹	Yi (Sani)	1602.39	TBL
27249	v.	to kill	1818	424234	kill	se⁵⁵	Darang [Taraon]	1602.22	TBL
61307	v.	to kill	1837	424216	kill (a person)	sɕl	Tibetan (Xiahe)	1602.04	TBL
61308	v.	to kill	1837	424265	kill / slaughter (an animal)	ɕa	Tibetan (Xiahe)	1602.04	TBL
28690	v.	to kill	1819	424235	kill	sɑt⁵⁵	Kaman [Miju]	1602.23	TBL
74076	v.	to kill	1844	424273	kill / slaughter (an animal)	tu³⁵	Namuyi	1602.46	TBL
63130	v.	to kill	1838	424252	kill	se̱³¹	Lisu	1602.40	TBL
30498	v.	to kill	1820	424236	kill	men	Bokar	1602.24	TBL
32000	v.	to kill	1821	424237	kill	mu⁵⁵	Yidu	1602.25	TBL
64929	v.	to kill	1839	424253	kill	se̱³¹	Hani (Lüchun)	1602.41	TBL
#
33807	v.	to know	1822	425842	familiar with, be / know sthg. o	tθi¹ kjwɑm³	Burmese (Written)	1636.26	TBL
66789	v.	to know	1840	425858	familiar with, be / know sthg. o	ʃv̩³⁵	Hani (Mojiang)	1636.42	TBL
1825	v.	to know	1804	425821	familiar with, be / know sthg. o	bjaŋ	Tibetan (Written)	1636.01	TBL
1826	v.	to know	1804	425865	familiar with, be / know sthg. o	rgjus jod	Tibetan (Written)	1636.01	TBL
35704	v.	to know	1823	425843	familiar with, be / know sthg. o	tθi⁵³tɕwɑ̃⁵⁵	Burmese (Rangoon)	1636.27	TBL
37491	v.	to know	1824	425844	familiar with, be / know sthg. o	sa³⁵	Achang (Longchuan)	1636.28	TBL
70429	v.	to know	1842	425860	familiar with, be / know sthg. o	tsœ³³	Jinuo	1636.44	TBL
5380	v.	to know	1806	425829	familiar with, be / know sthg. o	kɑ ʃot	rGyalrong (Maerkang)	1636.11	TBL
39194	v.	to know	1825	425845	familiar with, be / know sthg. o	sa³⁵	Achang (Xiandao)	1636.29	TBL
72270	v.	to know	1843	425861	familiar with, be / know sthg. o	sɿ³³sɿ³³	Naxi	1636.45	TBL
7358	v.	to know	1807	425830	familiar with, be / know sthg. o	ndʐi ndʐi	Daofu	1636.12	TBL
41088	v.	to know	1826	425823	familiar with, be / know sthg. o	dʑyʔ²³¹ jøʔ²³¹	Tibetan (Batang)	1636.03	TBL
9191	v.	to know	1808	425831	familiar with, be / know sthg. o	tu¹³ȵe³³ xa⁵⁵kuə¹³	Queyu (Xinlong)	1636.13	TBL
42983	v.	to know	1827	425846	familiar with, be / know sthg. o	se⁵⁵	Atsi [Zaiwa]	1636.30	TBL
11095	v.	to know	1809	425832	familiar with, be / know sthg. o	ɟjʌ⁵⁵ nʌ¹³	Zhaba (Daofu County)	1636.14	TBL
44752	v.	to know	1828	425847	familiar with, be / know sthg. o	sɛ⁵⁵	Langsu (Luxi)	1636.31	TBL
77741	v.	to know	1846	425864	familiar with, be / know sthg. o	tsa⁴²tso̱²¹	Bai (Jianchuan)	1636.48	TBL
13024	v.	to know	1810	425833	familiar with, be / know sthg. o	dʑɐ⁵³jɐ³³ŋɐ⁵³	Muya	1636.15	TBL
46589	v.	to know	1829	425848	familiar with, be / know sthg. o	tʃə̆⁵⁵sɛ³⁵	Bola (Luxi)	1636.32	TBL
48310	v.	to know	1830	425849	familiar with, be / know sthg. o	sɛ̱⁵³	Leqi (Luxi)	1636.33	TBL
16558	v.	to know	1812	425835	familiar with, be / know sthg. o	sɛ⁵³	Xumi	1636.17	TBL
50069	v.	to know	1831	425850	familiar with, be / know sthg. o	su̱⁵³	Nusu (Central)	1636.34	TBL
18420	v.	to know	1813	425836	familiar with, be / know sthg. o	phu⁵³khe³³dʑu⁵³	Lyuzu	1636.18	TBL
68609	v.	to know	1841	425859	familiar with, be / know sthg. o	ɕi¹¹	Lahu (Lancang)	1636.43	TBL
52037	v.	to know	1832	425851	familiar with, be / know sthg. o	dzi³³ sɿ³⁴	Yi (Xide)	1636.35	TBL
20279	v.	to know	1814	425837	familiar with, be / know sthg. o	mon³¹	Jingpho	1636.19	TBL
53940	v.	to know	1833	425852	familiar with, be / know sthg. o	sa²¹	Yi (Weishan)	1636.36	TBL
87798	v.	to know	1852	425827	familiar with, be / know sthg. o	sə	Qiang (Mawo)	1636.08	TBL
22385	v.	to know	1815	425822	familiar with, be / know sthg. o	tɕhaŋ¹³	Tibetan (Lhasa)	1636.02	TBL
22386	v.	to know	1815	425866	familiar with, be / know sthg. o	cy¹³²jø¹³²	Tibetan (Lhasa)	1636.02	TBL
14747	v.	to know	1811	425834	familiar with, be / know sthg. o	tɕu⁵⁵ʒə³³ʒə³³ma⁵⁵sə⁵⁵	Guiqiong	1636.16	TBL
55801	v.	to know	1834	425853	familiar with, be / know sthg. o	sæ⁵⁵	Yi (Nanhua)	1636.37	TBL
84159	v.	to know	1850	425826	familiar with, be / know sthg. o	ŋo³⁵ ɕeʔ⁵³ ti⁵⁵ neʔ³¹	Cuona Menba	1636.06	TBL
89674	v.	to know	1853	425828	familiar with, be / know sthg. o	mã◦sə¹³	Pumi (Lanping)	1636.09	TBL
24282	v.	to know	1816	425838	familiar with, be / know sthg. o	dʑɔ⁵⁵	Dulong	1636.20	TBL
57719	v.	to know	1835	425854	familiar with, be / know sthg. o	kɤ̱² sɚ̱⁵⁵	Yi (Wuding)	1636.38	TBL
80885	v.	to know	1848	425825	familiar with, be / know sthg. o	xi	Tibetan (Alike)	1636.05	TBL
59556	v.	to know	1836	425855	familiar with, be / know sthg. o	kv̩³³ sɑ⁵⁵	Yi (Sani)	1636.39	TBL
61339	v.	to know	1837	425824	familiar with, be / know sthg. o	tɕha jol	Tibetan (Xiahe)	1636.04	TBL
28710	v.	to know	1819	425840	familiar with, be / know sthg. o	ŋit³⁵kɹɑm⁵⁵	Kaman [Miju]	1636.23	TBL
75820	v.	to know	1845	425863	familiar with, be / know sthg. o	sɿ⁵⁵ja³³	Gazhuo	1636.47	TBL
74108	v.	to know	1844	425862	familiar with, be / know sthg. o	tɕhi³¹sɿ³¹sɿ³¹	Namuyi	1636.46	TBL
63164	v.	to know	1838	425856	familiar with, be / know sthg. o	sɯ⁵⁵	Lisu	1636.40	TBL
30538	v.	to know	1820	425841	familiar with, be / know sthg. o	tɕen	Bokar	1636.24	TBL
64962	v.	to know	1839	425857	familiar with, be / know sthg. o	su³¹	Hani (Lüchun)	1636.41	TBL
27267	v.	to know	1818	425839	familiar with, be / know sthg. o	kɑ³¹sɑ⁵³gɑ³¹	Darang [Taraon]	1636.22	TBL
#
33907	v.	to laugh	1822	430499	laugh / smile	rɑj²	Burmese (Written)	1735.26	TBL
66886	v.	to laugh	1840	430515	laugh / smile	u⁵⁵ʃɿ⁵⁵	Hani (Mojiang)	1735.42	TBL
1942	v.	to laugh	1804	430475	laugh / smile	dgod ɕor	Tibetan (Written)	1735.01	TBL
35804	v.	to laugh	1823	430500	laugh / smile	ji²²	Burmese (Rangoon)	1735.27	TBL
87906	v.	to laugh	1852	430482	laugh / smile	dʐɑ ɕtɕə	Qiang (Mawo)	1735.08	TBL
68708	v.	to laugh	1841	430516	laugh / smile	ɣɯ³¹	Lahu (Lancang)	1735.43	TBL
3646	v.	to laugh	1805	430484	laugh / smile	ʂɑ¹¹ʂɑ⁵⁵	Pumi (Jiulong)	1735.10	TBL
37584	v.	to laugh	1824	430501	laugh / smile	ʐə⁵⁵	Achang (Longchuan)	1735.28	TBL
70527	v.	to laugh	1842	430517	laugh / smile	ɣɯ⁴²	Jinuo	1735.44	TBL
5480	v.	to laugh	1806	430485	laugh / smile	kɑ nɑ ri	rGyalrong (Maerkang)	1735.11	TBL
39280	v.	to laugh	1825	430502	laugh / smile	ʐɯ⁵⁵	Achang (Xiandao)	1735.29	TBL
7460	v.	to laugh	1807	430486	laugh / smile	qhɛ	Daofu	1735.12	TBL
72363	v.	to laugh	1843	430518	laugh / smile	zæ²¹	Naxi	1735.45	TBL
41195	v.	to laugh	1826	430477	laugh / smile	ga¹³	Tibetan (Batang)	1735.03	TBL
41196	v.	to laugh	1826	430525	laugh / smile	gøʔ⁵³xho⁵⁵	Tibetan (Batang)	1735.03	TBL
43083	v.	to laugh	1827	430503	laugh / smile	vui⁵¹	Atsi [Zaiwa]	1735.30	TBL
75904	v.	to laugh	1845	430520	laugh / smile	ji³²³sa³³	Gazhuo	1735.47	TBL
11199	v.	to laugh	1809	430487	laugh / smile	dʐə⁵⁵ʂte⁵⁵	Zhaba (Daofu County)	1735.14	TBL
44848	v.	to laugh	1828	430504	laugh / smile	ɣə³¹	Langsu (Luxi)	1735.31	TBL
77851	v.	to laugh	1846	430521	laugh / smile	so²¹	Bai (Jianchuan)	1735.48	TBL
13128	v.	to laugh	1810	430488	laugh / smile	ni³³ri⁵⁵	Muya	1735.15	TBL
79365	v.	to laugh	1847	430522	laugh / smile	ȵie⁵³	Tujia	1735.49	TBL
46688	v.	to laugh	1829	430505	laugh / smile	ɣəi⁵⁵	Bola (Luxi)	1735.32	TBL
14819	v.	to laugh	1811	430489	laugh / smile	ɣi³⁵	Guiqiong	1735.16	TBL
48395	v.	to laugh	1830	430506	laugh / smile	jiː³¹	Leqi (Luxi)	1735.33	TBL
63263	v.	to laugh	1838	430513	laugh / smile	xɯ³¹	Lisu	1735.40	TBL
16660	v.	to laugh	1812	430490	laugh / smile	ra³³be⁵⁵	Xumi	1735.17	TBL
82519	v.	to laugh	1849	430523	laugh / smile	ni³³	Karen	1735.50	TBL
50156	v.	to laugh	1831	430507	laugh / smile	ɣɹe³³	Nusu (Central)	1735.34	TBL
84258	v.	to laugh	1850	430480	laugh / smile	cen³⁵tar⁵⁵	Cuona Menba	1735.06	TBL
74203	v.	to laugh	1844	430519	laugh / smile	dʐɿ³³dʐɿ⁵⁵	Namuyi	1735.46	TBL
52149	v.	to laugh	1832	430508	laugh / smile	ʑɿ³³	Yi (Xide)	1735.35	TBL
20382	v.	to laugh	1814	430492	laugh / smile	mă³¹|ni³³	Jingpho	1735.19	TBL
54048	v.	to laugh	1833	430509	laugh / smile	ʑᴇ⁵⁵	Yi (Weishan)	1735.36	TBL
22501	v.	to laugh	1815	430476	laugh / smile	kɛ¹³mo⁵⁵ kɛ¹³²	Tibetan (Lhasa)	1735.02	TBL
22502	v.	to laugh	1815	430524	laugh / smile	ɕoː⁵⁵	Tibetan (Lhasa)	1735.02	TBL
55902	v.	to laugh	1834	430510	laugh / smile	ʑe³³	Yi (Nanhua)	1735.37	TBL
89772	v.	to laugh	1853	430483	laugh / smile	ʃɑ¹³	Pumi (Lanping)	1735.09	TBL
85969	v.	to laugh	1851	430481	laugh / smile	ŋar	Motuo Menba	1735.07	TBL
24375	v.	to laugh	1816	430493	laugh / smile	ɛt⁵⁵	Dulong	1735.20	TBL
57837	v.	to laugh	1835	430511	laugh / smile	ɣɔ¹¹	Yi (Wuding)	1735.38	TBL
25890	v.	to laugh	1817	430494	laugh / smile	ɑ³¹xi⁵⁵	Nung	1735.21	TBL
59653	v.	to laugh	1836	430512	laugh / smile	jæ³³	Yi (Sani)	1735.39	TBL
80958	v.	to laugh	1848	430479	laugh / smile	wgat	Tibetan (Alike)	1735.05	TBL
27323	v.	to laugh	1818	430495	laugh / smile	mɑ³¹ɹɑ⁵⁵	Darang [Taraon]	1735.22	TBL
61436	v.	to laugh	1837	430478	laugh / smile	gol	Tibetan (Xiahe)	1735.04	TBL
28767	v.	to laugh	1819	430496	laugh / smile	k◦ɹit⁵⁵	Kaman [Miju]	1735.23	TBL
18526	v.	to laugh	1813	430491	laugh / smile	əɹ³⁵	Lyuzu	1735.18	TBL
30636	v.	to laugh	1820	430497	laugh / smile	ȵir	Bokar	1735.24	TBL
32065	v.	to laugh	1821	430498	laugh / smile	mɑ⁵⁵ɹɑ⁵⁵	Yidu	1735.25	TBL
65056	v.	to laugh	1839	430514	laugh / smile	ɯ⁵⁵	Hani (Lüchun)	1735.41	TBL
#
33846	v.	to lick	1822	427682	lick / lap	jɑk⁴	Burmese (Written)	1674.26	TBL
66826	v.	to lick	1840	427698	lick / lap	mɤ³¹	Hani (Mojiang)	1674.42	TBL
1873	v.	to lick	1804	427658	lick / lap	ldag	Tibetan (Written)	1674.01	TBL
35743	v.	to lick	1823	427683	lick / lap	jɛʔ⁴	Burmese (Rangoon)	1674.27	TBL
68647	v.	to lick	1841	427699	lick / lap	ɕɔ³³lɛ²¹	Lahu (Lancang)	1674.43	TBL
3592	v.	to lick	1805	427667	lick / lap	tɕu¹¹ ndʐɛ³⁵	Pumi (Jiulong)	1674.10	TBL
70467	v.	to lick	1842	427700	lick / lap	mrə⁵⁵	Jinuo	1674.44	TBL
84197	v.	to lick	1850	427663	lick / lap	kla³⁵	Cuona Menba	1674.06	TBL
5418	v.	to lick	1806	427668	lick / lap	kɑ nə ntsok	rGyalrong (Maerkang)	1674.11	TBL
39231	v.	to lick	1825	427685	lick / lap	lɛʔ⁵⁵	Achang (Xiandao)	1674.29	TBL
72306	v.	to lick	1843	427701	lick / lap	iə²¹	Naxi	1674.45	TBL
41130	v.	to lick	1826	427660	lick / lap	ɕoʔ²³¹	Tibetan (Batang)	1674.03	TBL
41131	v.	to lick	1826	427707	lick / lap	dɑʔ⁵³	Tibetan (Batang)	1674.03	TBL
9228	v.	to lick	1808	427670	lick / lap	ɣɯ¹³pur⁵⁵dʑyə¹³	Queyu (Xinlong)	1674.13	TBL
43022	v.	to lick	1827	427686	lick / lap	joʔ²¹	Atsi [Zaiwa]	1674.30	TBL
75857	v.	to lick	1845	427703	lick / lap	lɤ⁵³	Gazhuo	1674.47	TBL
11135	v.	to lick	1809	427671	lick / lap	ə⁵⁵da⁵⁵	Zhaba (Daofu County)	1674.14	TBL
7397	v.	to lick	1807	427669	lick / lap	pqɑ	Daofu	1674.12	TBL
44791	v.	to lick	1828	427687	lick / lap	jɔʔ³¹	Langsu (Luxi)	1674.31	TBL
77782	v.	to lick	1846	427704	lick / lap	tsa³³	Bai (Jianchuan)	1674.48	TBL
13065	v.	to lick	1810	427672	lick / lap	thi³³ndʑuɐ⁵³læ³³	Muya	1674.15	TBL
79330	v.	to lick	1847	427705	lick / lap	la³⁵	Tujia	1674.49	TBL
46629	v.	to lick	1829	427688	lick / lap	jaʔ³¹	Bola (Luxi)	1674.32	TBL
80914	v.	to lick	1848	427708	lick / lap	rdak	Tibetan (Alike)	1674.05	TBL
48344	v.	to lick	1830	427689	lick / lap	jɔːʔ³¹	Leqi (Luxi)	1674.33	TBL
16599	v.	to lick	1812	427673	lick / lap	ji³⁵	Xumi	1674.17	TBL
82479	v.	to lick	1849	427706	lick / lap	ɔ³¹li̱⁵⁵	Karen	1674.50	TBL
50104	v.	to lick	1831	427690	lick / lap	lia̱⁵³	Nusu (Central)	1674.34	TBL
18464	v.	to lick	1813	427674	lick / lap	de³³ɣɯ⁵³	Lyuzu	1674.18	TBL
52076	v.	to lick	1832	427691	lick / lap	ʑo⁵⁵	Yi (Xide)	1674.35	TBL
52077	v.	to lick	1832	427709	lick / lap	te³³	Yi (Xide)	1674.35	TBL
20317	v.	to lick	1814	427675	lick / lap	mă³¹ |ta̱ʔ⁵⁵	Jingpho	1674.19	TBL
53982	v.	to lick	1833	427692	lick / lap	la²¹	Yi (Weishan)	1674.36	TBL
87841	v.	to lick	1852	427665	lick / lap	ȵɛ tɛ	Qiang (Mawo)	1674.08	TBL
22430	v.	to lick	1815	427659	lick / lap	ta¹³²	Tibetan (Lhasa)	1674.02	TBL
55840	v.	to lick	1834	427693	lick / lap	læ̱²¹	Yi (Nanhua)	1674.37	TBL
85925	v.	to lick	1851	427664	lick / lap	ben	Motuo Menba	1674.07	TBL
89713	v.	to lick	1853	427666	lick / lap	xə¹³tʂɑ¹³	Pumi (Lanping)	1674.09	TBL
24320	v.	to lick	1816	427676	lick / lap	lɑʔ⁵⁵	Dulong	1674.20	TBL
57765	v.	to lick	1835	427694	lick / lap	lɚ̱⁵⁵	Yi (Wuding)	1674.38	TBL
25857	v.	to lick	1817	427677	lick / lap	lɑ⁵⁵ŋu³¹	Nung	1674.21	TBL
80913	v.	to lick	1848	427662	lick / lap	wnan	Tibetan (Alike)	1674.05	TBL
59595	v.	to lick	1836	427695	lick / lap	ɬɑ²	Yi (Sani)	1674.39	TBL
27286	v.	to lick	1818	427678	lick / lap	lio⁵³	Darang [Taraon]	1674.22	TBL
37529	v.	to lick	1824	427684	lick / lap	liap⁵⁵	Achang (Longchuan)	1674.28	TBL
61374	v.	to lick	1837	427661	lick / lap	daχ	Tibetan (Xiahe)	1674.04	TBL
28730	v.	to lick	1819	427679	lick / lap	lo⁵³	Kaman [Miju]	1674.23	TBL
63202	v.	to lick	1838	427696	lick / lap	lɯ̱³¹	Lisu	1674.40	TBL
30580	v.	to lick	1820	427680	lick / lap	jak	Bokar	1674.24	TBL
74146	v.	to lick	1844	427702	lick / lap	jæ³¹	Namuyi	1674.46	TBL
32037	v.	to lick	1821	427681	lick / lap	hɑ⁵⁵ mɹe⁵⁵	Yidu	1674.25	TBL
64999	v.	to lick	1839	427697	lick / lap	mje̱³¹	Hani (Lüchun)	1674.41	TBL
#
33833	v.	to lie down	1822	427053	lie down	tuṁ³luṁ³hlɑi³	Burmese (Written)	1661.26	TBL
66814	v.	to lie down	1840	427069	lie down	khɔ⁵⁵	Hani (Mojiang)	1661.42	TBL
1856	v.	to lie down	1804	427032	lie down	ȵal	Tibetan (Written)	1661.01	TBL
35730	v.	to lie down	1823	427054	lie down	tõ⁵⁵lõ⁵⁵ɬɛ⁵⁵	Burmese (Rangoon)	1661.27	TBL
68634	v.	to lie down	1841	427070	lie down	xɛ³⁵	Lahu (Lancang)	1661.43	TBL
3582	v.	to lie down	1805	427041	lie down	khɯ¹¹ʑɯ⁵⁵	Pumi (Jiulong)	1661.10	TBL
70454	v.	to lie down	1842	427071	lie down	krɔ³³ tʃə³³	Jinuo	1661.44	TBL
5405	v.	to lie down	1806	427042	lie down	lɐ nə ʒgə	rGyalrong (Maerkang)	1661.11	TBL
11122	v.	to lie down	1809	427045	lie down	a³³ ski⁵⁵	Zhaba (Daofu County)	1661.14	TBL
39218	v.	to lie down	1825	427056	lie down	ɲɛŋ⁵⁵	Achang (Xiandao)	1661.29	TBL
7384	v.	to lie down	1807	427043	lie down	rgə	Daofu	1661.12	TBL
41116	v.	to lie down	1826	427034	lie down	dʑɑu⁵⁵ȵ̥e⁵⁵jeʔ²³¹	Tibetan (Batang)	1661.03	TBL
72293	v.	to lie down	1843	427072	lie down	i⁵⁵	Naxi	1661.45	TBL
9215	v.	to lie down	1808	427044	lie down	dʑa¹³xtɛ⁵⁵	Queyu (Xinlong)	1661.13	TBL
43009	v.	to lie down	1827	427057	lie down	leʔ²¹	Atsi [Zaiwa]	1661.30	TBL
44778	v.	to lie down	1828	427058	lie down	laŋ³⁵	Langsu (Luxi)	1661.31	TBL
77768	v.	to lie down	1846	427074	lie down	tshã³³	Bai (Jianchuan)	1661.48	TBL
13051	v.	to lie down	1810	427046	lie down	ɦæ³³gɐ⁵⁵	Muya	1661.15	TBL
84184	v.	to lie down	1850	427037	lie down	ȵaŋ⁵³	Cuona Menba	1661.06	TBL
46616	v.	to lie down	1829	427059	lie down	laŋ³⁵	Bola (Luxi)	1661.32	TBL
14767	v.	to lie down	1811	427047	lie down	tɕa⁵⁵ku⁵⁵	Guiqiong	1661.16	TBL
53969	v.	to lie down	1833	427063	lie down	vu̪⁵⁵tʂu²¹	Yi (Weishan)	1661.36	TBL
80905	v.	to lie down	1848	427036	lie down	ȵæ	Tibetan (Alike)	1661.05	TBL
48334	v.	to lie down	1830	427060	lie down	ləːŋ³¹	Leqi (Luxi)	1661.33	TBL
16585	v.	to lie down	1812	427048	lie down	miæ³³ʐe⁵⁵	Xumi	1661.17	TBL
82469	v.	to lie down	1849	427075	lie down	mi̱⁵⁵lɔ³³	Karen	1661.50	TBL
50091	v.	to lie down	1831	427061	lie down	ɣɔ³¹	Nusu (Central)	1661.34	TBL
18448	v.	to lie down	1813	427049	lie down	khu³³ju⁵³	Lyuzu	1661.18	TBL
63189	v.	to lie down	1838	427067	lie down	do³¹lɑ⁵⁵	Lisu	1661.40	TBL
74133	v.	to lie down	1844	427073	lie down	ju̵³¹	Namuyi	1661.46	TBL
52063	v.	to lie down	1832	427062	lie down	dʐɯ²¹ko³³i⁵⁵	Yi (Xide)	1661.35	TBL
20304	v.	to lie down	1814	427050	lie down	kă³¹leŋ³¹	Jingpho	1661.19	TBL
87825	v.	to lie down	1852	427039	lie down	ɑ nə	Qiang (Mawo)	1661.08	TBL
87826	v.	to lie down	1852	427077	lie down	ɑ◦n	Qiang (Mawo)	1661.08	TBL
22414	v.	to lie down	1815	427033	lie down	ȵɛ¹³	Tibetan (Lhasa)	1661.02	TBL
22415	v.	to lie down	1815	427076	lie down	tɛ¹³²	Tibetan (Lhasa)	1661.02	TBL
55826	v.	to lie down	1834	427064	lie down	ʔi̱²¹	Yi (Nanhua)	1661.37	TBL
85911	v.	to lie down	1851	427038	lie down	jip	Motuo Menba	1661.07	TBL
89700	v.	to lie down	1853	427040	lie down	nə¹³tɕhɛ̃⁵⁵	Pumi (Lanping)	1661.09	TBL
24307	v.	to lie down	1816	427051	lie down	dʑɛn⁵³	Dulong	1661.20	TBL
57748	v.	to lie down	1835	427065	lie down	ji̱⁵⁵	Yi (Wuding)	1661.38	TBL
59582	v.	to lie down	1836	427066	lie down	ji²	Yi (Sani)	1661.39	TBL
37516	v.	to lie down	1824	427055	lie down	ŋ̊a⁵⁵	Achang (Longchuan)	1661.28	TBL
61363	v.	to lie down	1837	427035	lie down	loχ	Tibetan (Xiahe)	1661.04	TBL
30567	v.	to lie down	1820	427052	lie down	ɦeːdaː	Bokar	1661.24	TBL
64987	v.	to lie down	1839	427068	lie down	lɯ³¹	Hani (Lüchun)	1661.41	TBL
#
33400	v.	to open	1822	408030	open	phwɑŋ¹	Burmese (Written)	1246.26	TBL
66421	v.	to open	1840	408046	open	xɛ⁵⁵phu³³	Hani (Mojiang)	1246.42	TBL
1396	v.	to open	1804	408008	open	phje	Tibetan (Written)	1246.01	TBL
35297	v.	to open	1823	408031	open	phwĩ⁵³	Burmese (Rangoon)	1246.27	TBL
68219	v.	to open	1841	408047	open	phɔ³³	Lahu (Lancang)	1246.43	TBL
37131	v.	to open	1824	408032	open	phɔŋ³⁵	Achang (Longchuan)	1246.28	TBL
70047	v.	to open	1842	408048	open	phɯ³¹phrɛ³³	Jinuo	1246.44	TBL
38879	v.	to open	1825	408033	open	phɔŋ³⁵	Achang (Xiandao)	1246.29	TBL
71904	v.	to open	1843	408049	open	mæ⁵⁵lɑ⁵⁵	Naxi	1246.45	TBL
6959	v.	to open	1807	408019	open	xtɕhi	Daofu	1246.12	TBL
40674	v.	to open	1826	408010	open	ɕhe⁵³	Tibetan (Batang)	1246.03	TBL
40675	v.	to open	1826	408054	open	kha⁵³ɕhe⁵³	Tibetan (Batang)	1246.03	TBL
73726	v.	to open	1844	408050	open	χa³⁵ngæ³¹	Namuyi	1246.46	TBL
42595	v.	to open	1827	408034	open	phoŋ⁵⁵	Atsi [Zaiwa]	1246.30	TBL
75503	v.	to open	1845	408051	open	phv³³tɕhɛ³¹	Gazhuo	1246.47	TBL
10691	v.	to open	1809	408021	open	o⁵⁵cçhᴜ³³	Zhaba (Daofu County)	1246.14	TBL
83805	v.	to open	1850	408013	open	pheu⁵³	Cuona Menba	1246.06	TBL
44390	v.	to open	1828	408035	open	phuŋ⁵⁵	Langsu (Luxi)	1246.31	TBL
77306	v.	to open	1846	408052	open	tã̱³³khe⁵⁵	Bai (Jianchuan)	1246.48	TBL
12620	v.	to open	1810	408022	open	thi⁵⁵xuæ⁵³	Muya	1246.15	TBL
46208	v.	to open	1829	408036	open	phuŋ³⁵	Bola (Luxi)	1246.32	TBL
14444	v.	to open	1811	408023	open	wu³⁵ki⁵⁵	Guiqiong	1246.16	TBL
51607	v.	to open	1832	408039	open	pho²¹	Yi (Xide)	1246.35	TBL
80640	v.	to open	1848	408012	open	wɕe	Tibetan (Alike)	1246.05	TBL
47979	v.	to open	1830	408037	open	phaːŋ⁵³	Leqi (Luxi)	1246.33	TBL
16167	v.	to open	1812	408024	open (chest, trunk)	be³³kua⁵⁵	Xumi	1246.17	TBL
16168	v.	to open	1812	408056	open (door, lock)	qu⁵³	Xumi	1246.17	TBL
49703	v.	to open	1831	408038	open	phɔ̃³¹khɹa³¹	Nusu (Central)	1246.34	TBL
18041	v.	to open	1813	408025	open	de³³xuæ⁵³	Lyuzu	1246.18	TBL
18042	v.	to open	1813	408057	open	de³³tʂhu⁵³	Lyuzu	1246.18	TBL
3290	v.	to open	1805	408017	open	tɕhỹ⁵⁵	Pumi (Jiulong)	1246.10	TBL
