ID	CONCEPT	OMEGAWIKI	CHINESE	POS	WOLD	ABVD	IELEX	SWADESH_1952	SWADESH_1955	TOWEROFBABEL	SUBGROUP	DOCULECT	ENTRY_IN_SOURCE	IPA	TOKENS	ALIGNMENT	NOTE	GLOSS_IN_SOURCE	HANZI	COGID	SOURCE	SCAID
5068	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
5069	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
5070	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
5071	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
5072	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
5073	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
5074	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
5075	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
5076	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
5077	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
5078	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
5079	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
5080	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
5081	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
5082	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
5083	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
5084	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
5085	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
5086	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
5087	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
5088	I [first person singular]	5450	我	Function word	2.91	I (182)	I (1)	I(78)	I(42)	I(3)	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
5089	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
5090	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
5091	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Ega	-	-	-	-	-	-	-	0	-	0
5092	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
5093	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
5094	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
5095	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
5096	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
5097	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
5098	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
5099	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
5100	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
5101	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
5102	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
5103	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
5104	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
5105	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
5106	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
5107	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
5108	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
5109	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
5110	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
5111	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
5112	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
5113	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
5114	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
5115	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
5116	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
5117	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
5118	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
5119	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
5120	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
5121	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
5122	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
5123	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
5124	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
5125	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
5126	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
5127	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
5128	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
5129	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
5130	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
5131	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
5132	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
5133	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
5134	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
5135	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
5136	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
5137	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
5138	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
5139	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
5140	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
5141	the ice	1837	冰	Noun	1.77	-	ice (83)	ice(79)	-	-	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
5142	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
5143	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
5144	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Ega	-	-	-	-	-	-	-	0	-	0
5145	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
5146	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
5147	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
5148	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
5149	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
5150	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
5151	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
5152	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
5153	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
5154	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
5155	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
5156	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
5157	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
5158	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
5159	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
5160	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
5161	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
5162	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
5163	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
5164	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
5165	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
5166	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
5167	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
5168	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
5169	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
5170	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
5171	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
5172	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
5173	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
5174	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
5175	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
5176	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
5177	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
5178	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
5179	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
5180	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
5181	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
5182	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
5183	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
5184	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
5185	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
5186	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
5187	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
5188	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
5189	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
5190	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
5191	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
5192	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
5193	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
5194	the intestines	950344	-	Noun	4461	intestines (16)	-	-	-	-	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
5195	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
5196	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
5197	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Ega	-	-	-	-	-	-	-	0	-	0
5198	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
5199	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
5200	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
5201	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
5202	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
5203	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
5204	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
5205	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
5206	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
5207	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
5208	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
5209	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
5210	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
5211	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
5212	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
5213	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
5214	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
5215	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
5216	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
5217	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
5218	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
5219	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
5220	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
5221	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
5222	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
5223	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
5224	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
5225	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
5226	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
5227	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
5228	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
5229	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
5230	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
5231	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
5232	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
5233	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
5234	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
5235	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
5236	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
5237	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
5238	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
5239	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
5240	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
5241	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
5242	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
5243	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
5244	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
5245	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
5246	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
5247	to kill	6023	杀	Verb	4.76	to kill (74)	kill (86)	to kill(82)	kill(43)	kill(52)	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
5248	the knee	5918	膝	Noun	4.36	-	knee (87)	-	knee(44)	knee(70)	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
5249	the knee	5918	膝	Noun	4.36	-	knee (87)	-	knee(44)	knee(70)	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
5250	the knee	5918	膝	Noun	4.36	-	knee (87)	-	knee(44)	knee(70)	Bai	Ega	-	-	-	-	-	-	-	0	-	0
5251	the knee	5918	膝	Noun	4.36	-	knee (87)	-	knee(44)	knee(70)	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
