# Wordlist

# DATA
ID	ABVD	ALIGNMENT	BORROWED	BORROWING	CHINESE	COGID	CONCEPT	CONCEPTID	DOCULECT	DUPLICATES	ENTRY_IN_SOURCE	GLOSS_IN_SOURCE	HANZI	ID_IN_SOURCE	IELEX	IPA	LGID	MORPHEME_STRUCTURE	NOTE	OMEGAWIKI	PARADIGM_1	PARADIGM_2	PARADIGM_3	PARADIGM_4	POS	RGEN	SCAID	SOURCE	SRCABBR	SRCID	SUBGROUP	SWADESH_1952	SWADESH_1955	TAXON_NAME_IN_SOURCE	TOKENS	TOWEROFBABEL	WOLD
8486	-	- - - - t͡s o ŋ - - ²²			种子	459	the seed	182	Gongxing		tsoŋ22	seed	-		seed (138)	t͡soŋ₂₂			-	3361					Noun		984	Wang2006a, 405			Bai	seed(131)	seed(73)	Gongxing	t͡s o ŋ ²²	seed(69)	8311
8487	-	- - - - t͡s ũ ∼ ɔ̃ ∼ ³³			种子	459	the seed	182	Heqi		tsũɔ̃33	seed / 种子	-		seed (138)	t͡sũɔ̃₃₃			-	3361					Noun		989	Allen2007, 114			Bai	seed(131)	seed(73)	Heqi	t͡s ũ ∼ ɔ̃ ∼ ³³	seed(69)	8311
8488	-	- - - - t͡s ɤ̃ - ∼ - ³³			种子	459	the seed	182	Jianchuan		tsɤ̃33	seed / 种子	-		seed (138)	t͡sɤ̃₃₃			-	3361					Noun		985	Allen2007, 114			Bai	seed(131)	seed(73)	Jianchuan	t͡s ɤ̃ ∼ ³³	seed(69)	8311
8489	-	- - - - t͡ɕ õ ∼ - - ²²			种子	459	the seed	182	Jinman		tɕõ22	seed	-		seed (138)	t͡ɕõ₂₂			-	3361					Noun		985	Wang2006a, 405			Bai	seed(131)	seed(73)	Jinman	t͡ɕ õ ∼ ²²	seed(69)	8311
8490	-	- - - - t͡s ɤ̃ - ∼ - ³³			种子	459	the seed	182	Jinxing		tsṽ33	seed	-		seed (138)	t͡sɤ̃₃₃			-	3361					Noun		985	Wang2006a, 405			Bai	seed(131)	seed(73)	Jinxing	t͡s ɤ̃ ∼ ³³	seed(69)	8311
8491	-	b o - ⁵⁵ t͡ɕ ɔ̃ - ∼ - ³¹			种子	459	the seed	182	Luobenzhuo		bo55tɕɔ̃31	seed / 种子	-		seed (138)	bo₅₅t͡ɕɔ̃₃₁			-	3361					Noun		994	Allen2007, 114			Bai	seed(131)	seed(73)	Luobenzhuo	b o ⁵⁵ t͡ɕ ɔ̃ ∼ ³¹	seed(69)	8311
8492	-	- - - - t͡s o ŋ - - ³³			种子	459	the seed	182	Mazhelong		tsoŋ33	seed	-		seed (138)	t͡soŋ₃₃			-	3361					Noun		984	Wang2006a, 405			Bai	seed(131)	seed(73)	Mazhelong	t͡s o ŋ ³³	seed(69)	8311
8493	-	- - - - t͡s ɤ - - - ³³			种子	459	the seed	182	Qiliqiao		tsɤ33	seed / 种子	-		seed (138)	t͡sɤ₃₃			-	3361					Noun		985	Allen2007, 114			Bai	seed(131)	seed(73)	Qiliqiao	t͡s ɤ ³³	seed(69)	8311
8494	-	j ɛ̃ ∼ ³³ t͡sʰ u - - - ³³			种子	459	the seed	182	Xiangyun		jɛ̃33tsʰu33	seed / 种子	-		seed (138)	jɛ̃₃₃t͡sʰu₃₃			-	3361					Noun		998	Allen2007, 114			Bai	seed(131)	seed(73)	Xiangyun	j ɛ̃ ∼ ³³ t͡sʰ u ³³	seed(69)	8311
8495	-	- - - - d͡z ɯ - - - ³³			种子	459	the seed	182	Yunlong		dzɯ33	seed / 种子	-		seed (138)	d͡zɯ₃₃			-	3361					Noun		985	Allen2007, 114			Bai	seed(131)	seed(73)	Yunlong	d͡z ɯ ³³	seed(69)	8311
8496	-	- - - - t͡s ɤ - - - ³³			种子	459	the seed	182	Zhoucheng		tsv33	seed	-		seed (138)	t͡sɤ₃₃			-	3361					Noun		985	Wang2006a, 405			Bai	seed(131)	seed(73)	Zhoucheng	t͡s ɤ ³³	seed(69)	8311
8499	-	-			种子	463	the seed	182	Old_Tibetan		sa.bon	seed	種		seed (138)	sa.bon			-	3361					Noun		0	-			Bodic	seed(131)	seed(73)	Old_Tibetan	s a b o n	seed(69)	8311
8512	-	-			种子	463	the seed	182	Khaling		rāːru	seed	種		seed (138)	rāːru			-	3361					Noun		0	-			Kiranti	seed(131)	seed(73)	Khaling	r āː r u	seed(69)	8311
8513	-	-			种子	461	the seed	182	Limbu		se	seed	種		seed (138)	se			-	3361					Noun		0	-			Kiranti	seed(131)	seed(73)	Limbu	s e	seed(69)	8311
8525	-	-			种子	464	the seed	182	Old_Chinese		*toŋʔ	seed	種		seed (138)	*toŋʔ			-	3361					Noun		0	-			Sinitic	seed(131)	seed(73)	Old_Chinese	t o ŋ ʔ	seed(69)	8311
8528	-	-			种子	460	the seed	182	Japhug		tɯ-rɣi	seed	種		seed (138)	tɯ-rɣi			-	3361					Noun		0	-			rGyalrongic	seed(131)	seed(73)	Japhug	t ɯ ◦ r ɣ i	seed(69)	8311
8532	-	-			种子	461	the seed	182	Tangut		sjwi¹	seed	種		seed (138)	sjwi¹			-	3361					Noun		0	-			rGyalrongic	seed(131)	seed(73)	Tangut	s j w i ¹	seed(69)	8311
13374						0	the seed	182	Ganzhou		tsə̃3 tsə3	seed (134)				tsə̃⁴tsə⁴				3361							0							Ganzhou	t s ə̃ ∼ ⁴ t s ə ⁴		
13877						0	the seed	182	Jixi				種子			tsɑ̃²¹³ tsɨ²¹³				3361							0							Jixi			
14657						0	the seed	182	Dancun				種			ʨəuŋ⁵⁵				3361							0							Dancun			
14876						0	the seed	182	Hani_Mojiang		ɔ⁵⁵ji³¹	seed		65563		ɔ⁵⁵ji³¹	1840								n	365767	0	STEDT/TBL	TBL	0405.42	Southern Loloish			Hani (Mojiang)	ɔ ⁵⁵ ◦ j i ³¹		
15192						0	the seed	182	Tibetan_Written		son	seed		485		son	1804								n	365726	0	STEDT/TBL	TBL	0405.01	Tibetan			Tibetan (Written)	s o n		
15193						0	the seed	182	Tibetan_Written		sa bon	seed		486		sa bon	1804								n	365776	0	STEDT/TBL	TBL	0405.01	Tibetan			Tibetan (Written)	s a _ b o n		
15397						0	the seed	182	Lyuzu		ɣɯʴ³³zɿ⁵³	seed		17185		ɣɯʴ³³zɿ⁵³	1813								n	365743	0	STEDT/TBL	TBL	0405.18	Qiangic			Lyuzu	ɣ ɯʴ ³³ ◦ z ɿ ⁵³		
15419						0	the seed	182	Tujia		ȵie⁵⁵lan⁵⁵	seed		78348		ȵie⁵⁵lan⁵⁵	1847								n	365774	0	STEDT/TBL	TBL	0405.49	Tujia			Tujia	ȵ i e ⁵⁵ ◦ l a n ⁵⁵		
15543						0	the seed	182	Cuona_Menba		tɕu³⁵	seed		82978		tɕu³⁵	1850								n	365731	0	STEDT/TBL	TBL	0405.06	Bodic			Cuona Menba	tɕ u ³⁵		
16059						0	the seed	182	Lahu_Lancang		ɔ³¹ʑɔ⁵³ɣɯ³¹qhɑ³³	seed		67378		ɔ³¹ʑɔ⁵³ɣɯ³¹qhɑ³³	1841								n	365768	0	STEDT/TBL	TBL	0405.43	Central Loloish			Lahu (Lancang)	ɔ ³¹ ◦ ʑ ɔ ⁵³ ◦ ɣ ɯ ³¹ ◦ qh ɑ ³³		
16517						0	the seed	182	Pumi_Jiulong		lɛi³⁵	seed		2475		lɛi³⁵	1805								n	365735	0	STEDT/TBL	TBL	0405.10	Qiangic			Pumi (Jiulong)	l ɛ i ³⁵		
16628						0	the seed	182	Jingpho		li³³	seed		19028		li³³	1814								n	365744	0	STEDT/TBL	TBL	0405.19	Jingpho			Jingpho	l i ³³		
16746						0	the seed	182	Motuo_Menba		li	seed		84778		li	1851								n	365732	0	STEDT/TBL	TBL	0405.07	Bodic			Motuo Menba	l i		
17073						0	the seed	182	Daofu		fɬhə	seed		6019		fɬhə	1807								n	365737	0	STEDT/TBL	TBL	0405.12	rGyalrongic			Daofu	f ɬh ə		
17249						0	the seed	182	Naxi		lɚ⁵⁵	seed		71043		lɚ⁵⁵	1843								n	365770	0	STEDT/TBL	TBL	0405.45	Naxi			Naxi	l ɚ ⁵⁵		
17298						0	the seed	182	Jinuo		a⁴⁴tsi⁴⁴	seed		69206		a⁴⁴tsi⁴⁴	1842								n	365769	0	STEDT/TBL	TBL	0405.44	Central Loloish			Jinuo	a ⁴⁴ ◦ ts i ⁴⁴		
17624						0	the seed	182	rGyalrong_Maerkang		tə rpi	seed		4132		tə rpi	1806		!						n	365736	0	STEDT/TBL	TBL	0405.11	rGyalrong			rGyalrong (Maerkang)	t ə _ r p i		
17930						0	the seed	182	Qiang_Mawo		zuə	seed		86485		zuə	1852								n	365733	0	STEDT/TBL	TBL	0405.08	Qiangic			Qiang (Mawo)	z u ə		
17933						0	the seed	182	Tibetan_Lhasa		sø̃⁵⁵	seed		20956		sø̃⁵⁵	1815								n	365727	0	STEDT/TBL	TBL	0405.02	Tibetan			Tibetan (Lhasa)	s ø̃ ∼ ⁵⁵		
17978						0	the seed	182	Yi_Weishan		ɣu³³ʂɿ²¹	seed		52662		ɣu³³ʂɿ²¹	1833								n	365761	0	STEDT/TBL	TBL	0405.36	Northern Loloish			Yi (Weishan)	ɣ u ³³ ◦ ʂ ɿ ²¹		
18060						0	the seed	182	Muya		ɣə²⁴	seed		11724		ɣə²⁴	1810								n	365740	0	STEDT/TBL	TBL	0405.15	Qiangic			Muya	ɣ ə ²⁴		
18467						0	the seed	182	Yi_Nanhua		ʂɿ⁵⁵mo³³	seed		54556		ʂɿ⁵⁵mo³³	1834								n	365762	0	STEDT/TBL	TBL	0405.37	Northern Loloish			Yi (Nanhua)	ʂ ɿ ⁵⁵ ◦ m o ³³		
19178						0	the seed	182	Pumi_Lanping		la⁵⁵	seed		88419		la⁵⁵	1853								n	365734	0	STEDT/TBL	TBL	0405.09	Qiangic			Pumi (Lanping)	l a ⁵⁵		
19200						0	the seed	182	Yidu		ɑ⁵⁵pɹe⁵⁵	seed		31128		ɑ⁵⁵pɹe⁵⁵	1821								n	365750	0	STEDT/TBL	TBL	0405.25	Deng			Yidu	ɑ ⁵⁵ ◦ p ɹ e ⁵⁵		
19637						0	the seed	182	Dulong		ɑŋ⁵⁵jɯ⁵³	seed		23033		ɑŋ⁵⁵jɯ⁵³	1816								n	365745	0	STEDT/TBL	TBL	0405.20	Nungic			Dulong	ɑ ŋ ⁵⁵ ◦ j ɯ ⁵³		
19728						0	the seed	182	Yi_Wuding		ʂɿ⁵⁵mu¹¹	seed		56406		ʂɿ⁵⁵mu¹¹	1835								n	365763	0	STEDT/TBL	TBL	0405.38	Northern Loloish			Yi (Wuding)	ʂ ɿ ⁵⁵ ◦ m u ¹¹		
20218						0	the seed	182	Queyu_Xinlong		rlɯ⁵⁵	seed		7972		rlɯ⁵⁵	1808		!						n	365738	0	STEDT/TBL	TBL	0405.13	Qiangic			Queyu (Xinlong)	r l ɯ ⁵⁵		
20536						0	the seed	182	Nung		ŋˌ³¹iɯ³¹	seed		24870		ŋˌ³¹iɯ³¹	1817		!, ?						n	365746	0	STEDT/TBL	TBL	0405.21	Nungic			Nung	ŋ ˌ³¹ ◦ i ɯ ³¹		
21010						0	the seed	182	Gazhuo		i³¹sɿ⁵⁵	seed		74700		i³¹sɿ⁵⁵	1845								n	365772	0	STEDT/TBL	TBL	0405.47	Northern Loloish			Gazhuo	i ³¹ ◦ s ɿ ⁵⁵		
21020						0	the seed	182	Yi_Sani		ʂʐ̩⁵⁵mɒ³³	seed		58336		ʂʐ̩⁵⁵mɒ³³	1836		!						n	365764	0	STEDT/TBL	TBL	0405.39	Central Loloish			Yi (Sani)	ʂ ʐ̩ ⁵⁵ ◦ m ɒ ³³		
21426						0	the seed	182	Zhaba_Daofu_County		vʑʌ¹³	seed		9800		vʑʌ¹³	1809		!						n	365739	0	STEDT/TBL	TBL	0405.14	Qiangic			Zhaba (Daofu County)	v ʑ ʌ ¹³		
21530						0	the seed	182	Darang_Taraon		tɑ³¹piɑi⁵⁵	seed		26350		tɑ³¹piɑi⁵⁵	1818								n	365747	0	STEDT/TBL	TBL	0405.22	Deng			Darang [Taraon]	t ɑ ³¹ ◦ p i ɑ i ⁵⁵		
22073						0	the seed	182	Bai_Jianchuan		tsõ³³tsɿ³³	seed		76395		tsõ³³tsɿ³³	1846								n	365773	0	STEDT/TBL	TBL	0405.48	Bai			Bai (Jianchuan)	ts õ ∼ ³³ ◦ ts ɿ ³³		
22180						0	the seed	182	Tibetan_Xiahe		shə ʁoŋ	seed		60162		shə ʁoŋ	1837		???						n	365729	0	STEDT/TBL	TBL	0405.04	Tibetan			Tibetan (Xiahe)	sh ə _ ʁ o ŋ		
22359						0	the seed	182	Namuyi		ʐuo³¹ʐɿ⁵⁵	seed		72879		ʐuo³¹ʐɿ⁵⁵	1844								n	365771	0	STEDT/TBL	TBL	0405.46	Qiangic			Namuyi	ʐ u o ³¹ ◦ ʐ ɿ ⁵⁵		
22431						0	the seed	182	Kaman_Miju		xɑ³¹lɯi³⁵	seed		27772		xɑ³¹lɯi³⁵	1819								n	365748	0	STEDT/TBL	TBL	0405.23	Deng			Kaman [Miju]	x ɑ ³¹ ◦ l ɯ i ³⁵		
23304						0	the seed	182	Lisu		li⁵⁵zɑ̱³¹	seed		61924		li⁵⁵zɑ̱³¹	1838								n	365765	0	STEDT/TBL	TBL	0405.40	Central Loloish			Lisu	l i ⁵⁵ ◦ z ɑ̱ ³¹		
23366						0	the seed	182	Bokar		um liː	seed		29251		um liː	1820								n	365749	0	STEDT/TBL	TBL	0405.24	Western Tani			Bokar	u m _ l iː		
23901						0	the seed	182	Guiqiong		tɕhyi⁵⁵	seed		13650		tɕhyi⁵⁵	1811								n	365741	0	STEDT/TBL	TBL	0405.16	Qiangic			Guiqiong	tɕh y i ⁵⁵		
24327						0	the seed	182	Tibetan_Alike		sæ won	seed		79839		sæ won	1848								n	365730	0	STEDT/TBL	TBL	0405.05	Tibetan			Tibetan (Alike)	s æ _ w o n		
24510						0	the seed	182	Yi_Xide		dzɑ³³l̩³⁴	seed		50677		dzɑ³³l̩³⁴	1832		!						n	365760	0	STEDT/TBL	TBL	0405.35	Northern Loloish			Yi (Xide)	dz ɑ ³³ ◦ l̩ ³⁴		
24535						0	the seed	182	Hani_Lüchun		a⁵⁵zø³¹	seed		63764		a⁵⁵zø³¹	1839								n	365766	0	STEDT/TBL	TBL	0405.41	Southern Loloish			Hani (Lüchun)	a ⁵⁵ ◦ z ø ³¹		
25042						0	the seed	182	Xumi		rua⁵³	seed		15315		rua⁵³	1812								n	365742	0	STEDT/TBL	TBL	0405.17	Qiangic			Xumi	r u a ⁵³		
25052						0	the seed	182	Tibetan_Batang		shø̃⁵⁵	seed		39791		shø̃⁵⁵	1826								n	365728	0	STEDT/TBL	TBL	0405.03	Tibetan			Tibetan (Batang)	sh ø̃ ∼ ⁵⁵		
25416						0	the seed	182	Karen		da³¹khli̱⁵⁵	seed		81420		da³¹khli̱⁵⁵	1849								n	365775	0	STEDT/TBL	TBL	0405.50	Karenic			Karen	d a ³¹ ◦ kh l i̱ ⁵⁵		
25585						0	the seed	182	Nusu_Central		viɯ⁵⁵	seed		48879		viɯ⁵⁵	1831								n	365759	0	STEDT/TBL	TBL	0405.34	Northern Loloish			Nusu (Central)	v i ɯ ⁵⁵		
#
15301						0	the sheep	183	Lyuzu		ȵu³⁵	sheep		17045		ȵu³⁵	1813								n	359350	0	STEDT/TBL	TBL	0275.18	Qiangic			Lyuzu	ȵ u ³⁵		
15769						0	the sheep	183	Yi_Xide		ʑo³³	sheep		50542		ʑo³³	1832								n	359367	0	STEDT/TBL	TBL	0275.35	Northern Loloish			Yi (Xide)	ʑ o ³³		
16545						0	the sheep	183	Jingpho		să⁵⁵ku⁵¹	sheep		18895		să⁵⁵ku⁵¹	1814								n	359351	0	STEDT/TBL	TBL	0275.19	Jingpho			Jingpho	s ă ⁵⁵ ◦ k u ⁵¹		
16662						0	the sheep	183	Motuo_Menba		ɕi ɕa	sheep		84644		ɕi ɕa	1851								n	359339	0	STEDT/TBL	TBL	0275.07	Bodic			Motuo Menba	ɕ i _ ɕ a		
17095						0	the sheep	183	Yi_Weishan		ɑ⁵⁵ʐu⁵⁵	sheep		52528		ɑ⁵⁵ʐu⁵⁵	1833								n	359368	0	STEDT/TBL	TBL	0275.36	Northern Loloish			Yi (Weishan)	ɑ ⁵⁵ ◦ ʐ u ⁵⁵		
17525						0	the sheep	183	rGyalrong_Maerkang		kə jo	sheep		4000		kə jo	1806								n	359343	0	STEDT/TBL	TBL	0275.11	rGyalrong			rGyalrong (Maerkang)	k ə _ j o		
17788						0	the sheep	183	Lisu		ɑ⁵⁵tʃhi̱³¹	sheep		61793		ɑ⁵⁵tʃhi̱³¹	1838								n	359372	0	STEDT/TBL	TBL	0275.40	Central Loloish			Lisu	ɑ ⁵⁵ ◦ tʃh i̱ ³¹		
17839						0	the sheep	183	Tibetan_Lhasa		lu¹³²	sheep		20808		lu¹³²	1815								n	359334	0	STEDT/TBL	TBL	0275.02	Tibetan			Tibetan (Lhasa)	l u ¹³²		
17842						0	the sheep	183	Qiang_Mawo		ȵu	sheep		86350		ȵu	1852								n	359340	0	STEDT/TBL	TBL	0275.08	Qiangic			Qiang (Mawo)	ȵ u		
17843						0	the sheep	183	Qiang_Mawo		ȵu wɛʴ	sheep		86351		ȵu wɛʴ	1852								n	359385	0	STEDT/TBL	TBL	0275.08	Qiangic			Qiang (Mawo)	ȵ u _ w ɛʴ		
17942						0	the sheep	183	Pumi_Jiulong		ʒõ³⁵	sheep		2335		ʒõ³⁵	1805								n	359342	0	STEDT/TBL	TBL	0275.10	Qiangic			Pumi (Jiulong)	ʒ õ ∼ ³⁵		
18447						0	the sheep	183	Naxi		y²¹	sheep		70908		y²¹	1843								n	359377	0	STEDT/TBL	TBL	0275.45	Naxi			Naxi	y ²¹		
18478						0	the sheep	183	Pumi_Lanping		ʒɑ̃u⁵⁵	sheep		88286		ʒɑ̃u⁵⁵	1853								n	359341	0	STEDT/TBL	TBL	0275.09	Qiangic			Pumi (Lanping)	ʒ ɑ̃ u ∼ ⁵⁵		
18559						0	the sheep	183	Cuona_Menba		jeŋ³⁵	sheep		82847		jeŋ³⁵	1850								n	359338	0	STEDT/TBL	TBL	0275.06	Bodic			Cuona Menba	j e ŋ ³⁵		
18746						0	the sheep	183	Daofu		lɑ ʁɑ	sheep		5877		lɑ ʁɑ	1807								n	359344	0	STEDT/TBL	TBL	0275.12	rGyalrongic			Daofu	l ɑ _ ʁ ɑ		
19186						0	the sheep	183	Dulong		ɑ³¹jɔ⁵⁵	sheep		22898		ɑ³¹jɔ⁵⁵	1816								n	359352	0	STEDT/TBL	TBL	0275.20	Nungic			Dulong	ɑ ³¹ ◦ j ɔ ⁵⁵		
19459						0	the sheep	183	Tibetan_Batang		luʔ²³¹	sheep		39656		luʔ²³¹	1826								n	359335	0	STEDT/TBL	TBL	0275.03	Tibetan			Tibetan (Batang)	l u ʔ ²³¹		
19460						0	the sheep	183	Tibetan_Batang		jõ⁵⁵kɑ⁵⁵ ɿuʔ²³¹	sheep		39657		jõ⁵⁵kɑ⁵⁵ ɿuʔ²³¹	1826								n	359383	0	STEDT/TBL	TBL	0275.03	Tibetan			Tibetan (Batang)	j õ ∼ ⁵⁵ ◦ k ɑ ⁵⁵ _ ɿ u ʔ ²³¹		
19632						0	the sheep	183	Yi_Wuding		hɒ¹¹	sheep		56272		hɒ¹¹	1835								n	359370	0	STEDT/TBL	TBL	0275.38	Northern Loloish			Yi (Wuding)	h ɒ ¹¹		
20110						0	the sheep	183	Queyu_Xinlong		ʑe¹³	sheep		7836		ʑe¹³	1808								n	359345	0	STEDT/TBL	TBL	0275.13	Qiangic			Queyu (Xinlong)	ʑ e ¹³		
20444						0	the sheep	183	Nung		ɑ³¹iɑŋ³¹	sheep		24739		ɑ³¹iɑŋ³¹	1817		!						n	359353	0	STEDT/TBL	TBL	0275.21	Nungic			Nung	ɑ ³¹ ◦ i ɑ ŋ ³¹		
20900						0	the sheep	183	Gazhuo		tshɿ⁵³	sheep		74569		tshɿ⁵³	1845								n	359379	0	STEDT/TBL	TBL	0275.47	Northern Loloish			Gazhuo	tsh ɿ ⁵³		
20919						0	the sheep	183	Yi_Sani		ʐo³³	sheep		58206		ʐo³³	1836								n	359371	0	STEDT/TBL	TBL	0275.39	Central Loloish			Yi (Sani)	ʐ o ³³		
21320						0	the sheep	183	Zhaba_Daofu_County		gu⁵⁵	sheep		9666		gu⁵⁵	1809								n	359346	0	STEDT/TBL	TBL	0275.14	Qiangic			Zhaba (Daofu County)	g u ⁵⁵		
21472						0	the sheep	183	Darang_Taraon		kɯ³¹joŋ³⁵	sheep		26220		kɯ³¹joŋ³⁵	1818								n	359354	0	STEDT/TBL	TBL	0275.22	Deng			Darang [Taraon]	k ɯ ³¹ ◦ j o ŋ ³⁵		
21675						0	the sheep	183	Lahu_Lancang		ʑɔ³¹	sheep		67248		ʑɔ³¹	1841								n	359375	0	STEDT/TBL	TBL	0275.43	Central Loloish			Lahu (Lancang)	ʑ ɔ ³¹		
21692						0	the sheep	183	Tibetan_Written		lug	sheep		343		lug	1804								n	359333	0	STEDT/TBL	TBL	0275.01	Tibetan			Tibetan (Written)	l u g		
21827						0	the sheep	183	Namuyi		jo⁵⁵	sheep		72746		jo⁵⁵	1844								n	359378	0	STEDT/TBL	TBL	0275.46	Qiangic			Namuyi	j o ⁵⁵		
21993						0	the sheep	183	Bai_Jianchuan		tsa⁵⁵ɲo⁴²	sheep		76261		tsa⁵⁵ɲo⁴²	1846								n	359380	0	STEDT/TBL	TBL	0275.48	Bai			Bai (Jianchuan)	ts a ⁵⁵ ◦ ɲ o ⁴²		
22035						0	the sheep	183	Hani_Mojiang		tʃhɿ̄³¹ʒv̩⁵⁵	sheep		65430		tʃhɿ̄³¹ʒv̩⁵⁵	1840		!						n	359374	0	STEDT/TBL	TBL	0275.42	Southern Loloish			Hani (Mojiang)	tʃh ɿ̄ ³¹ ◦ ʒ v̩ ⁵⁵		
22083						0	the sheep	183	Tibetan_Xiahe		ləχ	sheep		60026		ləχ	1837								n	359336	0	STEDT/TBL	TBL	0275.04	Tibetan			Tibetan (Xiahe)	l ə χ		
22335						0	the sheep	183	Kaman_Miju		lɯuk⁵⁵	sheep		27641		lɯuk⁵⁵	1819								n	359355	0	STEDT/TBL	TBL	0275.23	Deng			Kaman [Miju]	l ɯ u k ⁵⁵		
22559						0	the sheep	183	Muya		ʁa⁵³	sheep		11585		ʁa⁵³	1810								n	359347	0	STEDT/TBL	TBL	0275.15	Qiangic			Muya	ʁ a ⁵³		
23237						0	the sheep	183	Tujia		mian²¹jian²¹	sheep		78218		mian²¹jian²¹	1847								n	359381	0	STEDT/TBL	TBL	0275.49	Tujia			Tujia	m i a n ²¹ ◦ j i a n ²¹		
23272						0	the sheep	183	Bokar		ɕo joŋ	sheep		29114		ɕo joŋ	1820								n	359356	0	STEDT/TBL	TBL	0275.24	Western Tani			Bokar	ɕ o _ j o ŋ		
23847						0	the sheep	183	Guiqiong		tɕhɑ̃³¹	sheep		13511		tɕhɑ̃³¹	1811								n	359348	0	STEDT/TBL	TBL	0275.16	Qiangic			Guiqiong	tɕh ɑ̃ ∼ ³¹		
24216						0	the sheep	183	Tibetan_Alike		tʂhom	sheep		79705		tʂhom	1848								n	359337	0	STEDT/TBL	TBL	0275.05	Tibetan			Tibetan (Alike)	tʂh o m		
24217						0	the sheep	183	Tibetan_Alike		ma mo	sheep		79706		ma mo	1848								n	359384	0	STEDT/TBL	TBL	0275.05	Tibetan			Tibetan (Alike)	m a _ m o		
24435						0	the sheep	183	Hani_Lüchun		a³¹jo⁵⁵	sheep		63634		a³¹jo⁵⁵	1839								n	359373	0	STEDT/TBL	TBL	0275.41	Southern Loloish			Hani (Lüchun)	a ³¹ ◦ j o ⁵⁵		
24537						0	the sheep	183	Yidu		kɯ³¹joŋ³⁵	sheep		30998		kɯ³¹joŋ³⁵	1821								n	359357	0	STEDT/TBL	TBL	0275.25	Deng			Yidu	k ɯ ³¹ ◦ j o ŋ ³⁵		
24938						0	the sheep	183	Xumi		ʔɛ̃⁵³	sheep		15178		ʔɛ̃⁵³	1812								n	359349	0	STEDT/TBL	TBL	0275.17	Qiangic			Xumi	ʔ ɛ̃ ∼ ⁵³		
25324						0	the sheep	183	Karen		tθo⁵⁵	sheep		81290		tθo⁵⁵	1849								n	359382	0	STEDT/TBL	TBL	0275.50	Karenic			Karen	tθ o ⁵⁵		
25487						0	the sheep	183	Nusu_Central		iɔ̃³³	sheep		48743		iɔ̃³³	1831								n	359366	0	STEDT/TBL	TBL	0275.34	Northern Loloish			Nusu (Central)	i ɔ̃ ∼ ³³		
25724						0	the sheep	183	Yi_Nanhua		ʑɑ³³	sheep		54425		ʑɑ³³	1834								n	359369	0	STEDT/TBL	TBL	0275.37	Northern Loloish			Yi (Nanhua)	ʑ ɑ ³³		
#
8817	shoulder (19)	-			-	0	the shoulder	184	Old_Tibetan		-	-	-		-	pʰrag			-	6186					Noun		0	-			Bodic	-	-	Old_Tibetan	-	-	4.3
8843	shoulder (19)	-			-	466	the shoulder	184	Old_Chinese		*[k]ˤe[n]	shoulder	肩		-	*[k]ˤe[n]			-	6186					Noun		0	-			Sinitic	-	-	Old_Chinese	kˤ e n	-	4.3
8846	shoulder (19)	-			-	465	the shoulder	184	Japhug		tɯ-rpaʁ	-	-		-	tɯ-rpaʁ			-	6186					Noun		0	-			rGyalrongic	-	-	Japhug	t ɯ ◦ r p a ʁ	-	4.3
13131						0	the shoulder	184	Guzhang			肩膀	肩膀			tɕiɛ⁵⁵ pɤŋ⁵⁵				6186							0							Guzhang			
13878						0	the shoulder	184	Jixi				肩頭			ʨiẽi³¹ tˈi⁴⁴				6186							0							Jixi			
14658						0	the shoulder	184	Dancun				肩頭			kan³³ hou²²				6186							0							Dancun			
14943						0	the shoulder	184	Tibetan_Written		phrag -- pa	shoulder		112		phrag -- pa	1804								n	349616	0	STEDT/TBL	TBL	0090.01	Tibetan			Tibetan (Written)	p h r a g ◦ p a		
15180						0	the shoulder	184	Lyuzu		ɣu³³pi⁵³	shoulder		16848		ɣu³³pi⁵³	1813								n	349633	0	STEDT/TBL	TBL	0090.18	Qiangic			Lyuzu	ɣ u ³³ ◦ p i ⁵³		
15359						0	the shoulder	184	Cuona_Menba		pu⁵⁵pa⁵³	shoulder		82662		pu⁵⁵pa⁵³	1850								n	349621	0	STEDT/TBL	TBL	0090.06	Bodic			Cuona Menba	p u ⁵⁵ ◦ p a ⁵³		
15641						0	the shoulder	184	Yi_Xide		le³⁴bɑ³³	shoulder		50340		le³⁴bɑ³³	1832								n	349650	0	STEDT/TBL	TBL	0090.35	Northern Loloish			Yi (Xide)	l e ³⁴ ◦ b ɑ ³³		
15871						0	the shoulder	184	Lahu_Lancang		lɑ²¹qɑ³⁵	shoulder		67057		lɑ²¹qɑ³⁵	1841								n	349658	0	STEDT/TBL	TBL	0090.43	Central Loloish			Lahu (Lancang)	l ɑ ²¹ ◦ q ɑ ³⁵		
16140						0	the shoulder	184	Tibetan_Alike		mtʂhak khæ	shoulder		79517		mtʂhak khæ	1848		!						n	349620	0	STEDT/TBL	TBL	0090.05	Tibetan			Tibetan (Alike)	m tʂh a k _ kh æ		
16396						0	the shoulder	184	Jingpho		kă³¹phaʔ³¹	shoulder		18706		kă³¹phaʔ³¹	1814								n	349634	0	STEDT/TBL	TBL	0090.19	Jingpho			Jingpho	k ă ³¹ ◦ ph a ʔ ³¹		
16551						0	the shoulder	184	Motuo_Menba		phaŋ ma	shoulder		84439		phaŋ ma	1851								n	349622	0	STEDT/TBL	TBL	0090.07	Bodic			Motuo Menba	ph a ŋ _ m a		
